word	Hmong-hmn	emotion	emotion-intensity-score
feeling	kev xav	trust	0.518
freely	dawb do	trust	0.516
compliment	NO TRANSLATION	trust	0.516
amen	amen	trust	0.516
reverie	reverie	trust	0.516
organization	koom haum	trust	0.516
framework	moj khaum	trust	0.516
sentinel	Sentinel	trust	0.516
advent	advent	trust	0.516
inform	qhia	trust	0.516
committee	pawg neeg	trust	0.516
passwords	NO TRANSLATION	trust	0.516
minded	minded	trust	0.516
obstetrician	obstetrician	trust	0.516
enchanted	enchanted	trust	0.516
formative	hom	trust	0.516
tribunal	kev sibtham	trust	0.516
association	koom haum	trust	0.516
remedy	tshuaj	trust	0.516
credit	credit	trust	0.516
nobleman	nobleman	trust	0.516
predominant	predominant	trust	0.516
measure	ntsuas	trust	0.516
perpetuity	perpetuity	trust	0.516
fully	tag nrho	trust	0.516
deserve	tsim nyog	trust	0.516
tender	kev sib tw	trust	0.516
pray	thov Vajtswv	trust	0.516
confession	lees txim	trust	0.516
management	kev tswj hwm	trust	0.516
volunteer	yeem pab dawb	trust	0.509
instruct	qhia	trust	0.508
virgin	nkauj xwb	trust	0.508
constable	constable	trust	0.508
reward	nqi zog	trust	0.508
amour	NO TRANSLATION	trust	0.508
priest	pov thawj	trust	0.508
policy	txoj cai	trust	0.508
confessional	confessional	trust	0.508
savor	savor	trust	0.508
custodian	tus tu vaj tse	trust	0.508
vouch	vouch	trust	0.508
tolerance	kam rau ua	trust	0.508
unsurpassed	unsurpassed	trust	0.508
venerable	venerable	trust	0.508
forgiving	kev zam txim	trust	0.508
intact	si tauv	trust	0.508
diversity	ntau haiv neeg	trust	0.508
accolade	ua tsaug	trust	0.508
philosopher	philosopher	trust	0.508
lieutenant	lieutenant	trust	0.508
shepherd	tus tswv yug yaj	trust	0.508
courtship	kev sib haum xeeb	trust	0.508
sovereign	sovereign	trust	0.508
medical	kev kho mob	trust	0.508
housewife	niam tsev	trust	0.508
automatic	tsis siv neeg	trust	0.508
patronage	patronage	trust	0.508
enable	pab	trust	0.508
admissible	lees txais	trust	0.508
beautification	beautification	trust	0.508
synchronize	synchronize	trust	0.500
info	info	trust	0.500
pontiff	pontiff	trust	0.500
retain	khaws cia	trust	0.500
warden	tus thawj coj	trust	0.500
majesty	majesty	trust	0.500
infallibility	infallibility	trust	0.500
guru	guru	trust	0.500
apologetic	thov txim	trust	0.500
darling	darling	trust	0.500
doctrine	kev qhuab qhia	trust	0.500
related	txheeb ze	trust	0.500
treasure	cov khoom muaj nqis	trust	0.500
infinity	infinity	trust	0.500
romantic	romantic	trust	0.500
optimist	zoo	trust	0.500
timing	sij hawm	trust	0.500
undying	undying	trust	0.500
personal	tus kheej	trust	0.500
gateway	rooj vag	trust	0.500
instruction	kev qhia	trust	0.500
backer	thaub qab	trust	0.500
watchful	saib xyuas	trust	0.500
badge	paib tiv npe	trust	0.500
birth	yug	trust	0.500
religions	NO TRANSLATION	trust	0.500
pious	pious	trust	0.500
indelible	indelible	trust	0.500
superman	superman	trust	0.500
guard	tus neeg zov	trust	0.500
vindication	vindication	trust	0.500
nerds	NO TRANSLATION	trust	0.500
alive	ciaj sia	trust	0.500
constitute	tshwm sim	trust	0.492
jubilant	jubilant	trust	0.492
endow	endow	trust	0.492
improve	txhim kho	trust	0.492
contributor	contributor	trust	0.492
formality	formality	trust	0.492
salute	salute	trust	0.492
inevitable	inevitable	trust	0.492
proverbs	NO TRANSLATION	trust	0.492
umpire	umpire	trust	0.492
grow	loj tuaj	trust	0.492
fellow	khub	trust	0.492
popularity	qhov chaw	trust	0.492
judgement	NO TRANSLATION	trust	0.492
spokesman	spokesman	trust	0.492
synonymous	synonymous	trust	0.492
hosannah	NO TRANSLATION	trust	0.492
church	lub koom txoos	trust	0.492
hardy	tsis muaj zog	trust	0.492
privy	privy	trust	0.492
psalm	psalm	trust	0.492
efforts	NO TRANSLATION	trust	0.492
attraction	attraction	trust	0.492
grandchildren	xeeb ntxwv	trust	0.492
elegance	elegance	trust	0.492
laudatory	laudatory	trust	0.492
sheriff	tub ceev xwm	trust	0.492
radiance	radiance	trust	0.492
harbor	chaw nres nkoj	trust	0.492
aspire	cia siab	trust	0.492
musical	suab paj nruas	trust	0.492
chairman	tus nom	trust	0.492
moderator	moderator	trust	0.492
laudation	laudation	trust	0.484
clean	huv	trust	0.484
arbiter	cais	trust	0.484
crowning	crowning	trust	0.484
depth	tob	trust	0.484
forecast	kev kwv yees	trust	0.484
colonel	colonel	trust	0.484
hire	ntiav	trust	0.484
found	nrhiav tau	trust	0.484
armor	armor	trust	0.484
approbate	NO TRANSLATION	trust	0.484
favorite	nyiam	trust	0.484
voucher	voucher	trust	0.484
affection	kev hlub	trust	0.484
path	txoj kev	trust	0.484
referee	referee	trust	0.484
police	tub ceev xwm	trust	0.484
countryman	countryman	trust	0.484
romance	romance	trust	0.484
diagnosis	kuaj mob	trust	0.484
concord	concord	trust	0.484
enjoy	txaus siab rau	trust	0.484
ranger	ranger	trust	0.484
confess	lees txim	trust	0.484
income	nyiaj tau	trust	0.484
assembly	sib dhos	trust	0.484
sweet	qab zib	trust	0.484
like	zoo li	trust	0.484
apologize	thov zam txim	trust	0.477
sermon	lus qhuab qhia	trust	0.477
pastor	ib tug xibhwb	trust	0.477
matter	teeb meem	trust	0.477
glory	yeeb koob	trust	0.477
lamb	yaj	trust	0.477
lover	tus hlub	trust	0.477
putative	putative	trust	0.477
expect	cia siab tias	trust	0.477
purely	txhob txwm	trust	0.477
follow	ua raws li	trust	0.477
parliament	parliament	trust	0.477
counted	NO TRANSLATION	trust	0.477
nursery	chaw zov me nyuam	trust	0.477
episcopal	episcopal	trust	0.477
veracity	tseeb tseeb	trust	0.477
mathematical	lej	trust	0.477
frank	frank	trust	0.477
policeman	tub ceev xwm	trust	0.477
word	lo lus	trust	0.477
consul	consul	trust	0.477
landmark	thaj av	trust	0.477
calculator	lub laij lej	trust	0.477
sterling	sterling	trust	0.477
signature	kos npe	trust	0.477
votive	pov npav	trust	0.477
preponderance	qib siab	trust	0.477
sacrifice	kev txi	trust	0.477
underwrite	underwrite	trust	0.469
bridesmaid	bridesmaid	trust	0.469
commission	Commission	trust	0.469
passion	mob siab rau	trust	0.469
prefer	xav tau	trust	0.469
recruits	recruits	trust	0.469
cashier	tus neeg lawb ntawv	trust	0.469
judicious	kev ncaj ncees	trust	0.469
immerse	raus dej	trust	0.469
uncritical	uncritical	trust	0.469
effective	zoo	trust	0.469
dove	nquab	trust	0.469
tutelage	tutelage	trust	0.469
associate	associate	trust	0.469
flagship	flagship	trust	0.469
religion	kev ntseeg	trust	0.469
gain	nce	trust	0.469
instructor	tus kws qhia	trust	0.469
judgment	kev txiav txim	trust	0.469
title	npe	trust	0.469
regal	regal	trust	0.469
author	sau	trust	0.469
top	saum toj	trust	0.469
tribune	pawg	trust	0.469
eagerness	eagerness	trust	0.469
marshal	marshal	trust	0.469
mighty	mighty	trust	0.469
intended	npaj	trust	0.469
capacity	muaj peev xwm	trust	0.469
vicar	vicar	trust	0.469
partake	ua ke	trust	0.461
commerce	kev lag luam	trust	0.461
magnetic	sib nqus	trust	0.461
medal	khoom plig	trust	0.461
courier	courier	trust	0.461
socially	NO TRANSLATION	trust	0.461
enroll	sau npe	trust	0.461
necessarily	tas	trust	0.461
lesson	zaj lus qhia	trust	0.461
custody	me nyuam	trust	0.461
moorings	moorings	trust	0.461
fortress	fortress	trust	0.461
aunt	phauj	trust	0.461
bank	bank	trust	0.461
theological	Theological	trust	0.461
manage	tswj	trust	0.461
eventually	NO TRANSLATION	trust	0.461
trade	luam	trust	0.461
lifestyle	txoj kev ua neej	trust	0.461
consecration	fij siab	trust	0.461
admitted	txais	trust	0.461
crucial	tseem ceeb heev	trust	0.461
cautious	ceev faj	trust	0.461
contains	NO TRANSLATION	trust	0.461
priesthood	lub pov thawj hwj	trust	0.461
attendant	tus saib xyuas	trust	0.461
oblige	yuam kev	trust	0.461
patriarchal	yawg suab	trust	0.461
kitten	me nyuam miv	trust	0.461
cathedral	cathedral	trust	0.455
eagle	eagle	trust	0.453
puppy	tus menyuam dev	trust	0.453
present	tam sim no	trust	0.453
perceive	perceive	trust	0.453
foresee	foresee	trust	0.453
governor	tus tswv xeev	trust	0.453
synergistic	synergistic	trust	0.453
commonplace	commonplace	trust	0.453
exchange	sib pauv	trust	0.453
journeyman	journeyman	trust	0.453
laud	laud	trust	0.453
chairwoman	chairwoman	trust	0.453
encomium	encomium	trust	0.453
strategist	strategist	trust	0.453
dawn	kaj ntug	trust	0.453
excited	zoo siab heev	trust	0.453
finally	thaum kawg	trust	0.453
level	theem	trust	0.453
chart	daim ntawv qhia	trust	0.453
oasis	oasis	trust	0.453
insulation	rwb thaiv tsev	trust	0.453
president	tus thawj tswj hwm	trust	0.453
deputy	tus thawj coj	trust	0.453
orthodoxy	kev hais lus	trust	0.445
sir	sir	trust	0.445
theorem	theorem	trust	0.445
formula	formula	trust	0.445
operation	lag luam	trust	0.445
bridegroom	bridegroom	trust	0.445
lodging	chaw pw	trust	0.445
matters	NO TRANSLATION	trust	0.445
handbook	phau ntawv	trust	0.445
impart	impart	trust	0.445
dictum	NO TRANSLATION	trust	0.445
indemnity	indemnity	trust	0.445
negotiate	sib tham	trust	0.445
magnify	loj dua	trust	0.445
chancellor	chancellor	trust	0.445
crew	neeg coob	trust	0.445
sensual	sensual	trust	0.445
tradesmen	NO TRANSLATION	trust	0.445
usual	niaj zaus	trust	0.445
asserting	kev pom	trust	0.445
chocolate	chocolate	trust	0.445
statistical	tshwm sim	trust	0.445
lord	tus tswv	trust	0.445
exaltation	kev tsa nto	trust	0.445
employ	ntiav	trust	0.445
orchestra	orchestra	trust	0.445
director	tus thawj coj	trust	0.445
chemist	chemist	trust	0.445
remains	tshua	trust	0.445
enliven	enliven	trust	0.445
sun	hnub ci	trust	0.438
imagination	kev xav	trust	0.438
comptroller	comptroller	trust	0.438
digit	digit	trust	0.438
cabinet	txee	trust	0.438
emphasize	feem ntau	trust	0.438
atone	atone	trust	0.438
inauguration	kev tsa tes	trust	0.438
encore	NO TRANSLATION	trust	0.438
elite	cog neeg ntse	trust	0.438
governess	governess	trust	0.438
tandem	tandem	trust	0.438
conveyancing	kev xa	trust	0.438
arbitrator	arbitrator	trust	0.438
oracle	oracle	trust	0.438
economy	kev khwv nyiaj txiag	trust	0.438
elect	xaiv	trust	0.438
villager	villager	trust	0.438
fate	hmoo	trust	0.438
exhaustive	exhaustive	trust	0.438
merci	NO TRANSLATION	trust	0.438
mlk	NO TRANSLATION	trust	0.438
abbot	NO TRANSLATION	trust	0.438
butler	tiamsis	trust	0.438
conformity	conformity	trust	0.438
grammar	qauv sau ntawv	trust	0.430
disclosed	qhia tawm	trust	0.430
persuade	yaum	trust	0.430
compact	compact	trust	0.430
rule	txoj cai	trust	0.430
deacon	deacon	trust	0.430
impressionable	impressionable	trust	0.430
cop	tub ceev xwm	trust	0.430
neutrality	neutrality	trust	0.430
pay	them	trust	0.430
bridal	sib txheeb	trust	0.430
wealth	wealth	trust	0.430
base	paus	trust	0.430
errand	hauj lwm	trust	0.430
lesbians	NO TRANSLATION	trust	0.430
toughness	toughness	trust	0.430
estimable	kwv yees	trust	0.430
lender	qiv	trust	0.430
sentry	sentry	trust	0.430
invite	caw	trust	0.430
circle	vajvoog	trust	0.430
grit	zeb	trust	0.430
elucidate	elucidate	trust	0.430
repay	them rov qab	trust	0.430
resources	cov chaw muab kev pab	trust	0.430
blanket	daim pam	trust	0.430
occupant	tus neeg nyob	trust	0.430
bequest	bequest	trust	0.430
jeremiah	NO TRANSLATION	trust	0.430
count	suav	trust	0.430
hail	lawg	trust	0.430
playful	playful	trust	0.430
simplify	simplify	trust	0.430
differential	txawv	trust	0.430
utopian	utopian	trust	0.430
parish	pawg ntseeg	trust	0.422
sing	hu nkauj	trust	0.422
dominion	ntiaj teb	trust	0.422
dealings	kev sib tham	trust	0.422
theocratic	txoj kev ntseeg	trust	0.422
shopkeeper	khau	trust	0.422
accountant	tus accountant	trust	0.422
forum	rooj sab laj	trust	0.422
fixed	tsau	trust	0.422
eulogize	eulogize	trust	0.422
diary	chaw muag mis nyuj	trust	0.422
intend	npaj siab	trust	0.422
supplication	supplication	trust	0.422
wonderstruck	NO TRANSLATION	trust	0.422
apprentice	apprentice	trust	0.422
continue	ntxiv mus	trust	0.422
antiseptic	antiseptic	trust	0.422
perennial	perennial	trust	0.422
primer	primer	trust	0.422
enablement	kev tsim txiaj	trust	0.422
respite	respite	trust	0.422
assignee	tso cai	trust	0.422
easiest	NO TRANSLATION	trust	0.422
trading	kev lag luam	trust	0.422
travel	taug kev	trust	0.422
probity	qhov ua ntej	trust	0.422
axiom	axiom	trust	0.422
maintenance	txij nkawm	trust	0.422
reconsideration	rov ntsuas dua	trust	0.422
treat	kho	trust	0.422
truss	truss	trust	0.422
hymn	zaj nkauj	trust	0.422
supremacy	supremacy	trust	0.422
athlete	kis las	trust	0.414
cogent	cogent	trust	0.414
specialize	NO TRANSLATION	trust	0.414
serve	pab	trust	0.414
incline	ntaus cim	trust	0.414
trainer	tus kws qhia	trust	0.414
choir	hu nkauj	trust	0.414
preservative	preservative	trust	0.414
kudos	kudos	trust	0.414
cash	nyiaj ntsuab	trust	0.414
gazette	gazette	trust	0.414
akin	akin	trust	0.414
amortization	amortization	trust	0.414
fellas	NO TRANSLATION	trust	0.414
reporter	reporter	trust	0.414
salary	nyiaj hli	trust	0.414
offering	xyeem	trust	0.414
leap	leap	trust	0.414
transaction	lw	trust	0.414
privilege	kev tsim nyog	trust	0.414
consort	consort	trust	0.414
rapt	rapt	trust	0.414
commodore	commodore	trust	0.414
conglomerate	koom nrog	trust	0.414
synod	synod	trust	0.414
deference	deference	trust	0.414
labor	ua zog	trust	0.414
gate	rooj vag	trust	0.414
routine	niaj hnub	trust	0.414
luxury	khoom kim heev	trust	0.406
tree	tsob ntoo	trust	0.406
legislator	cai lij choj	trust	0.406
executor	executor	trust	0.406
leisure	leisure	trust	0.406
system	kaw lus	trust	0.406
fitting	phim	trust	0.406
trophy	trophy	trust	0.406
nation	lub teb chaws	trust	0.406
glorify	yeeb koob	trust	0.406
linguist	linguist	trust	0.406
extol	extol	trust	0.406
dermatologist	dermatologist	trust	0.406
judged	txiav txim	trust	0.406
sanction	raug txwv	trust	0.406
relancer	NO TRANSLATION	trust	0.406
reimbursement	nyiaj rov qab	trust	0.406
patrol	tus saib xyuas haujlwm	trust	0.406
abacus	abacus	trust	0.406
radar	radar	trust	0.406
budget	pob nyiaj siv	trust	0.406
deluxe	deluxe	trust	0.398
intense	khaus	trust	0.398
explain	piav qhia	trust	0.398
gentry	gentry	trust	0.398
quaint	quaint	trust	0.398
parietal	parietal	trust	0.398
barter	barter	trust	0.398
pursue	caum qab	trust	0.398
clearance	clearance	trust	0.398
popular	nrov	trust	0.398
ground	av	trust	0.398
depository	daim ntawv povthawj	trust	0.398
journalism	sau ntawv xov xwm	trust	0.398
electorate	tus neeg xaiv tsa	trust	0.398
climax	climax	trust	0.398
fain	NO TRANSLATION	trust	0.398
glow	ci	trust	0.398
yearning	ywm	trust	0.398
neutral	nruab nrab	trust	0.398
paths	NO TRANSLATION	trust	0.398
nest	zes	trust	0.398
clan	xeem	trust	0.398
merchandise	khoom muag	trust	0.398
favs	NO TRANSLATION	trust	0.398
iron	hlau	trust	0.398
eulogy	eulogy	trust	0.398
accounts	accounts	trust	0.391
regardless	NO TRANSLATION	trust	0.391
horse	nees	trust	0.391
gay	gay	trust	0.391
usher	usher	trust	0.391
paean	paean	trust	0.391
chandler	chandler	trust	0.391
collins	NO TRANSLATION	trust	0.391
star	lub hnub qub	trust	0.391
recline	recline	trust	0.391
homie	NO TRANSLATION	trust	0.391
intercession	intercession	trust	0.391
escort	tus coj	trust	0.391
cube	lub voos xwmfab	trust	0.391
follower	follower	trust	0.391
armory	armory	trust	0.391
surrogate	surrogate	trust	0.391
baggage	lub phij xab	trust	0.391
downright	downright	trust	0.391
stages	NO TRANSLATION	trust	0.391
eulogistic	eulogistic	trust	0.391
messenger	tus tub txib	trust	0.391
grin	grin	trust	0.391
translation	txhais lus	trust	0.391
deal	deal	trust	0.391
lean	lean	trust	0.383
encomiastic	NO TRANSLATION	trust	0.383
label	daim ntawv lo	trust	0.383
fortune	hmoov zoo	trust	0.383
series	series	trust	0.383
crisp	nkig	trust	0.383
plaudit	NO TRANSLATION	trust	0.383
curfew	curfew	trust	0.383
leaning	leaning	trust	0.383
larger	loj dua	trust	0.383
possess	muaj	trust	0.383
gage	gage	trust	0.383
edited	NO TRANSLATION	trust	0.383
bounty	noj	trust	0.383
bartender	neeg ua hauj lwm	trust	0.383
someday	NO TRANSLATION	trust	0.383
reparation	rov qab kho	trust	0.383
culinary	khoom noj khoom haus	trust	0.383
faculty	kws qhia ntawv	trust	0.383
clapping	clapping	trust	0.375
general	dav	trust	0.375
sex	poj niam txiv neej	trust	0.375
personalities	NO TRANSLATION	trust	0.375
assessor	assessor	trust	0.375
confederate	confederate	trust	0.375
desires	NO TRANSLATION	trust	0.375
differences	txawv	trust	0.375
bouquet	pob paj	trust	0.375
adjust	kho	trust	0.375
cover	npog	trust	0.375
berminat	NO TRANSLATION	trust	0.375
picnic	noj mov	trust	0.375
jual	NO TRANSLATION	trust	0.375
disclaim	tshem tawm	trust	0.367
knickers	knickers	trust	0.367
garrison	garrison	trust	0.367
dogma	dogma	trust	0.367
microscope	tshuab raj	trust	0.367
senate	senate	trust	0.367
nestle	nestle	trust	0.367
dolphin	ntses taub ntses	trust	0.367
bristol	NO TRANSLATION	trust	0.367
marine	marine	trust	0.367
marrow	pob txha	trust	0.367
bargain	khom nqi	trust	0.367
bursary	bursary	trust	0.367
cosmopolitan	cosmopolitan	trust	0.367
bailiff	tus ceev xwm	trust	0.367
pretty	zoo nkauj	trust	0.367
swell	swell	trust	0.367
superstar	superstar	trust	0.367
throne	zwm txwv	trust	0.367
collateral	teeb meem	trust	0.367
homosexual	homosexual	trust	0.367
manual	phau ntawv	trust	0.367
magnet	hlau nplaum	trust	0.367
periodicity	periodicity	trust	0.367
green	ntsuab	trust	0.359
eulogium	eulogium	trust	0.359
phalanx	phalanx	trust	0.359
money	nyiaj	trust	0.359
mortgagee	nqi tsev	trust	0.359
roadster	kev tsheb	trust	0.359
vulnerable	lam tau lam ua	trust	0.359
lettered	sau ntawv	trust	0.359
circumstances	xwm txheej	trust	0.359
boomerang	boomerang	trust	0.359
privileged	kev tsim nyog	trust	0.359
promo	promo	trust	0.359
calls	hu	trust	0.359
maxim	maxim	trust	0.359
fender	fender	trust	0.359
fade	ploj	trust	0.359
stark	stark	trust	0.359
footing	footing	trust	0.359
dance	seev cev	trust	0.359
aga	NO TRANSLATION	trust	0.359
crescendo	crescendo	trust	0.352
banker	banker	trust	0.352
rave	rave	trust	0.352
pocketbac	NO TRANSLATION	trust	0.352
show	qhia	trust	0.352
aneka	NO TRANSLATION	trust	0.352
poll	pov npav	trust	0.352
laser	laser	trust	0.352
font	font	trust	0.352
administrative	kev tswj hwm	trust	0.352
seals	ntsaws ruaj ruaj	trust	0.352
suggest	hais qhia	trust	0.352
tactics	tactics	trust	0.352
fuse	fuse	trust	0.352
axiomatic	axiomatic	trust	0.352
attorney	kws lij choj	trust	0.352
shoutout	NO TRANSLATION	trust	0.344
proviso	ua tim khawv	trust	0.344
dealt	NO TRANSLATION	trust	0.344
clap	npuaj	trust	0.344
dame	dame	trust	0.344
playground	chaw ua si	trust	0.344
entertainment	lom ze	trust	0.344
bounce	bounce	trust	0.344
endless	kawg	trust	0.344
purr	purr	trust	0.344
petit	NO TRANSLATION	trust	0.344
monde	NO TRANSLATION	trust	0.344
holder	tuav	trust	0.344
servant	tus tub qhe	trust	0.344
lace	lace	trust	0.344
white	dawb	trust	0.344
weigh	hnyav	trust	0.344
cement	MAAs	trust	0.336
legislature	legislature	trust	0.336
carol	carol	trust	0.336
hairchalk	NO TRANSLATION	trust	0.336
repute	lees paub	trust	0.336
lens	lens	trust	0.336
shoulder	xub pwg	trust	0.336
food	zaub mov	trust	0.336
county	county	trust	0.336
opera	opera	trust	0.336
estimation	kwv yees	trust	0.336
corporation	tuam txhab	trust	0.328
struggles	NO TRANSLATION	trust	0.328
canons	canons	trust	0.328
gauging	gauging	trust	0.328
theory	txoj kev xav	trust	0.328
karunia	NO TRANSLATION	trust	0.328
youll	NO TRANSLATION	trust	0.328
zeal	zeal	trust	0.328
wear	hnav	trust	0.328
execution	ua tiav	trust	0.328
swear	cog lus	trust	0.328
aksesoris	NO TRANSLATION	trust	0.320
rod	pas	trust	0.320
pavement	pavement	trust	0.320
cap	cap	trust	0.320
respon	NO TRANSLATION	trust	0.320
proxy	npe	trust	0.320
sib	NO TRANSLATION	trust	0.320
behel	NO TRANSLATION	trust	0.320
heyday	heyday	trust	0.320
unofficial	unofficial	trust	0.320
darkest	NO TRANSLATION	trust	0.320
handgel	NO TRANSLATION	trust	0.320
pulsa	NO TRANSLATION	trust	0.320
girder	girder	trust	0.320
sist	NO TRANSLATION	trust	0.320
sur	NO TRANSLATION	trust	0.320
disposed	muab pov tseg	trust	0.320
interior	sab hauv	trust	0.320
