word	Afrikaans-af	emotion	emotion-intensity-score
musical	musikale	trust	0.492
chairman	voorsitter	trust	0.492
moderator	moderator	trust	0.492
laudation	lofrede	trust	0.484
clean	skoon	trust	0.484
arbiter	arbiter	trust	0.484
crowning	kroning	trust	0.484
depth	diepte	trust	0.484
forecast	voorspelling	trust	0.484
colonel	kolonel	trust	0.484
hire	huur	trust	0.484
found	gevind	trust	0.484
armor	wapens	trust	0.484
approbate	NO TRANSLATION	trust	0.484
favorite	gunsteling	trust	0.484
voucher	koopbewys	trust	0.484
affection	liefde	trust	0.484
path	pad	trust	0.484
referee	skeidsregter	trust	0.484
police	polisie	trust	0.484
countryman	landgenoot	trust	0.484
romance	romanse	trust	0.484
diagnosis	diagnose	trust	0.484
concord	Concord	trust	0.484
enjoy	geniet	trust	0.484
ranger	veldwagter	trust	0.484
confess	bely	trust	0.484
income	inkomste	trust	0.484
assembly	vergadering	trust	0.484
sweet	soet	trust	0.484
like	soos	trust	0.484
apologize	vra om verskoning	trust	0.477
sermon	preek	trust	0.477
pastor	pastoor	trust	0.477
matter	saak	trust	0.477
glory	heerlikheid	trust	0.477
lamb	lam	trust	0.477
lover	minnaar	trust	0.477
putative	vermeende	trust	0.477
expect	verwag	trust	0.477
purely	suiwer	trust	0.477
follow	volg	trust	0.477
parliament	parlement	trust	0.477
counted	NO TRANSLATION	trust	0.477
nursery	kwekery	trust	0.477
episcopal	biskoplike	trust	0.477
veracity	waarheid	trust	0.477
mathematical	wiskundige	trust	0.477
frank	Frank	trust	0.477
policeman	polisieman	trust	0.477
word	woord	trust	0.477
consul	konsul	trust	0.477
landmark	landmerk	trust	0.477
calculator	sakrekenaar	trust	0.477
sterling	sterling	trust	0.477
signature	handtekening	trust	0.477
votive	votief	trust	0.477
preponderance	oorwig	trust	0.477
sacrifice	opoffering	trust	0.477
underwrite	onderskryf	trust	0.469
bridesmaid	strooimeisie	trust	0.469
commission	kommissie	trust	0.469
passion	passie	trust	0.469
prefer	verkies	trust	0.469
recruits	rekrute	trust	0.469
cashier	kassier	trust	0.469
judicious	oordeelkundige	trust	0.469
immerse	verdiep	trust	0.469
uncritical	onkritiese	trust	0.469
effective	effektiewe	trust	0.469
dove	duif	trust	0.469
tutelage	toesig	trust	0.469
associate	assosieer	trust	0.469
flagship	vlagskip	trust	0.469
religion	godsdiens	trust	0.469
gain	wins	trust	0.469
instructor	instrukteur	trust	0.469
judgment	oordeel	trust	0.469
title	titel	trust	0.469
regal	koninklike	trust	0.469
author	skrywer	trust	0.469
top	Top	trust	0.469
tribune	Tribune	trust	0.469
eagerness	gretigheid	trust	0.469
marshal	marshal	trust	0.469
mighty	magtige	trust	0.469
intended	bedoel	trust	0.469
capacity	kapasiteit	trust	0.469
vicar	predikant	trust	0.469
partake	deel	trust	0.461
commerce	handel	trust	0.461
magnetic	magnetiese	trust	0.461
medal	medalje	trust	0.461
courier	koerier	trust	0.461
socially	NO TRANSLATION	trust	0.461
enroll	inskryf	trust	0.461
necessarily	noodwendig	trust	0.461
lesson	les	trust	0.461
custody	bewaring	trust	0.461
moorings	ligplaatsen	trust	0.461
fortress	vesting	trust	0.461
aunt	tante	trust	0.461
bank	bank	trust	0.461
theological	teologiese	trust	0.461
manage	bestuur	trust	0.461
eventually	NO TRANSLATION	trust	0.461
trade	handel	trust	0.461
lifestyle	lewensstyl	trust	0.461
consecration	toewyding	trust	0.461
admitted	toegelaat	trust	0.461
crucial	noodsaaklik	trust	0.461
cautious	versigtig	trust	0.461
contains	NO TRANSLATION	trust	0.461
priesthood	priesterskap	trust	0.461
attendant	gepaardgaande	trust	0.461
oblige	verplig	trust	0.461
patriarchal	patriargale	trust	0.461
kitten	katjie	trust	0.461
cathedral	katedraal	trust	0.455
eagle	arend	trust	0.453
puppy	hondjie	trust	0.453
present	teenwoordig	trust	0.453
perceive	sien	trust	0.453
foresee	voorsien	trust	0.453
governor	goewerneur	trust	0.453
synergistic	sinergistiese	trust	0.453
commonplace	alledaags	trust	0.453
exchange	ruil	trust	0.453
journeyman	vakman	trust	0.453
laud	loflied	trust	0.453
chairwoman	voorsitter	trust	0.453
encomium	encomium	trust	0.453
strategist	strateeg	trust	0.453
dawn	aanbreek	trust	0.453
excited	opgewonde	trust	0.453
finally	uiteindelik	trust	0.453
level	vlak	trust	0.453
chart	grafiek	trust	0.453
oasis	oase	trust	0.453
insulation	isolasie	trust	0.453
president	president	trust	0.453
deputy	adjunk	trust	0.453
orthodoxy	ortodoksie	trust	0.445
sir	meneer	trust	0.445
theorem	stelling	trust	0.445
formula	formule	trust	0.445
operation	operasie	trust	0.445
bridegroom	bruidegom	trust	0.445
lodging	verblyf	trust	0.445
matters	NO TRANSLATION	trust	0.445
handbook	handboek	trust	0.445
impart	oor te dra	trust	0.445
dictum	NO TRANSLATION	trust	0.445
indemnity	vrywaring	trust	0.445
negotiate	onderhandel	trust	0.445
magnify	groot	trust	0.445
chancellor	kanselier	trust	0.445
crew	bemanning	trust	0.445
sensual	sensuele	trust	0.445
tradesmen	NO TRANSLATION	trust	0.445
usual	gewone	trust	0.445
asserting	beweer	trust	0.445
chocolate	sjokolade	trust	0.445
statistical	statistiese	trust	0.445
lord	Here	trust	0.445
exaltation	verheffing	trust	0.445
employ	diens	trust	0.445
orchestra	orkes	trust	0.445
director	direkteur	trust	0.445
chemist	chemikus	trust	0.445
remains	oorblyfsels	trust	0.445
enliven	vinkel	trust	0.445
sun	son	trust	0.438
imagination	verbeelding	trust	0.438
comptroller	controleur	trust	0.438
digit	syfer	trust	0.438
cabinet	kabinet	trust	0.438
emphasize	beklemtoon	trust	0.438
atone	versoening	trust	0.438
inauguration	inhuldiging	trust	0.438
encore	NO TRANSLATION	trust	0.438
elite	elite	trust	0.438
governess	goewernante	trust	0.438
tandem	tandem	trust	0.438
conveyancing	aktebesorging	trust	0.438
arbitrator	arbiter	trust	0.438
oracle	orakel	trust	0.438
economy	ekonomie	trust	0.438
elect	verkies	trust	0.438
villager	dorpenaar	trust	0.438
fate	lot	trust	0.438
exhaustive	uitputtende	trust	0.438
merci	NO TRANSLATION	trust	0.438
mlk	NO TRANSLATION	trust	0.438
abbot	abt	trust	0.438
butler	dienskneg	trust	0.438
conformity	ooreenstemming	trust	0.438
grammar	grammatika	trust	0.430
disclosed	openbaar	trust	0.430
persuade	oorreed	trust	0.430
compact	kompakte	trust	0.430
rule	reël	trust	0.430
deacon	diaken	trust	0.430
impressionable	vatbaar	trust	0.430
cop	cop	trust	0.430
neutrality	neutraliteit	trust	0.430
pay	betaal	trust	0.430
bridal	bruid	trust	0.430
wealth	rykdom	trust	0.430
base	basis	trust	0.430
errand	taak	trust	0.430
lesbians	NO TRANSLATION	trust	0.430
toughness	taaiheid	trust	0.430
estimable	lofwaardige	trust	0.430
lender	uitlener	trust	0.430
sentry	wag	trust	0.430
invite	nooi	trust	0.430
circle	sirkel	trust	0.430
grit	K	trust	0.430
elucidate	toe te lig	trust	0.430
repay	terug te betaal	trust	0.430
resources	hulpbronne	trust	0.430
blanket	kombers	trust	0.430
occupant	bewoner	trust	0.430
bequest	erflating	trust	0.430
jeremiah	NO TRANSLATION	trust	0.430
count	tel	trust	0.430
hail	hael	trust	0.430
playful	speelse	trust	0.430
simplify	vereenvoudig	trust	0.430
differential	differensiële	trust	0.430
utopian	utopiese	trust	0.430
parish	gemeente	trust	0.422
sing	sing	trust	0.422
dominion	heerskappy	trust	0.422
dealings	handelinge	trust	0.422
theocratic	teokratiese	trust	0.422
shopkeeper	winkeleienaar	trust	0.422
accountant	rekenmeester	trust	0.422
forum	forum	trust	0.422
fixed	vaste	trust	0.422
eulogize	ophemelen	trust	0.422
diary	dagboek	trust	0.422
intend	plan	trust	0.422
supplication	smeking	trust	0.422
wonderstruck	NO TRANSLATION	trust	0.422
apprentice	vakleerling	trust	0.422
continue	aanhou	trust	0.422
antiseptic	antiseptiese	trust	0.422
perennial	meerjarige	trust	0.422
primer	primer	trust	0.422
enablement	enable	trust	0.422
respite	uitstel	trust	0.422
assignee	Gemagtigde	trust	0.422
easiest	NO TRANSLATION	trust	0.422
trading	handel	trust	0.422
travel	reis	trust	0.422
probity	eerlikheid	trust	0.422
axiom	aksioma	trust	0.422
maintenance	onderhoud	trust	0.422
reconsideration	heroorweging	trust	0.422
treat	behandel	trust	0.422
truss	stut	trust	0.422
hymn	lied	trust	0.422
supremacy	oppergesag	trust	0.422
athlete	atleet	trust	0.414
cogent	oortuigende	trust	0.414
specialize	NO TRANSLATION	trust	0.414
serve	dien	trust	0.414
incline	helling	trust	0.414
trainer	afrigter	trust	0.414
choir	koor	trust	0.414
preservative	preserveermiddel	trust	0.414
kudos	roem	trust	0.414
cash	kontant	trust	0.414
gazette	Staatskoerant	trust	0.414
akin	soortgelyk	trust	0.414
amortization	amortisasie	trust	0.414
fellas	NO TRANSLATION	trust	0.414
reporter	verslaggewer	trust	0.414
salary	salaris	trust	0.414
offering	offer	trust	0.414
leap	sprong	trust	0.414
transaction	transaksie	trust	0.414
privilege	voorreg	trust	0.414
consort	gade	trust	0.414
rapt	opgetrek	trust	0.414
commodore	Commodore	trust	0.414
conglomerate	konglomeraat	trust	0.414
synod	sinode	trust	0.414
deference	onderdanigheid	trust	0.414
labor	arbeid	trust	0.414
gate	hek	trust	0.414
routine	roetine	trust	0.414
luxury	luukse	trust	0.406
tree	boom	trust	0.406
legislator	wetgewer	trust	0.406
executor	eksekuteur	trust	0.406
leisure	ontspanning	trust	0.406
system	stelsel	trust	0.406
fitting	pas	trust	0.406
trophy	trofee	trust	0.406
nation	nasie	trust	0.406
glorify	verheerlik	trust	0.406
linguist	taalkundige	trust	0.406
extol	vul	trust	0.406
dermatologist	dermatoloog	trust	0.406
judged	beoordeel	trust	0.406
sanction	sanksie	trust	0.406
relancer	NO TRANSLATION	trust	0.406
reimbursement	vergoeding	trust	0.406
patrol	patrollie	trust	0.406
abacus	abakus	trust	0.406
radar	radar	trust	0.406
budget	begroting	trust	0.406
deluxe	luukse	trust	0.398
intense	intense	trust	0.398
explain	verduidelik	trust	0.398
gentry	burgery	trust	0.398
quaint	sonderlinge	trust	0.398
parietal	pariëtale	trust	0.398
barter	ruil	trust	0.398
pursue	streef	trust	0.398
clearance	klaring	trust	0.398
popular	gewilde	trust	0.398
ground	grond	trust	0.398
depository	bewaarplaas	trust	0.398
journalism	joernalistiek	trust	0.398
electorate	kiesers	trust	0.398
climax	klimaks	trust	0.398
fain	NO TRANSLATION	trust	0.398
glow	gloei	trust	0.398
yearning	hunkering	trust	0.398
neutral	neutrale	trust	0.398
paths	NO TRANSLATION	trust	0.398
nest	nes	trust	0.398
clan	clan	trust	0.398
merchandise	goedere	trust	0.398
favs	NO TRANSLATION	trust	0.398
iron	yster	trust	0.398
eulogy	huldeblyk	trust	0.398
accounts	rekeninge	trust	0.391
regardless	NO TRANSLATION	trust	0.391
horse	perd	trust	0.391
gay	gay	trust	0.391
usher	Usher	trust	0.391
paean	lofsang	trust	0.391
chandler	Chandler	trust	0.391
collins	NO TRANSLATION	trust	0.391
star	ster	trust	0.391
recline	hellingshoek	trust	0.391
homie	NO TRANSLATION	trust	0.391
intercession	voorbidding	trust	0.391
escort	escort	trust	0.391
cube	kubus	trust	0.391
follower	volgeling	trust	0.391
armory	arsenaal	trust	0.391
surrogate	surrogaat	trust	0.391
baggage	bagasie	trust	0.391
downright	ronduit	trust	0.391
stages	NO TRANSLATION	trust	0.391
eulogistic	lovend	trust	0.391
messenger	boodskapper	trust	0.391
grin	glimlag	trust	0.391
translation	vertaling	trust	0.391
deal	ooreenkoms	trust	0.391
lean	maer	trust	0.383
encomiastic	NO TRANSLATION	trust	0.383
label	etiket	trust	0.383
fortune	fortuin	trust	0.383
series	reeks	trust	0.383
crisp	helder	trust	0.383
plaudit	NO TRANSLATION	trust	0.383
curfew	curfew	trust	0.383
leaning	leun	trust	0.383
larger	groter	trust	0.383
possess	besit	trust	0.383
gage	kaliber	trust	0.383
edited	NO TRANSLATION	trust	0.383
bounty	oorvloed	trust	0.383
bartender	barman	trust	0.383
someday	NO TRANSLATION	trust	0.383
reparation	herstel	trust	0.383
culinary	kulinêre	trust	0.383
faculty	Fakulteit	trust	0.383
clapping	klap	trust	0.375
general	algemene	trust	0.375
sex	seks	trust	0.375
personalities	NO TRANSLATION	trust	0.375
assessor	assessor	trust	0.375
confederate	Konfederale	trust	0.375
desires	NO TRANSLATION	trust	0.375
differences	verskille	trust	0.375
bouquet	ruiker	trust	0.375
adjust	pas	trust	0.375
cover	cover	trust	0.375
berminat	NO TRANSLATION	trust	0.375
picnic	piekniek	trust	0.375
jual	NO TRANSLATION	trust	0.375
disclaim	ontken	trust	0.367
knickers	onderbroek	trust	0.367
garrison	garnisoen	trust	0.367
dogma	dogma	trust	0.367
microscope	mikroskoop	trust	0.367
senate	senaat	trust	0.367
nestle	Nestlé	trust	0.367
dolphin	dolfyn	trust	0.367
bristol	NO TRANSLATION	trust	0.367
marine	mariene	trust	0.367
marrow	murg	trust	0.367
bargain	winskoop	trust	0.367
bursary	beurs	trust	0.367
cosmopolitan	kosmopolitiese	trust	0.367
bailiff	balju	trust	0.367
pretty	mooi	trust	0.367
swell	deining	trust	0.367
superstar	superster	trust	0.367
throne	troon	trust	0.367
collateral	kollaterale	trust	0.367
homosexual	homoseksuele	trust	0.367
manual	handleiding	trust	0.367
magnet	magneet	trust	0.367
periodicity	periodisiteit	trust	0.367
green	groen	trust	0.359
eulogium	eulogium	trust	0.359
phalanx	lit	trust	0.359
money	geld	trust	0.359
mortgagee	verbandhouer	trust	0.359
roadster	roadster	trust	0.359
vulnerable	kwesbaar	trust	0.359
lettered	letters	trust	0.359
circumstances	omstandighede	trust	0.359
boomerang	boemerang	trust	0.359
privileged	bevoorregte	trust	0.359
promo	promo	trust	0.359
calls	oproepe	trust	0.359
maxim	maxim	trust	0.359
fender	modderskerm	trust	0.359
fade	vervaag	trust	0.359
stark	skrille	trust	0.359
footing	voet	trust	0.359
dance	dans	trust	0.359
aga	NO TRANSLATION	trust	0.359
crescendo	crescendo	trust	0.352
banker	bankier	trust	0.352
rave	rave	trust	0.352
pocketbac	NO TRANSLATION	trust	0.352
show	Wys	trust	0.352
aneka	NO TRANSLATION	trust	0.352
poll	poll	trust	0.352
laser	laser	trust	0.352
font	font	trust	0.352
administrative	administratiewe	trust	0.352
seals	robbe	trust	0.352
suggest	stel	trust	0.352
tactics	taktiek	trust	0.352
fuse	lont	trust	0.352
axiomatic	aksiomatiese	trust	0.352
attorney	prokureur	trust	0.352
shoutout	NO TRANSLATION	trust	0.344
proviso	voorbehoudsbepaling	trust	0.344
dealt	NO TRANSLATION	trust	0.344
clap	klap	trust	0.344
dame	Dame	trust	0.344
playground	speelgrond	trust	0.344
entertainment	vermaak	trust	0.344
bounce	weiering	trust	0.344
endless	eindelose	trust	0.344
purr	purr	trust	0.344
petit	NO TRANSLATION	trust	0.344
monde	NO TRANSLATION	trust	0.344
holder	houer	trust	0.344
servant	dienaar	trust	0.344
lace	kant	trust	0.344
white	wit	trust	0.344
weigh	weeg	trust	0.344
cement	sement	trust	0.336
legislature	wetgewer	trust	0.336
carol	Carol	trust	0.336
hairchalk	NO TRANSLATION	trust	0.336
repute	aansien	trust	0.336
lens	lens	trust	0.336
shoulder	skouer	trust	0.336
food	kos	trust	0.336
county	land	trust	0.336
opera	opera	trust	0.336
estimation	skatting	trust	0.336
corporation	korporasie	trust	0.328
struggles	NO TRANSLATION	trust	0.328
canons	kanons	trust	0.328
gauging	meting	trust	0.328
theory	teorie	trust	0.328
karunia	NO TRANSLATION	trust	0.328
youll	NO TRANSLATION	trust	0.328
zeal	ywer	trust	0.328
wear	dra	trust	0.328
execution	uitvoering	trust	0.328
swear	sweer	trust	0.328
aksesoris	NO TRANSLATION	trust	0.320
rod	stok	trust	0.320
pavement	sypaadjie	trust	0.320
cap	cap	trust	0.320
respon	NO TRANSLATION	trust	0.320
proxy	proxy	trust	0.320
sib	NO TRANSLATION	trust	0.320
behel	NO TRANSLATION	trust	0.320
heyday	bloeityd	trust	0.320
unofficial	nie-amptelike	trust	0.320
darkest	NO TRANSLATION	trust	0.320
handgel	NO TRANSLATION	trust	0.320
pulsa	NO TRANSLATION	trust	0.320
girder	ligger	trust	0.320
sist	NO TRANSLATION	trust	0.320
sur	NO TRANSLATION	trust	0.320
disposed	hand gesit	trust	0.320
interior	binneland	trust	0.320
trans	NO TRANSLATION	trust	0.320
fill	vul	trust	0.320
clerical	klerklike	trust	0.320
veal	kalfsvleis	trust	0.312
smith	Smith	trust	0.312
tema	NO TRANSLATION	trust	0.312
mau	NO TRANSLATION	trust	0.312
pill	pil	trust	0.312
reseller	NO TRANSLATION	trust	0.312
prophylactic	profilaktiese	trust	0.312
spaniel	spaniel	trust	0.312
spa	spa	trust	0.312
romans	NO TRANSLATION	trust	0.312
imperfections	NO TRANSLATION	trust	0.312
holla	NO TRANSLATION	trust	0.312
gubernatorial	goewerneur	trust	0.312
bruh	NO TRANSLATION	trust	0.312
dha	NO TRANSLATION	trust	0.305
secret	geheim	trust	0.305
harga	NO TRANSLATION	trust	0.305
aquapix	NO TRANSLATION	trust	0.305
sundial	sonwyser	trust	0.305
thermometer	termometer	trust	0.305
actress	aktrise	trust	0.305
presumption	vermoede	trust	0.305
hermit	kluisenaar	trust	0.305
warn	waarsku	trust	0.305
pake	NO TRANSLATION	trust	0.305
exception	uitsondering	trust	0.305
divan	NO TRANSLATION	trust	0.297
resistance	weerstand	trust	0.297
shopping	Inkopies	trust	0.297
ganna	NO TRANSLATION	trust	0.297
wigan	NO TRANSLATION	trust	0.297
pin	speld	trust	0.297
hairclip	NO TRANSLATION	trust	0.297
kita	NO TRANSLATION	trust	0.297
indonesia	NO TRANSLATION	trust	0.297
flatter	platter	trust	0.297
ori	NO TRANSLATION	trust	0.297
tickle	kielie	trust	0.297
carl	NO TRANSLATION	trust	0.297
pith	merg	trust	0.297
pivot	spilpunt	trust	0.297
tiket	NO TRANSLATION	trust	0.297
congressman	congreslid	trust	0.297
talaga	NO TRANSLATION	trust	0.297
hemat	NO TRANSLATION	trust	0.297
levee	rivierdijk	trust	0.297
mandarin	mandarin	trust	0.297
calf	kalf	trust	0.289
ribet	NO TRANSLATION	trust	0.289
gon	NO TRANSLATION	trust	0.289
zest	lus	trust	0.289
machine	masjien	trust	0.289
contagiously	NO TRANSLATION	trust	0.289
chicane	chicane	trust	0.289
owing	verskuldig	trust	0.289
challenges	NO TRANSLATION	trust	0.289
weight	gewig	trust	0.289
insolvent	insolvent	trust	0.289
shorty	NO TRANSLATION	trust	0.289
flirt	flankeer	trust	0.281
tentang	NO TRANSLATION	trust	0.281
terbang	NO TRANSLATION	trust	0.281
mule	muil	trust	0.281
surrender	oorgawe	trust	0.281
fiesta	Fiesta	trust	0.281
fisheye	NO TRANSLATION	trust	0.281
florence	NO TRANSLATION	trust	0.281
gullible	liggelowiges	trust	0.281
regrets	NO TRANSLATION	trust	0.281
denying	ontken	trust	0.281
celebrity	celebrity	trust	0.273
bisa	NO TRANSLATION	trust	0.273
chubby	mollig	trust	0.273
ejaculation	ejakulasie	trust	0.273
unik	NO TRANSLATION	trust	0.273
nigga	NO TRANSLATION	trust	0.273
congress	kongres	trust	0.273
indent	streepje	trust	0.273
rejection	verwerping	trust	0.273
don	Don	trust	0.273
autism	outisme	trust	0.273
conquer	oorwin	trust	0.273
sappy	sappig	trust	0.273
jellylens	NO TRANSLATION	trust	0.273
antifungal	antifungale	trust	0.266
jodie	NO TRANSLATION	trust	0.266
fashion	mode	trust	0.266
khan	Khan	trust	0.266
weakness	swakheid	trust	0.266
truck	vragmotor	trust	0.266
sepatu	NO TRANSLATION	trust	0.266
bbw	NO TRANSLATION	trust	0.266
puff	puff	trust	0.258
hai	NO TRANSLATION	trust	0.258
crumpled	NO TRANSLATION	trust	0.258
defeated	verslaan	trust	0.258
acrobat	akrobaat	trust	0.258
wadsworth	NO TRANSLATION	trust	0.258
stephanie	NO TRANSLATION	trust	0.258
dare	waag	trust	0.258
utk	NO TRANSLATION	trust	0.258
urs	NO TRANSLATION	trust	0.258
zealous	ywerig	trust	0.258
minat	NO TRANSLATION	trust	0.258
rota	rota	trust	0.250
sadness	hartseer	trust	0.250
