word	Japanese-ja	emotion	emotion-intensity-score
digit	桁	trust	0.438
cabinet	キャビネット	trust	0.438
emphasize	強調する	trust	0.438
atone	償う	trust	0.438
inauguration	就任	trust	0.438
encore	NO TRANSLATION	trust	0.438
elite	エリート	trust	0.438
governess	governess	trust	0.438
tandem	タンデム	trust	0.438
conveyancing	搬送	trust	0.438
arbitrator	仲裁人	trust	0.438
oracle	オラクル	trust	0.438
economy	経済	trust	0.438
elect	選ぶ	trust	0.438
villager	村人	trust	0.438
fate	運命	trust	0.438
exhaustive	網羅的	trust	0.438
merci	NO TRANSLATION	trust	0.438
mlk	NO TRANSLATION	trust	0.438
abbot	NO TRANSLATION	trust	0.438
butler	執事	trust	0.438
conformity	適合	trust	0.438
grammar	文法	trust	0.430
disclosed	開示された	trust	0.430
persuade	説得する	trust	0.430
compact	コンパクト	trust	0.430
rule	ルール	trust	0.430
deacon	助祭	trust	0.430
impressionable	印象的	trust	0.430
cop	警官	trust	0.430
neutrality	中立	trust	0.430
pay	支払う	trust	0.430
bridal	ブライダル	trust	0.430
wealth	富	trust	0.430
base	ベース	trust	0.430
errand	使い	trust	0.430
lesbians	NO TRANSLATION	trust	0.430
toughness	靭性	trust	0.430
estimable	推定可能な	trust	0.430
lender	貸し手	trust	0.430
sentry	監視隊	trust	0.430
invite	招待する	trust	0.430
circle	サークル	trust	0.430
grit	グリット	trust	0.430
elucidate	解明する	trust	0.430
repay	返済する	trust	0.430
resources	リソース	trust	0.430
blanket	毛布	trust	0.430
occupant	占有者	trust	0.430
bequest	遺贈	trust	0.430
jeremiah	NO TRANSLATION	trust	0.430
count	カウント	trust	0.430
hail	雹	trust	0.430
playful	遊び心のある	trust	0.430
simplify	簡略化する	trust	0.430
differential	ディファレンシャル	trust	0.430
utopian	ユートピア	trust	0.430
parish	教区	trust	0.422
sing	歌う	trust	0.422
dominion	支配	trust	0.422
dealings	取引	trust	0.422
theocratic	神聖な	trust	0.422
shopkeeper	店主	trust	0.422
accountant	会計士	trust	0.422
forum	フォーラム	trust	0.422
fixed	一定	trust	0.422
eulogize	誉める	trust	0.422
diary	日記	trust	0.422
intend	意図する	trust	0.422
supplication	嘆願	trust	0.422
wonderstruck	NO TRANSLATION	trust	0.422
apprentice	見習い	trust	0.422
continue	持続する	trust	0.422
antiseptic	消毒剤	trust	0.422
perennial	多年生	trust	0.422
primer	プライマー	trust	0.422
enablement	有効化	trust	0.422
respite	猶予	trust	0.422
assignee	譲受人	trust	0.422
easiest	NO TRANSLATION	trust	0.422
trading	トレーディング	trust	0.422
travel	旅行	trust	0.422
probity	確信	trust	0.422
axiom	公理	trust	0.422
maintenance	メンテナンス	trust	0.422
reconsideration	再考	trust	0.422
treat	治療する	trust	0.422
truss	トラス	trust	0.422
hymn	賛美歌	trust	0.422
supremacy	覇権	trust	0.422
athlete	アスリート	trust	0.414
cogent	志願者	trust	0.414
specialize	NO TRANSLATION	trust	0.414
serve	サーブ	trust	0.414
incline	傾斜	trust	0.414
trainer	トレーナー	trust	0.414
choir	合唱団	trust	0.414
preservative	防腐剤	trust	0.414
kudos	名声	trust	0.414
cash	現金	trust	0.414
gazette	ガゼット	trust	0.414
akin	同族の	trust	0.414
amortization	償却	trust	0.414
fellas	NO TRANSLATION	trust	0.414
reporter	レポーター	trust	0.414
salary	給料	trust	0.414
offering	募集	trust	0.414
leap	飛躍	trust	0.414
transaction	トランザクション	trust	0.414
privilege	特権	trust	0.414
consort	コンソート	trust	0.414
rapt	ラップ	trust	0.414
commodore	コモア	trust	0.414
conglomerate	大企業	trust	0.414
synod	会議	trust	0.414
deference	尊敬	trust	0.414
labor	労働	trust	0.414
gate	ゲート	trust	0.414
routine	ルーチン	trust	0.414
luxury	贅沢	trust	0.406
tree	木	trust	0.406
legislator	立法者	trust	0.406
executor	エグゼクティブ	trust	0.406
leisure	余暇	trust	0.406
system	システム	trust	0.406
fitting	フィッティング	trust	0.406
trophy	トロフィー	trust	0.406
nation	国家	trust	0.406
glorify	賛美する	trust	0.406
linguist	言語学者	trust	0.406
extol	信仰	trust	0.406
dermatologist	皮膚科医	trust	0.406
judged	判断した	trust	0.406
sanction	制裁	trust	0.406
relancer	NO TRANSLATION	trust	0.406
reimbursement	払い戻し	trust	0.406
patrol	パトロール	trust	0.406
abacus	そろばん	trust	0.406
radar	レーダー	trust	0.406
budget	予算	trust	0.406
deluxe	デラックス	trust	0.398
intense	激しい	trust	0.398
explain	説明する	trust	0.398
gentry	ゲントリー	trust	0.398
quaint	風変わりな	trust	0.398
parietal	頭頂壁	trust	0.398
barter	バーター	trust	0.398
pursue	追求する	trust	0.398
clearance	クリアランス	trust	0.398
popular	人気	trust	0.398
ground	接地	trust	0.398
depository	寄託機関	trust	0.398
journalism	ジャーナリズム	trust	0.398
electorate	有権者	trust	0.398
climax	クライマックス	trust	0.398
fain	NO TRANSLATION	trust	0.398
glow	輝き	trust	0.398
yearning	憧れ	trust	0.398
neutral	中性	trust	0.398
paths	NO TRANSLATION	trust	0.398
nest	ネスト	trust	0.398
clan	一族	trust	0.398
merchandise	商品	trust	0.398
favs	NO TRANSLATION	trust	0.398
iron	鉄	trust	0.398
eulogy	賛辞	trust	0.398
accounts	アカウント	trust	0.391
regardless	NO TRANSLATION	trust	0.391
horse	うま	trust	0.391
gay	同性愛者	trust	0.391
usher	案内人	trust	0.391
paean	ペーン	trust	0.391
chandler	チャンドラー	trust	0.391
collins	NO TRANSLATION	trust	0.391
star	星	trust	0.391
recline	リクライニング	trust	0.391
homie	NO TRANSLATION	trust	0.391
intercession	中断	trust	0.391
escort	護衛	trust	0.391
cube	立方体	trust	0.391
follower	フォロワー	trust	0.391
armory	兵器	trust	0.391
surrogate	代理	trust	0.391
baggage	荷物	trust	0.391
downright	完全に	trust	0.391
stages	NO TRANSLATION	trust	0.391
eulogistic	ユーロジスティックな	trust	0.391
messenger	メッセンジャー	trust	0.391
grin	微笑む	trust	0.391
translation	翻訳	trust	0.391
deal	対処	trust	0.391
lean	リーン	trust	0.383
encomiastic	NO TRANSLATION	trust	0.383
label	ラベル	trust	0.383
fortune	運	trust	0.383
series	シリーズ	trust	0.383
crisp	鮮明	trust	0.383
plaudit	NO TRANSLATION	trust	0.383
curfew	門限	trust	0.383
leaning	傾く	trust	0.383
larger	大きい	trust	0.383
possess	所有する	trust	0.383
gage	ゲージ	trust	0.383
edited	NO TRANSLATION	trust	0.383
bounty	賞金	trust	0.383
bartender	バーテンダー	trust	0.383
someday	NO TRANSLATION	trust	0.383
reparation	賠償	trust	0.383
culinary	料理	trust	0.383
faculty	学部	trust	0.383
clapping	拍手	trust	0.375
general	一般	trust	0.375
sex	セックス	trust	0.375
personalities	NO TRANSLATION	trust	0.375
assessor	審査員	trust	0.375
confederate	連合国	trust	0.375
desires	NO TRANSLATION	trust	0.375
differences	相違	trust	0.375
bouquet	花束	trust	0.375
adjust	調整する	trust	0.375
cover	カバー	trust	0.375
berminat	NO TRANSLATION	trust	0.375
picnic	ピクニック	trust	0.375
jual	NO TRANSLATION	trust	0.375
disclaim	放棄する	trust	0.367
knickers	ニッカーズ	trust	0.367
garrison	守備隊	trust	0.367
dogma	ドグマ	trust	0.367
microscope	顕微鏡	trust	0.367
senate	上院	trust	0.367
nestle	ネスレ	trust	0.367
dolphin	イルカ	trust	0.367
bristol	NO TRANSLATION	trust	0.367
marine	マリン	trust	0.367
marrow	骨髄	trust	0.367
bargain	バーゲン	trust	0.367
bursary	奨学金	trust	0.367
cosmopolitan	コスモポリタン	trust	0.367
bailiff	執行猶予	trust	0.367
pretty	かなり	trust	0.367
swell	膨らむ	trust	0.367
superstar	スーパースター	trust	0.367
throne	王位	trust	0.367
collateral	担保	trust	0.367
homosexual	同性愛者	trust	0.367
manual	マニュアル	trust	0.367
magnet	磁石	trust	0.367
periodicity	周期性	trust	0.367
green	緑	trust	0.359
eulogium	ユーロギウム	trust	0.359
phalanx	指環	trust	0.359
money	お金	trust	0.359
mortgagee	住宅ローン	trust	0.359
roadster	ロードスター	trust	0.359
vulnerable	脆弱な	trust	0.359
lettered	文字通り	trust	0.359
circumstances	状況	trust	0.359
boomerang	ブーメラン	trust	0.359
privileged	特権	trust	0.359
promo	プロモーション	trust	0.359
calls	コール	trust	0.359
maxim	マキシム	trust	0.359
fender	フェンダー	trust	0.359
fade	フェード	trust	0.359
stark	元気	trust	0.359
footing	足跡	trust	0.359
dance	ダンス	trust	0.359
aga	NO TRANSLATION	trust	0.359
crescendo	クレッシェンド	trust	0.352
banker	バンカー	trust	0.352
rave	レイブ	trust	0.352
pocketbac	NO TRANSLATION	trust	0.352
show	ショー	trust	0.352
aneka	NO TRANSLATION	trust	0.352
poll	投票	trust	0.352
laser	レーザ	trust	0.352
font	フォント	trust	0.352
administrative	行政	trust	0.352
seals	シール	trust	0.352
suggest	提案する	trust	0.352
tactics	戦術	trust	0.352
fuse	ヒューズ	trust	0.352
axiomatic	公理的な	trust	0.352
attorney	弁護士	trust	0.352
shoutout	NO TRANSLATION	trust	0.344
proviso	但し書き	trust	0.344
dealt	NO TRANSLATION	trust	0.344
clap	拍手する	trust	0.344
dame	デイム	trust	0.344
playground	遊び場	trust	0.344
entertainment	娯楽	trust	0.344
bounce	バウンス	trust	0.344
endless	無限	trust	0.344
purr	パル	trust	0.344
petit	NO TRANSLATION	trust	0.344
monde	NO TRANSLATION	trust	0.344
holder	保有者	trust	0.344
servant	サーバント	trust	0.344
lace	レース	trust	0.344
white	白	trust	0.344
weigh	体重を計る	trust	0.344
cement	セメント	trust	0.336
legislature	立法府	trust	0.336
carol	キャロル	trust	0.336
hairchalk	NO TRANSLATION	trust	0.336
repute	評判	trust	0.336
lens	レンズ	trust	0.336
shoulder	ショルダー	trust	0.336
food	フード	trust	0.336
county	郡	trust	0.336
opera	オペラ	trust	0.336
estimation	推定	trust	0.336
corporation	株式会社	trust	0.328
struggles	NO TRANSLATION	trust	0.328
canons	キャノン	trust	0.328
gauging	ゲージング	trust	0.328
theory	理論	trust	0.328
karunia	NO TRANSLATION	trust	0.328
youll	NO TRANSLATION	trust	0.328
zeal	熱意	trust	0.328
wear	着る	trust	0.328
execution	実行	trust	0.328
swear	誓う	trust	0.328
aksesoris	NO TRANSLATION	trust	0.320
rod	ロッド	trust	0.320
pavement	舗装	trust	0.320
cap	キャップ	trust	0.320
respon	NO TRANSLATION	trust	0.320
proxy	代理	trust	0.320
sib	NO TRANSLATION	trust	0.320
behel	NO TRANSLATION	trust	0.320
heyday	全盛期	trust	0.320
unofficial	非公式	trust	0.320
darkest	NO TRANSLATION	trust	0.320
handgel	NO TRANSLATION	trust	0.320
pulsa	NO TRANSLATION	trust	0.320
girder	桁	trust	0.320
sist	NO TRANSLATION	trust	0.320
sur	NO TRANSLATION	trust	0.320
disposed	処分する	trust	0.320
interior	インテリア	trust	0.320
trans	NO TRANSLATION	trust	0.320
fill	埋める	trust	0.320
clerical	事務的	trust	0.320
veal	子牛の肉	trust	0.312
smith	スミス	trust	0.312
tema	NO TRANSLATION	trust	0.312
mau	NO TRANSLATION	trust	0.312
pill	ピル	trust	0.312
reseller	NO TRANSLATION	trust	0.312
prophylactic	予防的	trust	0.312
spaniel	スパニエル	trust	0.312
spa	スパ	trust	0.312
romans	NO TRANSLATION	trust	0.312
imperfections	NO TRANSLATION	trust	0.312
holla	NO TRANSLATION	trust	0.312
gubernatorial	知事	trust	0.312
bruh	NO TRANSLATION	trust	0.312
dha	NO TRANSLATION	trust	0.305
secret	秘密	trust	0.305
harga	NO TRANSLATION	trust	0.305
aquapix	NO TRANSLATION	trust	0.305
sundial	日時計	trust	0.305
thermometer	温度計	trust	0.305
actress	女優	trust	0.305
presumption	推定	trust	0.305
hermit	隠者	trust	0.305
warn	警告する	trust	0.305
pake	NO TRANSLATION	trust	0.305
exception	例外	trust	0.305
divan	NO TRANSLATION	trust	0.297
resistance	抵抗	trust	0.297
shopping	ショッピング	trust	0.297
ganna	NO TRANSLATION	trust	0.297
wigan	NO TRANSLATION	trust	0.297
pin	ピン	trust	0.297
hairclip	NO TRANSLATION	trust	0.297
kita	NO TRANSLATION	trust	0.297
indonesia	NO TRANSLATION	trust	0.297
flatter	より平らな	trust	0.297
ori	NO TRANSLATION	trust	0.297
tickle	くすぐる	trust	0.297
carl	NO TRANSLATION	trust	0.297
pith	髄	trust	0.297
pivot	ピボット	trust	0.297
tiket	NO TRANSLATION	trust	0.297
congressman	議員	trust	0.297
talaga	NO TRANSLATION	trust	0.297
hemat	NO TRANSLATION	trust	0.297
levee	堤防	trust	0.297
mandarin	マンダリン	trust	0.297
calf	カーフ	trust	0.289
ribet	NO TRANSLATION	trust	0.289
gon	NO TRANSLATION	trust	0.289
zest	熱意	trust	0.289
machine	機械	trust	0.289
contagiously	NO TRANSLATION	trust	0.289
chicane	シケイン	trust	0.289
owing	負担	trust	0.289
challenges	NO TRANSLATION	trust	0.289
weight	重量	trust	0.289
insolvent	支払不能	trust	0.289
shorty	NO TRANSLATION	trust	0.289
flirt	フライ	trust	0.281
tentang	NO TRANSLATION	trust	0.281
terbang	NO TRANSLATION	trust	0.281
mule	ミュール	trust	0.281
surrender	降伏	trust	0.281
fiesta	フィエスタ	trust	0.281
fisheye	NO TRANSLATION	trust	0.281
florence	NO TRANSLATION	trust	0.281
gullible	嫌な	trust	0.281
regrets	NO TRANSLATION	trust	0.281
denying	否定する	trust	0.281
celebrity	有名人	trust	0.273
bisa	NO TRANSLATION	trust	0.273
chubby	ふわふわした	trust	0.273
ejaculation	射精	trust	0.273
unik	NO TRANSLATION	trust	0.273
nigga	NO TRANSLATION	trust	0.273
congress	会議	trust	0.273
indent	インデント	trust	0.273
rejection	拒絶	trust	0.273
don	ドン	trust	0.273
autism	自閉症	trust	0.273
conquer	征服する	trust	0.273
sappy	愚かな	trust	0.273
jellylens	NO TRANSLATION	trust	0.273
antifungal	抗真菌剤	trust	0.266
jodie	NO TRANSLATION	trust	0.266
fashion	ファッション	trust	0.266
khan	カン	trust	0.266
weakness	弱点	trust	0.266
truck	トラック	trust	0.266
sepatu	NO TRANSLATION	trust	0.266
bbw	NO TRANSLATION	trust	0.266
puff	パフ	trust	0.258
hai	NO TRANSLATION	trust	0.258
crumpled	NO TRANSLATION	trust	0.258
defeated	敗北した	trust	0.258
acrobat	アクロバット	trust	0.258
wadsworth	NO TRANSLATION	trust	0.258
stephanie	NO TRANSLATION	trust	0.258
dare	あえて	trust	0.258
utk	NO TRANSLATION	trust	0.258
urs	NO TRANSLATION	trust	0.258
zealous	熱心な	trust	0.258
minat	NO TRANSLATION	trust	0.258
rota	ロータ	trust	0.250
sadness	悲しみ	trust	0.250
secrecy	秘密	trust	0.250
ella	NO TRANSLATION	trust	0.250
fabrication	製造	trust	0.250
bureaucracy	官僚	trust	0.250
obstacle	障害	trust	0.242
aku	NO TRANSLATION	trust	0.242
ting	NO TRANSLATION	trust	0.242
denial	拒否	trust	0.242
juga	NO TRANSLATION	trust	0.242
merchant	商人	trust	0.242
flange	フランジ	trust	0.242
alb	NO TRANSLATION	trust	0.234
murah	NO TRANSLATION	trust	0.234
xxx	NO TRANSLATION	trust	0.234
gusset	マチ	trust	0.234
secrets	NO TRANSLATION	trust	0.234
tas	NO TRANSLATION	trust	0.234
ada	NO TRANSLATION	trust	0.234
pesawat	NO TRANSLATION	trust	0.234
mag	NO TRANSLATION	trust	0.234
wot	無駄	trust	0.234
bitterness	苦味	trust	0.234
naman	NO TRANSLATION	trust	0.234
dgn	NO TRANSLATION	trust	0.234
criticism	批判	trust	0.234
burden	負担	trust	0.234
devastating	壊滅的な	trust	0.227
shyt	NO TRANSLATION	trust	0.227
sceptical	懐疑的な	trust	0.227
beliebers	NO TRANSLATION	trust	0.227
faults	NO TRANSLATION	trust	0.227
thrift	倹約	trust	0.227
reject	拒絶する	trust	0.227
flaws	NO TRANSLATION	trust	0.227
libel	名誉毀損	trust	0.219
chuckle	含み笑い	trust	0.219
envy	羨望	trust	0.219
peepul	NO TRANSLATION	trust	0.219
erotic	エロティックな	trust	0.219
battles	NO TRANSLATION	trust	0.211
censor	検閲	trust	0.211
koo	NO TRANSLATION	trust	0.211
undone	NO TRANSLATION	trust	0.211
idc	NO TRANSLATION	trust	0.211
sneaking	忍び寄る	trust	0.211
garansi	NO TRANSLATION	trust	0.211
denied	否定された	trust	0.211
pawn	ポーン	trust	0.211
untuk	NO TRANSLATION	trust	0.203
moat	堀	trust	0.203
whstupp	NO TRANSLATION	trust	0.203
disappointments	NO TRANSLATION	trust	0.203
deceiving	欺く	trust	0.203
doubt	疑問に思う	trust	0.203
hopeless	絶望的な	trust	0.203
coax	同軸	trust	0.203
erased	NO TRANSLATION	trust	0.195
pry	揚げる	trust	0.195
dubious	疑わしい	trust	0.195
wack	NO TRANSLATION	trust	0.188
yuk	NO TRANSLATION	trust	0.188
ehh	NO TRANSLATION	trust	0.188
jealousy	嫉妬	trust	0.188
insecurities	NO TRANSLATION	trust	0.180
deny	否定する	trust	0.180
mislead	誤解を招く	trust	0.180
weaknesses	NO TRANSLATION	trust	0.180
shatter	粉砕する	trust	0.172
