word	Latvian-lv	emotion	emotion-intensity-score
inspire	iedvesmot	trust	0.680
approve	apstiprināt	trust	0.680
confide	uzticēties	trust	0.680
professional	profesionāls	trust	0.680
familiarity	zināšanas	trust	0.680
leader	līderis	trust	0.680
confirmed	apstiprināts	trust	0.680
acceptance	pieņemšana	trust	0.680
benevolence	labdarība	trust	0.672
dignity	cieņu	trust	0.672
harmoniously	harmoniski	trust	0.672
mastery	meistarība	trust	0.672
unwavering	nestabila	trust	0.672
accredited	akreditēta	trust	0.672
healing	dzīšana	trust	0.672
encyclopedia	enciklopēdija	trust	0.672
accepted	NO TRANSLATION	trust	0.672
sanctify	svētīt	trust	0.672
cohesive	vienotība	trust	0.672
covenant	derība	trust	0.672
believes	NO TRANSLATION	trust	0.672
faultless	nevainojams	trust	0.672
safe	droši	trust	0.672
intelligent	saprātīga	trust	0.672
merit	nopelns	trust	0.664
impeccable	nevainojams	trust	0.664
affirmatively	apstiprinoši	trust	0.664
spiritual	garīgais	trust	0.664
advocate	advokāts	trust	0.664
team	komanda	trust	0.664
heroic	varonīgs	trust	0.664
communicate	sazināties	trust	0.664
disciple	māceklis	trust	0.664
expert	eksperts	trust	0.664
proficient	prasmīgi	trust	0.664
specialist	speciālists	trust	0.664
ambassador	vēstnieks	trust	0.664
accept	pieņemt	trust	0.664
attestation	apliecinājums	trust	0.664
supporting	atbalstot	trust	0.664
reliance	paļaušanās	trust	0.664
authority	iestāde	trust	0.664
accountability	atbildība	trust	0.664
guidebook	rokasgrāmata	trust	0.664
fulfillment	izpildījums	trust	0.664
strengthening	stiprināšana	trust	0.661
familiar	pazīstams	trust	0.656
facts	fakti	trust	0.656
achieve	sasniegt	trust	0.656
warranty	garantija	trust	0.656
structure	struktūra	trust	0.656
steadfast	nelokāms	trust	0.656
favorable	labvēlīgs	trust	0.656
counsel	padomdevējs	trust	0.656
relationship	attiecības	trust	0.656
scientific	zinātnisks	trust	0.656
gentleman	džentlmenis	trust	0.656
strength	spēks	trust	0.656
elder	vecākais	trust	0.656
supports	NO TRANSLATION	trust	0.656
holiness	svētums	trust	0.656
excellent	teicami	trust	0.656
proficiency	prasme	trust	0.656
constancy	pastāvība	trust	0.656
defended	aizstāvēts	trust	0.656
accepts	NO TRANSLATION	trust	0.648
rely	paļauties	trust	0.648
heroism	varonība	trust	0.648
peaceful	miermīlīgs	trust	0.648
competency	kompetence	trust	0.648
assuredly	protams	trust	0.648
brother	brālis	trust	0.648
counselor	padomdevējs	trust	0.648
successful	veiksmīga	trust	0.648
unconditionally	NO TRANSLATION	trust	0.648
protective	aizsargājošs	trust	0.648
saint	svētais	trust	0.648
harmony	harmonija	trust	0.648
matrimony	laulība	trust	0.648
noble	cēls	trust	0.648
inspiration	iedvesma	trust	0.648
academic	akadēmiskā	trust	0.648
assist	palīdzēt	trust	0.648
agreed	vienojās	trust	0.648
uphold	atbalstīt	trust	0.648
comrade	biedrs	trust	0.648
lovable	mīļš	trust	0.648
advisable	ieteicams	trust	0.648
solidarity	solidaritāte	trust	0.648
worthy	cienīgs	trust	0.643
durability	izturība	trust	0.641
coexist	līdzāspastāvēt	trust	0.641
assure	apgalvot	trust	0.641
establish	izveidot	trust	0.641
benefactor	labdarītājs	trust	0.641
relationships	NO TRANSLATION	trust	0.641
leading	vadošais	trust	0.641
loving	mīlošs	trust	0.641
teacher	skolotājs	trust	0.641
judiciary	tiesu sistēma	trust	0.641
conscientious	apzinīgs	trust	0.641
confidence	uzticība	trust	0.641
lawful	likumīgs	trust	0.641
mamma	NO TRANSLATION	trust	0.641
ordained	ordinēts	trust	0.641
champion	čempions	trust	0.641
unity	vienotība	trust	0.641
legal	likumīgs	trust	0.641
kind	laipns	trust	0.641
credence	ticība	trust	0.641
real	reāls	trust	0.641
doctor	ārsts	trust	0.641
intimate	intīms	trust	0.634
hopeful	cerams	trust	0.633
fortitude	izturība	trust	0.633
physician	ārsts	trust	0.633
brotherly	brāļi	trust	0.633
aspiration	aspirācija	trust	0.633
convincing	pārliecinošs	trust	0.633
sanctification	svētīšana	trust	0.633
deepest	NO TRANSLATION	trust	0.633
homage	godināšana	trust	0.633
courageous	drosmīgs	trust	0.633
soundness	drošība	trust	0.633
legitimacy	leģitimitāti	trust	0.633
endorse	atbalstīt	trust	0.633
fidelity	uzticība	trust	0.633
bless	svētī	trust	0.633
judicial	tiesu	trust	0.633
important	svarīgs	trust	0.633
saintly	svētais	trust	0.633
conscience	sirdsapziņa	trust	0.633
therapeutic	terapeitisks	trust	0.633
authorize	pilnvarot	trust	0.633
devotional	garīgā kalpošana	trust	0.633
practiced	praktizē	trust	0.633
backbone	mugurkauls	trust	0.633
approved	apstiprināts	trust	0.633
evident	acīmredzams	trust	0.625
encourage	iedrošināt	trust	0.625
caretaker	pavadonis	trust	0.625
regard	vērā	trust	0.625
angel	eņģelis	trust	0.625
engaged	iesaistīts	trust	0.625
blessing	svētība	trust	0.625
professorship	profesors	trust	0.625
majestic	majestātisks	trust	0.625
communication	komunikācija	trust	0.625
purify	attīra	trust	0.625
authorization	atļauja	trust	0.625
wonderful	brīnišķīgs	trust	0.625
achievement	sasniegums	trust	0.625
fireman	ugunsdzēsējs	trust	0.625
certify	apliecinu	trust	0.625
civilized	civilizēta	trust	0.625
profound	dziļa	trust	0.625
accurate	precīza	trust	0.625
assured	drošs	trust	0.625
positivity	pozitīvs	trust	0.625
beliefs	NO TRANSLATION	trust	0.625
good	labi	trust	0.617
absolution	atmešana	trust	0.617
commend	atzinīgi vērtē	trust	0.617
cherish	lolot	trust	0.617
fundamental	fundamentāls	trust	0.617
advice	konsultācijas	trust	0.617
objective	mērķis	trust	0.617
optimism	optimisms	trust	0.617
testament	liecība	trust	0.617
qualities	īpašības	trust	0.617
haven	haven	trust	0.617
heroine	heroīns	trust	0.617
constantly	pastāvīgi	trust	0.617
appreciation	atzinību	trust	0.617
triumphant	triumfējošs	trust	0.617
accord	piekrītu	trust	0.617
reassure	pārliecināt	trust	0.617
truce	pamieru	trust	0.617
thoughtful	pārdomāts	trust	0.617
teach	mācīt	trust	0.617
god	dievs	trust	0.617
corroborate	apstiprina	trust	0.617
believer	ticīgais	trust	0.617
unimpeachable	vienaldzīgs	trust	0.617
surety	galvojums	trust	0.617
attentive	uzmanīgs	trust	0.617
gospel	evaņģēlijs	trust	0.617
bedrock	pamatieža	trust	0.617
approvement	apstiprināšana	trust	0.617
planning	plānošana	trust	0.617
rational	racionāla	trust	0.617
passionate	kaislīgs	trust	0.617
happy	laimīgs	trust	0.609
babysitter	aukle	trust	0.609
brilliant	izcili	trust	0.609
praise	slavēt	trust	0.609
definitive	galīgs	trust	0.609
considerate	uzmanīgs	trust	0.609
patron	patrons	trust	0.609
scripture	Raksti	trust	0.609
heal	dziedēt	trust	0.609
praiseworthy	slavējams	trust	0.609
steward	pārvaldnieks	trust	0.609
awareness	izpratne	trust	0.609
officer	virsnieks	trust	0.609
purification	attīrīšana	trust	0.609
excel	excel	trust	0.609
civilization	civilizācija	trust	0.609
liking	patīk	trust	0.609
comfort	komforts	trust	0.609
magnificence	krāšņums	trust	0.609
notary	notārs	trust	0.609
progression	progresēšana	trust	0.609
mediator	starpnieks	trust	0.609
blessings	svētības	trust	0.609
vetted	NO TRANSLATION	trust	0.609
recommend	ieteikt	trust	0.609
brave	drosmīgs	trust	0.602
experienced	pieredzējis	trust	0.602
steady	vienmērīgs	trust	0.602
enlightenment	apgaismība	trust	0.602
brighten	atdzīvoties	trust	0.602
nun	NO TRANSLATION	trust	0.602
fulfill	izpildīt	trust	0.602
witness	liecinieks	trust	0.602
humility	pazemība	trust	0.602
sympathetic	simpātisks	trust	0.602
helpful	izpalīdzīgi	trust	0.602
symmetry	simetrija	trust	0.602
unquestionable	neapšaubāms	trust	0.602
peace	miers	trust	0.602
transcendence	pārpasaulība	trust	0.602
serenity	mierīgums	trust	0.602
embrace	apņemt	trust	0.602
inspired	iedvesmoja	trust	0.602
mainstay	pamatne	trust	0.602
unconditional	bez nosacījumiem	trust	0.602
guarded	apsargāts	trust	0.602
identify	identificēt	trust	0.602
marry	precēties	trust	0.594
grant	dotācija	trust	0.594
depend	atkarīgs	trust	0.594
complimentary	bezmaksas	trust	0.594
spouse	laulātais	trust	0.594
tranquility	miers	trust	0.594
vigilant	piesardzīgs	trust	0.594
ministry	ministrija	trust	0.594
fairly	godīgi	trust	0.594
philanthropic	filantropisks	trust	0.594
openly	atklāti	trust	0.594
generous	dāsna	trust	0.594
strengthen	stiprināt	trust	0.594
gratitude	pateicība	trust	0.594
befriend	draudzīgi	trust	0.594
substantiate	pamatot	trust	0.594
praised	slavēja	trust	0.594
admiral	admirālis	trust	0.594
regent	regents	trust	0.594
sage	salvija	trust	0.594
assessment	novērtējums	trust	0.594
enlighten	apgaismo	trust	0.594
eminence	Eminence	trust	0.594
commendation	atzinība	trust	0.594
efficient	efektīvs	trust	0.594
nurse	medmāsa	trust	0.594
visionary	sapņotājs	trust	0.594
generosity	dāsnums	trust	0.594
vigilance	modrība	trust	0.594
endowment	dotācijas	trust	0.594
council	padome	trust	0.594
sweetheart	mīļotā	trust	0.589
attest	apliecināt	trust	0.586
prestige	prestižs	trust	0.586
serene	mierīgs	trust	0.586
unfailing	nebeidzams	trust	0.586
testimony	liecība	trust	0.586
checklist	kontrolsaraksts	trust	0.586
inheritance	mantojums	trust	0.586
monk	mūks	trust	0.586
godly	dievbijīgs	trust	0.586
compliance	atbilstība	trust	0.586
rooted	sakņojas	trust	0.586
constitutional	konstitucionāla	trust	0.586
conservation	saglabāšana	trust	0.586
bylaw	likums	trust	0.586
helper	palīgs	trust	0.586
joyful	dzīvespriecīgs	trust	0.586
collectively	kolektīvi	trust	0.586
meritorious	pateicīgs	trust	0.586
acclaim	atzinību	trust	0.586
diplomacy	diplomātija	trust	0.586
educational	izglītojošs	trust	0.586
husbandry	lopkopība	trust	0.586
share	dalīties	trust	0.586
enjoying	bauda	trust	0.586
firmness	stingrība	trust	0.586
convince	pārliecināt	trust	0.586
designation	apzīmējums	trust	0.586
tribe	cilts	trust	0.586
victory	uzvaru	trust	0.586
magnificent	lielisks	trust	0.586
lovely	jauki	trust	0.586
seniority	darba stāžs	trust	0.586
angelic	angelisks	trust	0.586
ambition	ambīcijas	trust	0.586
father	tēvs	trust	0.586
mate	mate	trust	0.586
sobriety	skaidrība	trust	0.586
revere	revere	trust	0.586
delegate	deleģēt	trust	0.586
navigator	navigators	trust	0.578
watchdog	sargsuns	trust	0.578
obey	pakļauties	trust	0.578
cheerfulness	jautrība	trust	0.578
inviting	aicinot	trust	0.578
judge	tiesnesis	trust	0.578
irrefutable	neapstrīdams	trust	0.578
philanthropist	filantrops	trust	0.578
careful	uzmanīgs	trust	0.578
communion	kopība	trust	0.578
coexisting	līdzāspastāvēšana	trust	0.578
impartiality	objektivitāte	trust	0.578
unquestioned	neapšaubāms	trust	0.578
upright	vertikāli	trust	0.578
authoritative	autoritatīvs	trust	0.578
structural	strukturāls	trust	0.578
convinced	pārliecināts	trust	0.578
smile	smaids	trust	0.578
commandant	komandants	trust	0.578
dutiful	pienācīgs	trust	0.578
shelter	pajumte	trust	0.578
revival	atdzīvināšana	trust	0.578
professor	profesors	trust	0.578
adore	adore	trust	0.578
legalized	legalizēta	trust	0.578
punctual	precīza	trust	0.570
counsellor	padomdevējs	trust	0.570
complement	papildināt	trust	0.570
corroboration	apstiprinājums	trust	0.570
immaculate	nevainojams	trust	0.570
relative	radinieks	trust	0.570
apostle	apustulis	trust	0.570
earned	NO TRANSLATION	trust	0.570
connective	savienojošs	trust	0.570
insure	apdrošināt	trust	0.570
plausible	ticams	trust	0.570
consult	apspriesties	trust	0.570
modest	neliels	trust	0.570
measured	izmērīts	trust	0.570
pilot	pilots	trust	0.570
collaborator	līdzstrādnieks	trust	0.570
advise	ieteikt	trust	0.570
cuddle	cuddle	trust	0.570
ordinance	rīkojums	trust	0.570
compass	kompass	trust	0.570
guide	vadīt	trust	0.570
everlasting	mūžīgs	trust	0.570
adhering	pieliekoties	trust	0.570
determinate	noteicošais	trust	0.570
heavenly	debesu	trust	0.570
principal	galvenais	trust	0.570
abundance	pārpilnība	trust	0.570
matron	Matron	trust	0.570
unequivocal	nepārprotams	trust	0.570
volunteers	brīvprātīgie	trust	0.570
pedigree	šķirnes	trust	0.570
unquestionably	neapšaubāmi	trust	0.570
pertinent	atbilstošs	trust	0.562
devout	dievbijīgs	trust	0.562
curable	izārstējams	trust	0.562
insight	ieskats	trust	0.562
congregation	draudze	trust	0.562
admit	atzīt	trust	0.562
pleasant	patīkams	trust	0.562
vigorous	enerģisks	trust	0.562
fort	fort	trust	0.562
remarkable	ievērojams	trust	0.562
content	saturs	trust	0.562
spotless	nevainīgs	trust	0.562
uplift	pacelšana	trust	0.562
compensate	kompensēt	trust	0.562
lovemaking	mīlēšanās	trust	0.562
jury	žūrija	trust	0.562
jurist	jurists	trust	0.562
soothing	nomierinoša	trust	0.562
ordination	ordinācija	trust	0.562
cohesion	kohēzija	trust	0.562
frankness	godīgums	trust	0.562
strong	spēcīgs	trust	0.562
miracle	brīnums	trust	0.562
concordance	atbilstība	trust	0.562
applaud	aplaudēt	trust	0.562
prize	balva	trust	0.562
apostolic	apustuliskais	trust	0.562
succeeding	panākumi	trust	0.562
vitality	vitalitāte	trust	0.562
treasurer	mantzinis	trust	0.562
save	ietaupīt	trust	0.562
earn	nopelnīt	trust	0.562
midwife	vecmāte	trust	0.555
discretion	rīcības brīvība	trust	0.555
worship	pielūgt	trust	0.555
constant	nemainīgs	trust	0.555
foresight	prognoze	trust	0.555
vote	balsot	trust	0.555
cultivate	audzēt	trust	0.555
impartial	objektīvs	trust	0.555
illumination	apgaismojums	trust	0.555
ambulance	ātrā palīdzība	trust	0.555
privacy	privātums	trust	0.555
succeed	gūt panākumus	trust	0.555
providing	nodrošinot	trust	0.555
veteran	veterāns	trust	0.555
patience	pacietība	trust	0.555
prophet	pravietis	trust	0.555
coach	treneris	trust	0.555
intuition	intuīcija	trust	0.555
reconciliation	samierināšana	trust	0.555
defender	aizstāvis	trust	0.555
coalesce	apvienojas	trust	0.555
mediate	starpniecība	trust	0.555
precedence	prioritāte	trust	0.555
congruence	kongruence	trust	0.555
buddy	draugs	trust	0.555
reunion	atkalapvienošanās	trust	0.555
restorative	atjaunojošs	trust	0.555
destined	paredzēts	trust	0.555
physicist	fiziķis	trust	0.555
influential	ietekmīgs	trust	0.555
exalt	paātrināt	trust	0.555
greatness	diženums	trust	0.555
inclusion	iekļaušana	trust	0.555
auditor	revidents	trust	0.555
meditate	meditēt	trust	0.555
betrothed	laulība	trust	0.555
proud	lepns	trust	0.547
provide	nodrošināt	trust	0.547
conciliation	samierināšana	trust	0.547
ancestral	priekštečs	trust	0.547
liberty	brīvība	trust	0.547
durable	izturīgs	trust	0.547
impenetrable	necaurlaidīgs	trust	0.547
prudent	piesardzīgs	trust	0.547
invocation	piesaukšana	trust	0.547
engaging	iesaistoties	trust	0.547
statement	paziņojums, apgalvojums	trust	0.547
rejoice	priecāties	trust	0.547
cheer	uzmundrināt	trust	0.547
eyewitness	aculiecinieks	trust	0.547
prevalent	izplatīta	trust	0.547
securities	vērtspapīriem	trust	0.547
friendly	draudzīgs	trust	0.547
salvation	glābšana	trust	0.547
independence	neatkarība	trust	0.547
govern	pārvaldīt	trust	0.547
forgive	piedot	trust	0.547
commanding	komandējošs	trust	0.547
convent	klosteris	trust	0.547
reinforcement	pastiprināšana	trust	0.547
law	likums	trust	0.547
registry	reģistru	trust	0.547
temperate	mērens	trust	0.547
promises	NO TRANSLATION	trust	0.547
readiness	gatavība	trust	0.547
heritage	mantojums	trust	0.547
chronicle	hronika	trust	0.539
uncensured	NO TRANSLATION	trust	0.539
ensemble	ansamblis	trust	0.539
institute	institūts	trust	0.539
applause	aplausi	trust	0.539
architecture	arhitektūra	trust	0.539
obvious	acīmredzams	trust	0.539
recovery	atgūšana	trust	0.539
inimitable	nepatīkams	trust	0.539
relevant	atbilstošs	trust	0.539
responsive	atsaucīgs	trust	0.539
choices	NO TRANSLATION	trust	0.539
instructions	instrukcijas	trust	0.539
define	definēt	trust	0.539
delightful	apburošs	trust	0.539
antidote	antidots	trust	0.539
admitting	pieļaujot	trust	0.539
psalms	psalms	trust	0.539
stamina	izturība	trust	0.539
majority	vairums	trust	0.539
inoculation	inokulācija	trust	0.539
perfect	ideāls	trust	0.539
obedience	paklausība	trust	0.539
memorable	neaizmirstams	trust	0.539
chastity	šķīstība	trust	0.539
proctor	proksors	trust	0.539
watchman	NO TRANSLATION	trust	0.539
regularity	regularitāte	trust	0.539
forefathers	priekšteči	trust	0.539
immovable	nekustamais	trust	0.539
eager	vēlas	trust	0.539
aspiring	centieni	trust	0.539
obliging	pienākums	trust	0.539
reinforcements	pastiprinātāji	trust	0.539
tantamount	līdzvērtīgs	trust	0.539
exalted	paaugstināts	trust	0.539
hospital	slimnīca	trust	0.531
retirement	pensionēšanās	trust	0.531
strive	censties	trust	0.531
edification	mācīšana	trust	0.531
candid	atklāti	trust	0.531
deed	akts	trust	0.531
school	skola	trust	0.531
cradle	šūpulis	trust	0.531
transcript	transcript	trust	0.531
accompaniment	pavadījums	trust	0.531
doubtless	neapšaubāmi	trust	0.531
rescue	glābšana	trust	0.531
seal	Ronis	trust	0.531
expedient	lietderīgi	trust	0.531
ballot	balsošana	trust	0.531
deliverance	atbrīvošana	trust	0.531
heavens	debesis	trust	0.531
fraternal	brāļu	trust	0.531
dependent	atkarīgs	trust	0.531
answerable	atbildīgs	trust	0.531
center	centrā	trust	0.531
analyst	analītiķis	trust	0.531
firstborn	pirmdzimtais	trust	0.531
bloom	ziedēt	trust	0.531
inseparable	neatdalāms	trust	0.531
bride	līgava	trust	0.531
evergreen	mūžzaļais	trust	0.531
princely	princis	trust	0.531
immunization	imunizācija	trust	0.531
refuge	patvērums	trust	0.531
verily	patiesi	trust	0.531
omniscient	pazīstams	trust	0.531
terms	nosacījumi	trust	0.531
sponsor	sponsors	trust	0.531
approbation	aprobācija	trust	0.527
correctness	pareizība	trust	0.523
elevation	pacēlums	trust	0.523
neighbor	kaimiņš	trust	0.523
unbroken	nepārtraukts	trust	0.523
countenance	pasaule	trust	0.523
hug	ķēriens	trust	0.523
nobility	muižniecība	trust	0.523
paragon	paragon	trust	0.523
coronation	kronēšana	trust	0.523
celebration	svinības	trust	0.523
graduation	izlaidums	trust	0.523
commonwealth	Sadraudzība	trust	0.523
dictionary	vārdnīca	trust	0.523
powerful	spēcīgs	trust	0.523
notable	ievērojams	trust	0.523
account	konts	trust	0.523
winning	uzvarot	trust	0.523
honeymoon	medusmēnesis	trust	0.523
improvement	uzlabojumi	trust	0.523
ourselves	NO TRANSLATION	trust	0.523
chaplain	kapelāns	trust	0.523
ratify	ratificēt	trust	0.523
connoisseur	pazinējs	trust	0.523
award	balvu	trust	0.523
taught	mācīts	trust	0.523
adoration	pielūgšana	trust	0.523
salutary	veselīgs	trust	0.523
captivate	aizraut	trust	0.523
liberate	atbrīvot	trust	0.523
unimpeached	bezpeļņas	trust	0.523
laureate	laureāts	trust	0.523
benedictory	svētīgs	trust	0.523
feeling	sajūta	trust	0.518
freely	brīvi	trust	0.516
compliment	NO TRANSLATION	trust	0.516
amen	amen	trust	0.516
reverie	dusmas	trust	0.516
organization	organizācija	trust	0.516
framework	sistēma	trust	0.516
sentinel	sentinel	trust	0.516
advent	Advent	trust	0.516
inform	informēt	trust	0.516
