word	Bosnian-bs	emotion	emotion-intensity-score
psalm	psalm	trust	0.492
efforts	NO TRANSLATION	trust	0.492
attraction	atrakcija	trust	0.492
grandchildren	unuci	trust	0.492
elegance	elegancija	trust	0.492
laudatory	laudatory	trust	0.492
sheriff	šerif	trust	0.492
radiance	sjaj	trust	0.492
harbor	luka	trust	0.492
aspire	težiti	trust	0.492
musical	muzički	trust	0.492
chairman	predsednik	trust	0.492
moderator	moderator	trust	0.492
laudation	pohvale	trust	0.484
clean	čist	trust	0.484
arbiter	arbiter	trust	0.484
crowning	krunisanje	trust	0.484
depth	dubina	trust	0.484
forecast	prognoza	trust	0.484
colonel	pukovnik	trust	0.484
hire	najam	trust	0.484
found	pronađeno	trust	0.484
armor	oklop	trust	0.484
approbate	NO TRANSLATION	trust	0.484
favorite	omiljeni	trust	0.484
voucher	vaučer	trust	0.484
affection	naklonost	trust	0.484
path	put	trust	0.484
referee	sudija	trust	0.484
police	policija	trust	0.484
countryman	sunarodnik	trust	0.484
romance	romansa	trust	0.484
diagnosis	dijagnoza	trust	0.484
concord	concord	trust	0.484
enjoy	uživaj	trust	0.484
ranger	ranger	trust	0.484
confess	priznajem	trust	0.484
income	prihod	trust	0.484
assembly	montaža	trust	0.484
sweet	slatko	trust	0.484
like	kao	trust	0.484
apologize	izvinjavam se	trust	0.477
sermon	propoved	trust	0.477
pastor	pastor	trust	0.477
matter	stvar	trust	0.477
glory	slava	trust	0.477
lamb	jagnje	trust	0.477
lover	ljubavnik	trust	0.477
putative	poslanik	trust	0.477
expect	ocekujem	trust	0.477
purely	čisto	trust	0.477
follow	pratiti	trust	0.477
parliament	parlament	trust	0.477
counted	NO TRANSLATION	trust	0.477
nursery	rasadnik	trust	0.477
episcopal	episcopal	trust	0.477
veracity	istinitost	trust	0.477
mathematical	matematički	trust	0.477
frank	Frank	trust	0.477
policeman	policajac	trust	0.477
word	riječ	trust	0.477
consul	konzul	trust	0.477
landmark	landmark	trust	0.477
calculator	kalkulator	trust	0.477
sterling	sterling	trust	0.477
signature	potpis	trust	0.477
votive	glasno	trust	0.477
preponderance	prevlast	trust	0.477
sacrifice	žrtvovanje	trust	0.477
underwrite	underwrite	trust	0.469
bridesmaid	djeveruša	trust	0.469
commission	provizija	trust	0.469
passion	strast	trust	0.469
prefer	preferiraju	trust	0.469
recruits	regruti	trust	0.469
cashier	blagajnik	trust	0.469
judicious	razumno	trust	0.469
immerse	uronite	trust	0.469
uncritical	nekritični	trust	0.469
effective	efikasan	trust	0.469
dove	golub	trust	0.469
tutelage	tutelage	trust	0.469
associate	saradnik	trust	0.469
flagship	vodeći	trust	0.469
religion	religija	trust	0.469
gain	dobit	trust	0.469
instructor	instruktor	trust	0.469
judgment	osuda	trust	0.469
title	naslov	trust	0.469
regal	regal	trust	0.469
author	autor	trust	0.469
top	vrh	trust	0.469
tribune	tribuna	trust	0.469
eagerness	radost	trust	0.469
marshal	marshal	trust	0.469
mighty	moćan	trust	0.469
intended	namijenjena	trust	0.469
capacity	kapacitet	trust	0.469
vicar	vicar	trust	0.469
partake	učestvovati	trust	0.461
commerce	trgovina	trust	0.461
magnetic	magnetski	trust	0.461
medal	medalja	trust	0.461
courier	kurir	trust	0.461
socially	NO TRANSLATION	trust	0.461
enroll	upisati	trust	0.461
necessarily	nužno	trust	0.461
lesson	lekciju	trust	0.461
custody	starateljstvo	trust	0.461
moorings	brodovi	trust	0.461
fortress	tvrđava	trust	0.461
aunt	tetka	trust	0.461
bank	banka	trust	0.461
theological	teološki	trust	0.461
manage	upravljati	trust	0.461
eventually	NO TRANSLATION	trust	0.461
trade	trgovina	trust	0.461
lifestyle	način života	trust	0.461
consecration	posvećenost	trust	0.461
admitted	priznao	trust	0.461
crucial	odlučujuče	trust	0.461
cautious	oprezan	trust	0.461
contains	NO TRANSLATION	trust	0.461
priesthood	sveštenstvo	trust	0.461
attendant	poslužitelj	trust	0.461
oblige	obavezno	trust	0.461
patriarchal	patrijarhalno	trust	0.461
kitten	mače	trust	0.461
cathedral	katedrala	trust	0.455
eagle	orao	trust	0.453
puppy	štene	trust	0.453
present	prisutan	trust	0.453
perceive	percipiraju	trust	0.453
foresee	predvideti	trust	0.453
governor	guverner	trust	0.453
synergistic	sinergistički	trust	0.453
commonplace	obično	trust	0.453
exchange	razmjenu	trust	0.453
journeyman	putnik	trust	0.453
laud	laud	trust	0.453
chairwoman	predsedavajuća	trust	0.453
encomium	encomium	trust	0.453
strategist	strateg	trust	0.453
dawn	zoru	trust	0.453
excited	uzbuđeni	trust	0.453
finally	konačno	trust	0.453
level	nivo	trust	0.453
chart	grafikon	trust	0.453
oasis	oaza	trust	0.453
insulation	izolacija	trust	0.453
president	predsjednik	trust	0.453
deputy	zamjenik	trust	0.453
orthodoxy	pravoslavlje	trust	0.445
sir	gospodine	trust	0.445
theorem	teorema	trust	0.445
formula	formula	trust	0.445
operation	operacija	trust	0.445
bridegroom	mladoženja	trust	0.445
lodging	smeštaj	trust	0.445
matters	NO TRANSLATION	trust	0.445
handbook	priručnik	trust	0.445
impart	prenošenje	trust	0.445
dictum	NO TRANSLATION	trust	0.445
indemnity	obeštećenje	trust	0.445
negotiate	pregovarati	trust	0.445
magnify	magnify	trust	0.445
chancellor	kancelara	trust	0.445
crew	posada	trust	0.445
sensual	senzualno	trust	0.445
tradesmen	NO TRANSLATION	trust	0.445
usual	obično	trust	0.445
asserting	tvrdi	trust	0.445
chocolate	čokolada	trust	0.445
statistical	statistički	trust	0.445
lord	Gospodaru	trust	0.445
exaltation	exaltacija	trust	0.445
employ	zapošljavati	trust	0.445
orchestra	orkestar	trust	0.445
director	direktor	trust	0.445
chemist	hemičar	trust	0.445
remains	ostaje	trust	0.445
enliven	enliven	trust	0.445
sun	sunce	trust	0.438
imagination	maštu	trust	0.438
comptroller	kompjuter	trust	0.438
digit	cifra	trust	0.438
cabinet	kabinet	trust	0.438
emphasize	naglasite	trust	0.438
atone	atone	trust	0.438
inauguration	inauguracija	trust	0.438
encore	NO TRANSLATION	trust	0.438
elite	elita	trust	0.438
governess	guverner	trust	0.438
tandem	tandem	trust	0.438
conveyancing	prenošenje	trust	0.438
arbitrator	arbitrator	trust	0.438
oracle	oracle	trust	0.438
economy	ekonomija	trust	0.438
elect	izabrati	trust	0.438
villager	seljak	trust	0.438
fate	sudbina	trust	0.438
exhaustive	iscrpan	trust	0.438
merci	NO TRANSLATION	trust	0.438
mlk	NO TRANSLATION	trust	0.438
abbot	opat	trust	0.438
butler	Butler	trust	0.438
conformity	udobnost	trust	0.438
grammar	gramatika	trust	0.430
disclosed	obelodanjeno	trust	0.430
persuade	ubeđivati	trust	0.430
compact	kompaktan	trust	0.430
rule	pravilo	trust	0.430
deacon	dijakon	trust	0.430
impressionable	impresivno	trust	0.430
cop	policajac	trust	0.430
neutrality	neutralnost	trust	0.430
pay	platiti	trust	0.430
bridal	svadba	trust	0.430
wealth	bogatstvo	trust	0.430
base	bazu	trust	0.430
errand	errand	trust	0.430
lesbians	NO TRANSLATION	trust	0.430
toughness	žilavost	trust	0.430
estimable	procijeniti	trust	0.430
lender	zajmodavac	trust	0.430
sentry	stražar	trust	0.430
invite	pozovite	trust	0.430
circle	krug	trust	0.430
grit	grit	trust	0.430
elucidate	razjasni	trust	0.430
repay	otplati	trust	0.430
resources	resurse	trust	0.430
blanket	odeću	trust	0.430
occupant	stanar	trust	0.430
bequest	zapuštanje	trust	0.430
jeremiah	NO TRANSLATION	trust	0.430
count	brojanje	trust	0.430
hail	grad	trust	0.430
playful	igriv	trust	0.430
simplify	pojednostaviti	trust	0.430
differential	diferencijal	trust	0.430
utopian	utopijski	trust	0.430
parish	župa	trust	0.422
sing	pevati	trust	0.422
dominion	dominion	trust	0.422
dealings	poslove	trust	0.422
theocratic	teokratski	trust	0.422
shopkeeper	prodavac	trust	0.422
accountant	računovođa	trust	0.422
forum	forum	trust	0.422
fixed	fiksna	trust	0.422
eulogize	oprosti	trust	0.422
diary	dnevnik	trust	0.422
intend	nameravate	trust	0.422
supplication	molitvu	trust	0.422
wonderstruck	NO TRANSLATION	trust	0.422
apprentice	učenik	trust	0.422
continue	Nastavite	trust	0.422
antiseptic	antiseptik	trust	0.422
perennial	višegodišnje	trust	0.422
primer	prajmer	trust	0.422
enablement	omogućavanje	trust	0.422
respite	odmor	trust	0.422
assignee	Assignee	trust	0.422
easiest	NO TRANSLATION	trust	0.422
trading	trgovanje	trust	0.422
travel	putovanje	trust	0.422
probity	čestitost	trust	0.422
axiom	Aksiom	trust	0.422
maintenance	održavanje	trust	0.422
reconsideration	ponovno razmatranje	trust	0.422
treat	liječiti	trust	0.422
truss	truss	trust	0.422
hymn	himna	trust	0.422
supremacy	supremacy	trust	0.422
athlete	atletičar	trust	0.414
cogent	sigurno	trust	0.414
specialize	NO TRANSLATION	trust	0.414
serve	služi	trust	0.414
incline	nagib	trust	0.414
trainer	trener	trust	0.414
choir	hor	trust	0.414
preservative	konzervans	trust	0.414
kudos	kudos	trust	0.414
cash	gotovina	trust	0.414
gazette	list	trust	0.414
akin	srodan	trust	0.414
amortization	amortizacija	trust	0.414
fellas	NO TRANSLATION	trust	0.414
reporter	reporter	trust	0.414
salary	plata	trust	0.414
offering	ponuda	trust	0.414
leap	skok	trust	0.414
transaction	transakcija	trust	0.414
privilege	privilegija	trust	0.414
consort	konzorcijum	trust	0.414
rapt	previše	trust	0.414
commodore	commodore	trust	0.414
conglomerate	konglomerat	trust	0.414
synod	sinod	trust	0.414
deference	poštovanje	trust	0.414
labor	rad	trust	0.414
gate	kapija	trust	0.414
routine	rutina	trust	0.414
luxury	luksuz	trust	0.406
tree	drvo	trust	0.406
legislator	zakonodavac	trust	0.406
executor	izvršilac	trust	0.406
leisure	slobodno vrijeme	trust	0.406
system	sistem	trust	0.406
fitting	montaža	trust	0.406
trophy	trofej	trust	0.406
nation	nacija	trust	0.406
glorify	slaviti	trust	0.406
linguist	lingvist	trust	0.406
extol	extol	trust	0.406
dermatologist	dermatolog	trust	0.406
judged	ocijenjen	trust	0.406
sanction	sankcija	trust	0.406
relancer	NO TRANSLATION	trust	0.406
reimbursement	nadoknada	trust	0.406
patrol	patrola	trust	0.406
abacus	abakus	trust	0.406
radar	radar	trust	0.406
budget	Budžet	trust	0.406
deluxe	deluxe	trust	0.398
intense	intenzivno	trust	0.398
explain	objasni	trust	0.398
gentry	gospodo	trust	0.398
quaint	čudan	trust	0.398
parietal	parietal	trust	0.398
barter	barter	trust	0.398
pursue	nastaviti	trust	0.398
clearance	čišćenje	trust	0.398
popular	popularan	trust	0.398
ground	zemlja	trust	0.398
depository	depozit	trust	0.398
journalism	novinarstvo	trust	0.398
electorate	biračko telo	trust	0.398
climax	vrhunac	trust	0.398
fain	NO TRANSLATION	trust	0.398
glow	sjaj	trust	0.398
yearning	žudnja	trust	0.398
neutral	neutralno	trust	0.398
paths	NO TRANSLATION	trust	0.398
nest	gnezdo	trust	0.398
clan	klan	trust	0.398
merchandise	roba	trust	0.398
favs	NO TRANSLATION	trust	0.398
iron	gvožđe	trust	0.398
eulogy	Eulogija	trust	0.398
accounts	račune	trust	0.391
regardless	NO TRANSLATION	trust	0.391
horse	konj	trust	0.391
gay	gej	trust	0.391
usher	usher	trust	0.391
paean	paean	trust	0.391
chandler	chandler	trust	0.391
collins	NO TRANSLATION	trust	0.391
star	zvezda	trust	0.391
recline	opustite se	trust	0.391
homie	NO TRANSLATION	trust	0.391
intercession	posredovanje	trust	0.391
escort	escort	trust	0.391
cube	kocka	trust	0.391
follower	pratilac	trust	0.391
armory	oružje	trust	0.391
surrogate	surogat	trust	0.391
baggage	prtljag	trust	0.391
downright	direktno	trust	0.391
stages	NO TRANSLATION	trust	0.391
eulogistic	eulogičan	trust	0.391
messenger	messenger	trust	0.391
grin	grin	trust	0.391
translation	prevod	trust	0.391
deal	dogovoriti	trust	0.391
lean	lean	trust	0.383
encomiastic	NO TRANSLATION	trust	0.383
label	etiketa	trust	0.383
fortune	bogatstvo	trust	0.383
series	serije	trust	0.383
crisp	oštar	trust	0.383
plaudit	NO TRANSLATION	trust	0.383
curfew	policijski čas	trust	0.383
leaning	naslonjen	trust	0.383
larger	veće	trust	0.383
possess	posedovati	trust	0.383
gage	gage	trust	0.383
edited	NO TRANSLATION	trust	0.383
bounty	bounty	trust	0.383
bartender	barmen	trust	0.383
someday	NO TRANSLATION	trust	0.383
reparation	reparacija	trust	0.383
culinary	kulinarski	trust	0.383
faculty	fakultet	trust	0.383
clapping	pljeskanje	trust	0.375
general	generalno	trust	0.375
sex	sex	trust	0.375
personalities	NO TRANSLATION	trust	0.375
assessor	procenjivač	trust	0.375
confederate	konfederac	trust	0.375
desires	NO TRANSLATION	trust	0.375
differences	razlike	trust	0.375
bouquet	buket	trust	0.375
adjust	prilagodite	trust	0.375
cover	poklopac	trust	0.375
berminat	NO TRANSLATION	trust	0.375
picnic	piknik	trust	0.375
jual	NO TRANSLATION	trust	0.375
disclaim	odricati	trust	0.367
knickers	knickers	trust	0.367
garrison	garnizon	trust	0.367
dogma	dogma	trust	0.367
microscope	mikroskop	trust	0.367
senate	senat	trust	0.367
nestle	nestle	trust	0.367
dolphin	delfin	trust	0.367
bristol	NO TRANSLATION	trust	0.367
marine	marine	trust	0.367
marrow	srž	trust	0.367
bargain	dogovor	trust	0.367
bursary	bursary	trust	0.367
cosmopolitan	kosmopolitski	trust	0.367
bailiff	izvršitelj	trust	0.367
pretty	lepo	trust	0.367
swell	nabreknite	trust	0.367
superstar	superstar	trust	0.367
throne	tron	trust	0.367
collateral	kolateral	trust	0.367
homosexual	homoseksualac	trust	0.367
manual	manuelno	trust	0.367
magnet	magnet	trust	0.367
periodicity	periodičnost	trust	0.367
green	zeleno	trust	0.359
eulogium	eulogij	trust	0.359
phalanx	falanks	trust	0.359
money	novac	trust	0.359
mortgagee	hipotekar	trust	0.359
roadster	roadster	trust	0.359
vulnerable	ranjivi	trust	0.359
lettered	pisano	trust	0.359
circumstances	okolnosti	trust	0.359
boomerang	boomerang	trust	0.359
privileged	privilegovan	trust	0.359
promo	promo	trust	0.359
calls	pozive	trust	0.359
maxim	maxim	trust	0.359
fender	blatobran	trust	0.359
fade	bledi	trust	0.359
stark	stark	trust	0.359
footing	podnožje	trust	0.359
dance	ples	trust	0.359
aga	NO TRANSLATION	trust	0.359
crescendo	crescendo	trust	0.352
banker	bankar	trust	0.352
rave	rave	trust	0.352
pocketbac	NO TRANSLATION	trust	0.352
show	show	trust	0.352
aneka	NO TRANSLATION	trust	0.352
poll	anketa	trust	0.352
laser	laser	trust	0.352
font	font	trust	0.352
administrative	administrativni	trust	0.352
seals	pečat	trust	0.352
suggest	predlažem	trust	0.352
tactics	taktika	trust	0.352
fuse	osigurač	trust	0.352
axiomatic	aksiomatska	trust	0.352
attorney	advokat	trust	0.352
shoutout	NO TRANSLATION	trust	0.344
proviso	proviso	trust	0.344
dealt	NO TRANSLATION	trust	0.344
clap	clap	trust	0.344
dame	dame	trust	0.344
playground	igralište	trust	0.344
entertainment	zabava	trust	0.344
bounce	odskočiti	trust	0.344
endless	beskrajno	trust	0.344
purr	purr	trust	0.344
petit	NO TRANSLATION	trust	0.344
monde	NO TRANSLATION	trust	0.344
holder	držač	trust	0.344
servant	sluga	trust	0.344
lace	čipka	trust	0.344
white	bela	trust	0.344
weigh	vagati	trust	0.344
cement	cement	trust	0.336
legislature	zakonodavstvo	trust	0.336
carol	carol	trust	0.336
hairchalk	NO TRANSLATION	trust	0.336
repute	ugled	trust	0.336
lens	objektiv	trust	0.336
shoulder	rame	trust	0.336
food	hrana	trust	0.336
county	županije	trust	0.336
opera	opera	trust	0.336
estimation	procjena	trust	0.336
corporation	korporacija	trust	0.328
struggles	NO TRANSLATION	trust	0.328
canons	kanoni	trust	0.328
gauging	merenje	trust	0.328
theory	teorija	trust	0.328
karunia	NO TRANSLATION	trust	0.328
youll	NO TRANSLATION	trust	0.328
zeal	zeal	trust	0.328
wear	nositi	trust	0.328
execution	izvršenje	trust	0.328
swear	kunem se	trust	0.328
aksesoris	NO TRANSLATION	trust	0.320
rod	štap	trust	0.320
pavement	kolovoz	trust	0.320
cap	kapa	trust	0.320
respon	NO TRANSLATION	trust	0.320
proxy	proxy	trust	0.320
sib	NO TRANSLATION	trust	0.320
behel	NO TRANSLATION	trust	0.320
heyday	vrhunac	trust	0.320
unofficial	neoficijalan	trust	0.320
darkest	NO TRANSLATION	trust	0.320
handgel	NO TRANSLATION	trust	0.320
pulsa	NO TRANSLATION	trust	0.320
girder	nosač	trust	0.320
sist	NO TRANSLATION	trust	0.320
sur	NO TRANSLATION	trust	0.320
disposed	odloženi	trust	0.320
interior	unutrašnjost	trust	0.320
trans	NO TRANSLATION	trust	0.320
fill	popunite	trust	0.320
clerical	klerikalno	trust	0.320
veal	teletina	trust	0.312
smith	smith	trust	0.312
tema	NO TRANSLATION	trust	0.312
mau	NO TRANSLATION	trust	0.312
pill	pilula	trust	0.312
reseller	NO TRANSLATION	trust	0.312
prophylactic	profilaktički	trust	0.312
spaniel	španijel	trust	0.312
spa	spa	trust	0.312
romans	NO TRANSLATION	trust	0.312
imperfections	NO TRANSLATION	trust	0.312
holla	NO TRANSLATION	trust	0.312
gubernatorial	gubernatorijal	trust	0.312
bruh	NO TRANSLATION	trust	0.312
dha	NO TRANSLATION	trust	0.305
secret	tajna	trust	0.305
harga	NO TRANSLATION	trust	0.305
aquapix	NO TRANSLATION	trust	0.305
sundial	sunčano	trust	0.305
thermometer	termometar	trust	0.305
actress	glumica	trust	0.305
presumption	pretpostavka	trust	0.305
hermit	pustinje	trust	0.305
warn	upozoriti	trust	0.305
pake	NO TRANSLATION	trust	0.305
exception	izuzetak	trust	0.305
divan	NO TRANSLATION	trust	0.297
resistance	otpora	trust	0.297
shopping	kupovina	trust	0.297
ganna	NO TRANSLATION	trust	0.297
wigan	NO TRANSLATION	trust	0.297
pin	pin	trust	0.297
hairclip	NO TRANSLATION	trust	0.297
kita	NO TRANSLATION	trust	0.297
indonesia	NO TRANSLATION	trust	0.297
flatter	laskavo	trust	0.297
ori	NO TRANSLATION	trust	0.297
tickle	gurati	trust	0.297
carl	NO TRANSLATION	trust	0.297
pith	pith	trust	0.297
pivot	pivot	trust	0.297
tiket	NO TRANSLATION	trust	0.297
congressman	congressman	trust	0.297
talaga	NO TRANSLATION	trust	0.297
hemat	NO TRANSLATION	trust	0.297
levee	levee	trust	0.297
mandarin	mandarina	trust	0.297
calf	tele	trust	0.289
ribet	NO TRANSLATION	trust	0.289
gon	NO TRANSLATION	trust	0.289
zest	zest	trust	0.289
machine	mašina	trust	0.289
contagiously	NO TRANSLATION	trust	0.289
chicane	chicane	trust	0.289
owing	zahvaljujući	trust	0.289
challenges	NO TRANSLATION	trust	0.289
weight	težina	trust	0.289
insolvent	insolventno	trust	0.289
shorty	NO TRANSLATION	trust	0.289
flirt	flertuj	trust	0.281
tentang	NO TRANSLATION	trust	0.281
terbang	NO TRANSLATION	trust	0.281
mule	mule	trust	0.281
surrender	predaju se	trust	0.281
fiesta	fiesta	trust	0.281
fisheye	NO TRANSLATION	trust	0.281
florence	NO TRANSLATION	trust	0.281
gullible	lažljiv	trust	0.281
regrets	NO TRANSLATION	trust	0.281
denying	poricanje	trust	0.281
celebrity	slavna	trust	0.273
bisa	NO TRANSLATION	trust	0.273
chubby	debeli	trust	0.273
ejaculation	ejakulacija	trust	0.273
unik	NO TRANSLATION	trust	0.273
nigga	NO TRANSLATION	trust	0.273
congress	kongres	trust	0.273
indent	indent	trust	0.273
rejection	odbacivanje	trust	0.273
don	don	trust	0.273
autism	autizam	trust	0.273
conquer	Osvajati	trust	0.273
sappy	sappy	trust	0.273
jellylens	NO TRANSLATION	trust	0.273
antifungal	antifungal	trust	0.266
jodie	NO TRANSLATION	trust	0.266
fashion	moda	trust	0.266
khan	Khan	trust	0.266
weakness	slabost	trust	0.266
truck	kamion	trust	0.266
sepatu	NO TRANSLATION	trust	0.266
