word	Basque-eu	emotion	emotion-intensity-score
death	heriotza	surprise	0.578
jubilant	jubilant	surprise	0.578
godsend	godsend	surprise	0.578
stagger	stagger	surprise	0.578
raving	raving	surprise	0.578
rejoicing	bozkarioz	surprise	0.578
premature	goiztiarra	surprise	0.578
fluke	Fluke	surprise	0.578
bizarre	Eulate	surprise	0.578
revenge	mendeku	surprise	0.570
dynamic	dinamikoa	surprise	0.570
dismay	jarriz	surprise	0.570
ecstatic	ecstatic	surprise	0.562
fascinate	liluratuko	surprise	0.562
uncover	desestaltzen	surprise	0.562
jerk	jerk	surprise	0.562
reward	Saria	surprise	0.562
nefarious	nefarious	surprise	0.562
reappear	berragertuko	surprise	0.562
whim	kapritxoa	surprise	0.555
conjure	conjure	surprise	0.555
crescendo	crescendo	surprise	0.555
zany	zany	surprise	0.555
thaumaturgy	thaumaturgy	surprise	0.555
illuminate	argitzeko	surprise	0.547
rescue	erreskate	surprise	0.547
tantalizing	tantalizing	surprise	0.547
winner	irabazleak	surprise	0.547
heroism	Heroísmo	surprise	0.547
rarity	Bitxikeria	surprise	0.547
ejaculation	Prononcés	surprise	0.547
daze	daze	surprise	0.547
unbridled	neurrigabe	surprise	0.547
thwart	Irailean	surprise	0.547
treason	traizioa	surprise	0.539
punch	zulatu	surprise	0.539
insult	iraina	surprise	0.539
lunge	lunge	surprise	0.539
illusion	ilusio	surprise	0.539
lucky	zortea	surprise	0.539
interrupt	eten	surprise	0.539
cheer	alaitasun	surprise	0.539
celebration	ospakizun	surprise	0.539
violation	urratzeagatik	surprise	0.539
marvel	Marvel	surprise	0.539
sensation	sentsazioa	surprise	0.531
fearfully	izugarri	surprise	0.531
concealed	ezkutaturik	surprise	0.531
banger	banger	surprise	0.531
affront	laido	surprise	0.531
snag	es un grab	surprise	0.531
jest	NO TRANSLATION	surprise	0.531
veer	veer	surprise	0.523
wonder	galdetzen	surprise	0.523
immediacy	berehalakotasuna	surprise	0.523
undiscovered	gabeko	surprise	0.523
abandonment	abandono	surprise	0.523
rejoice	poztuko	surprise	0.523
improvise	bertsotan	surprise	0.523
majestic	dotorea	surprise	0.523
scorpion	scorpion	surprise	0.523
victimized	biktima	surprise	0.523
liberate	askatu	surprise	0.523
yelp	yelp	surprise	0.516
stealthily	Isilik	surprise	0.516
tickle	tickle	surprise	0.516
chance	aukera	surprise	0.516
howl	howl	surprise	0.516
swerve	swerve	surprise	0.508
reflex	erreflexu	surprise	0.508
rave	rave	surprise	0.508
pop	pop	surprise	0.508
luck	zorte	surprise	0.508
magnificent	bikain	surprise	0.508
transcendence	transzendentziaren	surprise	0.508
garish	garish	surprise	0.508
unintentionally	nahigabe	surprise	0.508
pang	NO TRANSLATION	surprise	0.500
infrequent	ezohiko	surprise	0.500
marvelous	miragarria	surprise	0.500
heroic	heroiko	surprise	0.500
remarkable	nabarmenak	surprise	0.500
fainting	Desmayo	surprise	0.500
slayer	hiltzailea	surprise	0.500
erotic	erotiko	surprise	0.500
enliven	enliven	surprise	0.500
alertness	alertness	surprise	0.500
misbehavior	misbehavior	surprise	0.500
embarrassment	lotsa	surprise	0.500
diversion	desbideratzea	surprise	0.500
unutterable	unutterable	surprise	0.492
nab	nab	surprise	0.492
camouflage	mozorrotzea	surprise	0.492
trump	triunfo	surprise	0.492
decoy	decoy	surprise	0.492
exigent	NO TRANSLATION	surprise	0.492
chimera	kimera	surprise	0.492
infarct	infarct	surprise	0.492
birthday	urtebetetze	surprise	0.492
greatness	handitasuna	surprise	0.492
zeal	celo	surprise	0.484
prick	prick	surprise	0.484
magician	mago	surprise	0.484
underestimate	gutxiestea	surprise	0.484
horde	Horde	surprise	0.484
fanfare	fanfarrea	surprise	0.484
inexpressible	inexpressible	surprise	0.484
daemon	daemon	surprise	0.484
variable	aldagai	surprise	0.484
curiosity	jakinmin	surprise	0.484
gawk	gawk	surprise	0.477
unguarded	unguarded	surprise	0.477
chicane	chicane	surprise	0.477
fortune	fortuna	surprise	0.477
sneeze	sneeze	surprise	0.477
illumination	argiztapen	surprise	0.477
incident	Gorabehera	surprise	0.477
dreadfully	ikaragarria	surprise	0.477
strange	arraro	surprise	0.477
subversive	subertsiboa	surprise	0.477
reversal	atzerakada	surprise	0.469
prowl	prowl	surprise	0.469
rapid	azkarrak	surprise	0.469
leery	leery	surprise	0.469
wizard	laguntzailea	surprise	0.469
coincidence	kasualitatea	surprise	0.461
hilarious	barregarri	surprise	0.461
divergent	dibergentea	surprise	0.461
subito	NO TRANSLATION	surprise	0.461
break	break	surprise	0.461
slip	lapsus	surprise	0.461
wonderful	zoragarria	surprise	0.453
hoax	iruzurra	surprise	0.453
winning	irabazi	surprise	0.453
overestimate	overestimate	surprise	0.453
confession	aitortza	surprise	0.453
ordeal	Dena	surprise	0.453
evanescence	hutsaltasun	surprise	0.453
merriment	pozaren	surprise	0.453
raffle	zozketa	surprise	0.453
stound	stound	surprise	0.445
laughter	barrea	surprise	0.445
enthusiast	zalea	surprise	0.445
splendid	bikainaz	surprise	0.445
feat	Euskal Herria	surprise	0.445
perchance	perchance	surprise	0.445
excel	excel	surprise	0.445
gambling	jokoarekiko	surprise	0.445
unintentional	nahigabe	surprise	0.438
brighten	alaitzeko	surprise	0.438
changeable	aldakorra	surprise	0.438
rapt	rapt	surprise	0.438
unique	berezia	surprise	0.438
splendor	distira	surprise	0.438
senseless	zentzugabeak	surprise	0.438
gift	opari	surprise	0.430
fascination	lilura	surprise	0.430
trepidation	trepidation	surprise	0.430
stealthy	stealthy	surprise	0.430
fiesta	fiesta	surprise	0.430
delighted	poz-pozik	surprise	0.430
lawsuit	auzia	surprise	0.430
intrigue	intriga	surprise	0.430
quicksilver	quicksilver	surprise	0.422
originality	originaltasuna	surprise	0.422
riddle	enigma	surprise	0.422
judgment	epaia	surprise	0.422
enchant	enchant	surprise	0.422
stealth	stealth	surprise	0.422
veracity	egiazkoak	surprise	0.414
elusive	iheskorra	surprise	0.414
perjury	perjury	surprise	0.414
spirits	espiritu	surprise	0.414
liberation	askapen	surprise	0.414
illegitimate	legitimoa	surprise	0.414
syncope	sinkopa	surprise	0.414
experiment	esperimentua	surprise	0.414
gambler	gambler	surprise	0.406
eager	irrikaz	surprise	0.406
inspired	inspiratutako	surprise	0.406
fete	NO TRANSLATION	surprise	0.406
applause	txalo	surprise	0.406
allure	Allure	surprise	0.406
parade	kalejira	surprise	0.406
princely	printze	surprise	0.398
divorce	dibortzio	surprise	0.398
guess	asmatzen	surprise	0.398
burlesque	burlesque	surprise	0.398
secrecy	sekretu	surprise	0.398
aspiration	nahia	surprise	0.391
peri	peri	surprise	0.391
cheerful	alaia	surprise	0.391
hermaphrodite	hermafroditen	surprise	0.391
supremacy	nagusitasuna	surprise	0.391
incontinence	inkontinentzia	surprise	0.391
inheritance	herentzia	surprise	0.383
score	puntuazio	surprise	0.383
lose	galtzen	surprise	0.383
crowning	koroatuz	surprise	0.383
buck	Buck	surprise	0.383
praiseworthy	goraipatzeko	surprise	0.383
cadaver	cadaver	surprise	0.383
compliment	NO TRANSLATION	surprise	0.375
gulp	gulp	surprise	0.375
camouflaged	NO TRANSLATION	surprise	0.375
frisky	frisky	surprise	0.375
mystic	mistiko	surprise	0.375
succeed	arrakasta	surprise	0.375
advance	aurrera	surprise	0.375
sparkle	sparkle	surprise	0.367
hope	espero	surprise	0.367
joker	joker	surprise	0.367
sensual	sentsuala	surprise	0.367
excavation	indusketa	surprise	0.367
feeling	sentimendu	surprise	0.359
entertainment	entretenimendu	surprise	0.359
clown	clown	surprise	0.352
newcomer	Wazemank	surprise	0.352
modify	aldatu	surprise	0.352
award	saria	surprise	0.352
blessings	bedeinkatzeko	surprise	0.352
postponement	atzeratzeko	surprise	0.352
obit	obit	surprise	0.352
celebrity	ospetsuk	surprise	0.344
hero	heroi	surprise	0.344
start	hasiera	surprise	0.344
wonderfully	wonderfully	surprise	0.344
highest	altuena	surprise	0.344
proficiency	gaitasun	surprise	0.344
glorify	glorifica	surprise	0.344
unbeaten	unbeaten	surprise	0.336
memorable	gogoangarri	surprise	0.336
sanctify	sanctifica	surprise	0.336
rekindle	berpiztuko	surprise	0.336
optimism	baikortasuna	surprise	0.336
warned	ohartarazi	surprise	0.336
prodigious	miragarri	surprise	0.336
dissolution	disoluzioa	surprise	0.336
grin	grina	surprise	0.336
admiration	miresmen	surprise	0.328
hypertrophy	hipertrofia	surprise	0.328
present	gaur	surprise	0.320
hap	NO TRANSLATION	surprise	0.320
angel	aingeru	surprise	0.320
examination	azterketa	surprise	0.320
catch	harrapaketa	surprise	0.320
inaffable	NO TRANSLATION	surprise	0.312
flirt	flirt	surprise	0.312
puma	puma	surprise	0.312
liberty	askatasunaren	surprise	0.312
kiss	musu	surprise	0.312
embrace	besarkatu	surprise	0.312
occasional	noizbehinkako	surprise	0.312
treat	tratatzeko	surprise	0.312
saint	santu	surprise	0.312
scrimmage	scrimmage	surprise	0.312
dismissal	kaleratzea	surprise	0.312
perfection	perfekzioa	surprise	0.305
generosity	eskuzabaltasuna	surprise	0.305
gratify	asetzeari	surprise	0.305
saintly	saintly	surprise	0.305
sally	sally	surprise	0.305
polarity	polaritate	surprise	0.297
finally	azkenik	surprise	0.297
differently	ezberdina	surprise	0.297
palpable	palpable	surprise	0.297
warn	ohartarazteko	surprise	0.297
ceremony	zeremonia	surprise	0.297
larger	handiago	surprise	0.297
favorable	favorable	surprise	0.297
romance	amodioa	surprise	0.289
medal	domina	surprise	0.289
inviting	gonbidatzea	surprise	0.289
greeting	agurra	surprise	0.289
candid	laño	surprise	0.281
resignation	dimisioa	surprise	0.281
trip	bidaia	surprise	0.281
accolade	alorrean	surprise	0.281
labor	lanaren	surprise	0.281
stare	begiradak	surprise	0.273
glimmer	glimmer	surprise	0.266
invite	gonbidatzen	surprise	0.266
somatic	somatiko	surprise	0.266
admire	miresten	surprise	0.266
immerse	murgildu	surprise	0.266
festival	jaialdia	surprise	0.266
mimicry	mimicry	surprise	0.266
compensate	konpentsatzeko	surprise	0.266
insolvency	kaudimengabezia	surprise	0.266
playful	ludikoak	surprise	0.266
complement	osagarria	surprise	0.258
receiving	jaso	surprise	0.258
hypothesis	hipotesi	surprise	0.258
laugh	barre	surprise	0.258
chuckle	algara	surprise	0.258
honeymoon	eztei	surprise	0.250
marry	ezkontzeko	surprise	0.242
independence	independentzia	surprise	0.242
opera	opera	surprise	0.242
pleasant	atsegina	surprise	0.242
rhythmical	erritmiko	surprise	0.234
assessment	ebaluazioa	surprise	0.234
hopeful	itxaropentsu	surprise	0.234
trophy	garaikurra	surprise	0.234
holiness	Saindutassunetan	surprise	0.234
chant	chant	surprise	0.234
leave	utzi	surprise	0.234
procession	prozesioa	surprise	0.227
placard	pankarta	surprise	0.227
deal	tratua	surprise	0.227
cherish	erantsi	surprise	0.219
good	ona	surprise	0.219
shopping	erosketak	surprise	0.219
musical	musikala	surprise	0.219
shell	oskol	surprise	0.211
dawn	egunsentian	surprise	0.211
simplify	errazteko	surprise	0.211
purity	garbitasun	surprise	0.203
nullify	nullify	surprise	0.203
money	dirua	surprise	0.203
sweet	gozoa	surprise	0.203
morals	moralaren	surprise	0.203
synchronize	sinkronizatu	surprise	0.195
preservative	kontserbatzaile	surprise	0.195
humanitarian	humanitarioa	surprise	0.195
unfulfilled	bete	surprise	0.195
precious	preziatu	surprise	0.195
obliging	obliging	surprise	0.188
singularly	bereziki	surprise	0.188
foresee	aurreikusten	surprise	0.180
pray	otoitz	surprise	0.180
graduation	graduazio	surprise	0.180
lovely	ederra	surprise	0.180
sun	eguzkia	surprise	0.172
art	art	surprise	0.172
mouth	ahoa	surprise	0.172
youth	gazteria	surprise	0.172
thirst	egarria	surprise	0.172
young	gazte	surprise	0.164
goodness	bondad	surprise	0.164
overdue	atzeratutako	surprise	0.156
visor	bisera	surprise	0.156
practiced	praktikatzen	surprise	0.156
latent	ezkutuko	surprise	0.156
loyal	leialak	surprise	0.148
expect	espero	surprise	0.148
destination	helmuga	surprise	0.148
wireless	haririk gabeko	surprise	0.148
quote	aurrekontua	surprise	0.141
slush	slush	surprise	0.141
infant	haur	surprise	0.141
cream	krema	surprise	0.141
playground	jolastokia	surprise	0.133
organization	antolakuntza	surprise	0.125
teach	irakasteko	surprise	0.125
vote	boto	surprise	0.125
smile	irribarre	surprise	0.117
weight	pisua	surprise	0.117
dolphin	izurdea	surprise	0.117
sisterhood	sisterhood	surprise	0.109
cable	kable	surprise	0.109
sunny	eguzkitsua	surprise	0.102
steady	danborrada	surprise	0.094
leisure	aisia	surprise	0.086
peaceful	baketsu	surprise	0.086
spa	spa	surprise	0.086
tree	zuhaitz	surprise	0.078
picnic	piknik	surprise	0.078
worm	harra	surprise	0.055
truthfulness	egiazkoak	trust	0.906
trusted	NO TRANSLATION	trust	0.883
trustworthy	fidagarriak	trust	0.867
honest	zintzo	trust	0.844
honesty	zintzotasuna	trust	0.844
honor	honor	trust	0.844
truth	egia	trust	0.844
truthful	egiazkoa	trust	0.836
trusting	fidakor	trust	0.836
brotherhood	senidetasun	trust	0.820
entrust	esku utzi	trust	0.812
committed	konprometitu	trust	0.805
integrity	osotasuna	trust	0.805
loyalty	leialtasun	trust	0.805
honorable	ohorezko	trust	0.805
credibility	sinesgarritasuna	trust	0.805
trust	konfiantza	trust	0.805
faithful	fidela	trust	0.797
sincere	zintzo	trust	0.797
responsible	arduratsua	trust	0.789
partnership	lankidetza	trust	0.789
true	NO TRANSLATION	trust	0.789
wisdom	jakinduria	trust	0.789
oath	zin	trust	0.781
verification	egiaztapen	trust	0.781
vow	botoa	trust	0.781
cooperative	kooperatiba	trust	0.781
respectable	errespetagarria	trust	0.773
credible	sinesgarriak	trust	0.773
hero	heroi	trust	0.773
sisterhood	sisterhood	trust	0.773
promise	promesa	trust	0.773
verified	egiaztatu	trust	0.773
qualified	sailkatua	trust	0.766
respected	errespetatu	trust	0.766
authentication	autentifikazio	trust	0.766
compassion	errukia	trust	0.759
reputable	entzute	trust	0.758
safekeeping	zaintza	trust	0.758
reliability	fidagarritasuna	trust	0.758
moral	moral	trust	0.758
love	maite	trust	0.758
trusts	NO TRANSLATION	trust	0.758
approval	onarpena	trust	0.758
stable	egonkor	trust	0.750
friend	Lagun	trust	0.750
genuine	benetako	trust	0.750
friendships	NO TRANSLATION	trust	0.750
competence	eskumen	trust	0.750
loyal	leialak	trust	0.750
ally	aliatu	trust	0.750
safeguard	jagon	trust	0.750
companion	laguna	trust	0.750
advised	aholkatu	trust	0.750
authentic	benetakoa	trust	0.750
respect	errespetua	trust	0.750
accepting	NO TRANSLATION	trust	0.742
freedom	askatasuna	trust	0.742
proven	frogatu	trust	0.742
respects	errespetatu	trust	0.742
faith	fede	trust	0.742
wholesome	wholesome	trust	0.742
heartfelt	hunkigarria	trust	0.734
unification	bateratzea	trust	0.734
protecting	babesteko	trust	0.734
reassurance	reassurance	trust	0.734
admirable	miresgarria	trust	0.734
trustee	patronatuko	trust	0.734
supporter	aldekoa	trust	0.734
confirmation	berrespena	trust	0.734
respectful	errespetuz	trust	0.734
alliance	aliantza	trust	0.727
equality	berdintasuna	trust	0.727
friendship	adiskidetasuna	trust	0.727
agreement	hitzarmen	trust	0.727
fact	Izan	trust	0.727
confident	ziur	trust	0.727
confidentially	NO TRANSLATION	trust	0.727
believing	sinesteko	trust	0.727
partners	NO TRANSLATION	trust	0.727
excellence	bikaintasuna	trust	0.727
credential	kredentzial	trust	0.727
closeness	gertutasuna	trust	0.719
authenticate	autentifikatu	trust	0.719
intelligence	adimen	trust	0.719
virtue	bertute	trust	0.719
honored	saritua	trust	0.719
virtuous	bertutetsu	trust	0.719
kindred	kindred	trust	0.719
charitable	ongintzako	trust	0.711
dedication	dedikazio	trust	0.711
guarantee	bermea	trust	0.711
cooperation	lankidetza	trust	0.711
creditable	NO TRANSLATION	trust	0.711
consistency	koherentzia	trust	0.711
allegiance	atxikipena	trust	0.711
cooperating	lankideen	trust	0.711
straightforward	erraza	trust	0.711
determination	determinazio	trust	0.711
justice	justizia	trust	0.711
sanctuary	santutegia	trust	0.703
nurture	elikatu	trust	0.703
innocent	errugabea	trust	0.703
admire	miresten	trust	0.703
assurance	bermea	trust	0.703
morality	moralaren	trust	0.703
prepared	prestatu	trust	0.703
friendliness	adiskidetasuna	trust	0.703
reliable	fidagarriak	trust	0.703
mentor	Tutore	trust	0.703
guardianship	tutoretza	trust	0.703
fulfilled	kunplitu	trust	0.703
reverence	begirune	trust	0.703
proof	froga	trust	0.703
admiration	miresmen	trust	0.703
mother	ama	trust	0.703
protected	babestuta	trust	0.703
motherhood	amatasunaren	trust	0.703
marriage	ezkontzaren	trust	0.695
skillful	trebea	trust	0.695
indestructible	suntsiezina	trust	0.695
guardian	tutorea	trust	0.695
accountable	kontuak	trust	0.695
courage	adorea	trust	0.695
bodyguard	bizkarzain	trust	0.695
agreeable	atseginak	trust	0.695
scientist	zientzialari	trust	0.695
allied	aliatuen	trust	0.695
compassionate	errukitsua	trust	0.695
humanitarian	humanitarioa	trust	0.695
approving	onartzen duena	trust	0.695
united	Batua	trust	0.695
pact	ituna	trust	0.695
certified	ziurtatua	trust	0.695
morals	moralaren	trust	0.695
esteem	autoestimua	trust	0.688
secure	ziurtatzeko	trust	0.688
perfection	perfekzioa	trust	0.688
guidance	orientazio	trust	0.688
competent	eskumena	trust	0.688
authenticity	benetakotasuna	trust	0.688
valor	NO TRANSLATION	trust	0.688
justifiable	justifikatu	trust	0.688
humanity	gizateria	trust	0.688
solidity	sendotasuna	trust	0.688
adviser	aholkulari	trust	0.688
pledge	konpromisoa	trust	0.688
believed	uste	trust	0.688
understanding	ulermena	trust	0.688
monogamy	monogamia	trust	0.688
expertise	esperientzia	trust	0.680
diplomatic	diplomatikoak	trust	0.680
confidential	konfidentzialak	trust	0.680
hope	espero	trust	0.680
protector	babesle	trust	0.680
agreeing	adosteko	trust	0.680
diligence	arduraz	trust	0.680
official	ofiziala	trust	0.680
affirm	baiezta	trust	0.680
indivisible	zatiezina	trust	0.680
grandfather	aitona	trust	0.680
humble	apal	trust	0.680
strongest	NO TRANSLATION	trust	0.680
advocacy	sentsibilizazio	trust	0.680
elders	zaharrenei	trust	0.680
goodness	bondad	trust	0.680
commendable	commendable	trust	0.680
inspire	inspirazioa	trust	0.680
approve	onestea	trust	0.680
confide	konfiantza	trust	0.680
professional	profesionala	trust	0.680
familiarity	etxekotasuna	trust	0.680
leader	lider	trust	0.680
confirmed	berretsi	trust	0.680
acceptance	onarpena	trust	0.680
benevolence	benevolence	trust	0.672
dignity	duintasuna	trust	0.672
harmoniously	harmoniatsuan	trust	0.672
mastery	maisutasun	trust	0.672
unwavering	unwavering	trust	0.672
accredited	akreditatu	trust	0.672
healing	sendatzeko	trust	0.672
encyclopedia	askea	trust	0.672
accepted	NO TRANSLATION	trust	0.672
sanctify	sanctifica	trust	0.672
cohesive	kohesionatua	trust	0.672
covenant	itun	trust	0.672
believes	NO TRANSLATION	trust	0.672
faultless	zeresanik	trust	0.672
safe	seguru	trust	0.672
intelligent	adimentsuak	trust	0.672
merit	meritu	trust	0.664
impeccable	zaindua	trust	0.664
affirmatively	baietz	trust	0.664
spiritual	espirituala	trust	0.664
advocate	defendatzaile	trust	0.664
team	taldeak	trust	0.664
heroic	heroiko	trust	0.664
communicate	komunikatu	trust	0.664
disciple	dizipulua	trust	0.664
expert	aditua	trust	0.664
proficient	trebea	trust	0.664
specialist	espezialista	trust	0.664
ambassador	enbaxadoreak	trust	0.664
accept	onartu	trust	0.664
attestation	lekukotza	trust	0.664
supporting	euskarri	trust	0.664
reliance	reliance	trust	0.664
authority	autoritate	trust	0.664
accountability	erantzukizun	trust	0.664
guidebook	gidaliburua	trust	0.664
fulfillment	betetzea	trust	0.664
strengthening	indartzea	trust	0.661
familiar	ezagunak	trust	0.656
facts	gertaerak	trust	0.656
achieve	lortzea	trust	0.656
warranty	bermerik	trust	0.656
structure	egitura	trust	0.656
steadfast	hautsiezina	trust	0.656
favorable	favorable	trust	0.656
counsel	abokatuarekin	trust	0.656
relationship	harremana	trust	0.656
scientific	zientifiko	trust	0.656
gentleman	jaun	trust	0.656
strength	indarra	trust	0.656
elder	zaharrenaren	trust	0.656
supports	NO TRANSLATION	trust	0.656
holiness	Saindutassunetan	trust	0.656
excellent	bikaina	trust	0.656
proficiency	gaitasun	trust	0.656
constancy	konstantzia	trust	0.656
