word	Indonesian-id	emotion	emotion-intensity-score
unique	unik	surprise	0.438
splendor	kemegahan	surprise	0.438
senseless	bodoh	surprise	0.438
gift	hadiah	surprise	0.430
fascination	pesona	surprise	0.430
trepidation	gentar	surprise	0.430
stealthy	sembunyi	surprise	0.430
fiesta	pesta	surprise	0.430
delighted	gembira	surprise	0.430
lawsuit	gugatan hukum	surprise	0.430
intrigue	intrik	surprise	0.430
quicksilver	air raksa	surprise	0.422
originality	keaslian	surprise	0.422
riddle	teka-teki	surprise	0.422
judgment	pertimbangan	surprise	0.422
enchant	mempesona	surprise	0.422
stealth	siluman	surprise	0.422
veracity	kebenaran	surprise	0.414
elusive	sukar dipahami	surprise	0.414
perjury	sumpah palsu	surprise	0.414
spirits	roh	surprise	0.414
liberation	pembebasan	surprise	0.414
illegitimate	haram	surprise	0.414
syncope	sinkop	surprise	0.414
experiment	percobaan	surprise	0.414
gambler	penjudi	surprise	0.406
eager	bersemangat	surprise	0.406
inspired	terinspirasi	surprise	0.406
fete	NO TRANSLATION	surprise	0.406
applause	tepuk tangan	surprise	0.406
allure	daya tarik	surprise	0.406
parade	Parade	surprise	0.406
princely	seperti bangsawan	surprise	0.398
divorce	perceraian	surprise	0.398
guess	kira	surprise	0.398
burlesque	bahan tertawaan	surprise	0.398
secrecy	kerahasiaan	surprise	0.398
aspiration	aspirasi	surprise	0.391
peri	peri	surprise	0.391
cheerful	riang	surprise	0.391
hermaphrodite	banci	surprise	0.391
supremacy	supremasi	surprise	0.391
incontinence	inkontinensia	surprise	0.391
inheritance	warisan	surprise	0.383
score	skor	surprise	0.383
lose	kalah	surprise	0.383
crowning	terpenting	surprise	0.383
buck	uang	surprise	0.383
praiseworthy	terpuji	surprise	0.383
cadaver	mayat	surprise	0.383
compliment	NO TRANSLATION	surprise	0.375
gulp	meneguk	surprise	0.375
camouflaged	NO TRANSLATION	surprise	0.375
frisky	lincah	surprise	0.375
mystic	mistik	surprise	0.375
succeed	berhasil	surprise	0.375
advance	muka	surprise	0.375
sparkle	berkilau	surprise	0.367
hope	berharap	surprise	0.367
joker	pelawak	surprise	0.367
sensual	sensual	surprise	0.367
excavation	penggalian	surprise	0.367
feeling	perasaan	surprise	0.359
entertainment	hiburan	surprise	0.359
clown	badut	surprise	0.352
newcomer	pendatang	surprise	0.352
modify	memodifikasi	surprise	0.352
award	menghadiahkan	surprise	0.352
blessings	berkah	surprise	0.352
postponement	penundaan	surprise	0.352
obit	tanggal kematian	surprise	0.352
celebrity	selebriti	surprise	0.344
hero	pahlawan	surprise	0.344
start	mulai	surprise	0.344
wonderfully	sangat	surprise	0.344
highest	paling tinggi	surprise	0.344
proficiency	kecakapan	surprise	0.344
glorify	memuliakan	surprise	0.344
unbeaten	tak terkalahkan	surprise	0.336
memorable	mudah diingat	surprise	0.336
sanctify	menguduskan	surprise	0.336
rekindle	menghidupkan	surprise	0.336
optimism	optimisme	surprise	0.336
warned	diperingatkan	surprise	0.336
prodigious	luar biasa	surprise	0.336
dissolution	pembubaran	surprise	0.336
grin	menyeringai	surprise	0.336
admiration	kekaguman	surprise	0.328
hypertrophy	hipertrofi	surprise	0.328
present	menyajikan	surprise	0.320
hap	NO TRANSLATION	surprise	0.320
angel	malaikat	surprise	0.320
examination	pemeriksaan	surprise	0.320
catch	menangkap	surprise	0.320
inaffable	NO TRANSLATION	surprise	0.312
flirt	main mata	surprise	0.312
puma	puma	surprise	0.312
liberty	kebebasan	surprise	0.312
kiss	ciuman	surprise	0.312
embrace	merangkul	surprise	0.312
occasional	sesekali	surprise	0.312
treat	memperlakukan	surprise	0.312
saint	santo	surprise	0.312
scrimmage	pergumulan	surprise	0.312
dismissal	pemecatan	surprise	0.312
perfection	kesempurnaan	surprise	0.305
generosity	kemurahan hati	surprise	0.305
gratify	memuaskan	surprise	0.305
saintly	suci	surprise	0.305
sally	sally	surprise	0.305
polarity	polaritas	surprise	0.297
finally	akhirnya	surprise	0.297
differently	berbeda	surprise	0.297
palpable	jelas	surprise	0.297
warn	memperingatkan	surprise	0.297
ceremony	upacara	surprise	0.297
larger	lebih besar	surprise	0.297
favorable	baik	surprise	0.297
romance	percintaan	surprise	0.289
medal	medali	surprise	0.289
inviting	mengundang	surprise	0.289
greeting	salam	surprise	0.289
candid	jujur	surprise	0.281
resignation	pengunduran diri	surprise	0.281
trip	perjalanan	surprise	0.281
accolade	penghargaan	surprise	0.281
labor	tenaga kerja	surprise	0.281
stare	menatap	surprise	0.273
glimmer	cahaya redup	surprise	0.266
invite	Undang	surprise	0.266
somatic	somatik	surprise	0.266
admire	mengagumi	surprise	0.266
immerse	membenamkan	surprise	0.266
festival	festival	surprise	0.266
mimicry	peniruan	surprise	0.266
compensate	mengimbangi	surprise	0.266
insolvency	keadaan bangkrut	surprise	0.266
playful	ceria	surprise	0.266
complement	melengkapi	surprise	0.258
receiving	menerima	surprise	0.258
hypothesis	hipotesa	surprise	0.258
laugh	tertawa	surprise	0.258
chuckle	tertawa kecil	surprise	0.258
honeymoon	bulan madu	surprise	0.250
marry	nikah	surprise	0.242
independence	kemerdekaan	surprise	0.242
opera	opera	surprise	0.242
pleasant	nyaman	surprise	0.242
rhythmical	berirama	surprise	0.234
assessment	penilaian	surprise	0.234
hopeful	penuh harapan	surprise	0.234
trophy	trofi	surprise	0.234
holiness	kekudusan	surprise	0.234
chant	nyanyian	surprise	0.234
leave	meninggalkan	surprise	0.234
procession	prosesi	surprise	0.227
placard	plakat	surprise	0.227
deal	berurusan	surprise	0.227
cherish	menghargai	surprise	0.219
good	baik	surprise	0.219
shopping	perbelanjaan	surprise	0.219
musical	musikal	surprise	0.219
shell	kulit	surprise	0.211
dawn	Fajar	surprise	0.211
simplify	menyederhanakan	surprise	0.211
purity	kemurnian	surprise	0.203
nullify	membatalkan	surprise	0.203
money	uang	surprise	0.203
sweet	manis	surprise	0.203
morals	moral	surprise	0.203
synchronize	sinkronisasi	surprise	0.195
preservative	pengawet	surprise	0.195
humanitarian	kemanusiaan	surprise	0.195
unfulfilled	tidak terpenuhi	surprise	0.195
precious	berharga	surprise	0.195
obliging	mewajibkan	surprise	0.188
singularly	luar biasa	surprise	0.188
foresee	meramalkan	surprise	0.180
pray	berdoa	surprise	0.180
graduation	wisuda	surprise	0.180
lovely	menyenangkan	surprise	0.180
sun	matahari	surprise	0.172
art	seni	surprise	0.172
mouth	mulut	surprise	0.172
youth	pemuda	surprise	0.172
thirst	haus	surprise	0.172
young	muda	surprise	0.164
goodness	kebaikan	surprise	0.164
overdue	terlambat	surprise	0.156
visor	kedok	surprise	0.156
practiced	dipraktekkan	surprise	0.156
latent	terpendam	surprise	0.156
loyal	setia	surprise	0.148
expect	mengharapkan	surprise	0.148
destination	tujuan	surprise	0.148
wireless	nirkabel	surprise	0.148
quote	kutipan	surprise	0.141
slush	lumpur salju	surprise	0.141
infant	bayi	surprise	0.141
cream	krim	surprise	0.141
playground	tempat bermain	surprise	0.133
organization	organisasi	surprise	0.125
teach	mengajar	surprise	0.125
vote	memilih	surprise	0.125
smile	tersenyum	surprise	0.117
weight	berat	surprise	0.117
dolphin	lumba-lumba	surprise	0.117
sisterhood	persaudaraan wanita	surprise	0.109
cable	kabel	surprise	0.109
sunny	cerah	surprise	0.102
steady	menenangkan	surprise	0.094
leisure	rekreasi	surprise	0.086
peaceful	tenang	surprise	0.086
spa	spa	surprise	0.086
tree	pohon	surprise	0.078
picnic	piknik	surprise	0.078
worm	cacing	surprise	0.055
truthfulness	kebenaran	trust	0.906
trusted	NO TRANSLATION	trust	0.883
trustworthy	dapat dipercaya	trust	0.867
honest	jujur	trust	0.844
honesty	kejujuran	trust	0.844
honor	kehormatan	trust	0.844
truth	kebenaran	trust	0.844
truthful	jujur	trust	0.836
trusting	percaya	trust	0.836
brotherhood	persaudaraan	trust	0.820
entrust	mempercayakan	trust	0.812
committed	berkomitmen	trust	0.805
integrity	integritas	trust	0.805
loyalty	loyalitas	trust	0.805
honorable	terhormat	trust	0.805
credibility	kredibilitas	trust	0.805
trust	kepercayaan	trust	0.805
faithful	setia	trust	0.797
sincere	tulus	trust	0.797
responsible	bertanggung jawab	trust	0.789
partnership	kemitraan	trust	0.789
true	NO TRANSLATION	trust	0.789
wisdom	kebijaksanaan	trust	0.789
oath	sumpah	trust	0.781
verification	verifikasi	trust	0.781
vow	bersumpah	trust	0.781
cooperative	koperasi	trust	0.781
respectable	terhormat	trust	0.773
credible	kredibel	trust	0.773
hero	pahlawan	trust	0.773
sisterhood	persaudaraan wanita	trust	0.773
promise	janji	trust	0.773
verified	diverifikasi	trust	0.773
qualified	berkualitas	trust	0.766
respected	dihormati	trust	0.766
authentication	otentikasi	trust	0.766
compassion	kasih sayang	trust	0.759
reputable	terkemuka	trust	0.758
safekeeping	diamankan	trust	0.758
reliability	keandalan	trust	0.758
moral	moral	trust	0.758
love	cinta	trust	0.758
trusts	NO TRANSLATION	trust	0.758
approval	persetujuan	trust	0.758
stable	stabil	trust	0.750
friend	teman	trust	0.750
genuine	asli	trust	0.750
friendships	NO TRANSLATION	trust	0.750
competence	kompetensi	trust	0.750
loyal	setia	trust	0.750
ally	sekutu	trust	0.750
safeguard	menjaga	trust	0.750
companion	teman	trust	0.750
advised	disarankan	trust	0.750
authentic	asli	trust	0.750
respect	menghormati	trust	0.750
accepting	NO TRANSLATION	trust	0.742
freedom	kebebasan	trust	0.742
proven	terbukti	trust	0.742
respects	hormat	trust	0.742
faith	iman	trust	0.742
wholesome	sehat	trust	0.742
heartfelt	tulus	trust	0.734
unification	penyatuan	trust	0.734
protecting	melindungi	trust	0.734
reassurance	jaminan	trust	0.734
admirable	terpuji	trust	0.734
trustee	wali	trust	0.734
supporter	pendukung	trust	0.734
confirmation	konfirmasi	trust	0.734
respectful	hormat	trust	0.734
alliance	persekutuan	trust	0.727
equality	persamaan	trust	0.727
friendship	persahabatan	trust	0.727
agreement	persetujuan	trust	0.727
fact	fakta	trust	0.727
confident	percaya diri	trust	0.727
confidentially	NO TRANSLATION	trust	0.727
believing	percaya	trust	0.727
partners	NO TRANSLATION	trust	0.727
excellence	keunggulan	trust	0.727
credential	mandat	trust	0.727
closeness	kedekatan	trust	0.719
authenticate	mengotentikasi	trust	0.719
intelligence	intelijen	trust	0.719
virtue	kebajikan	trust	0.719
honored	terhormat	trust	0.719
virtuous	berbudi luhur	trust	0.719
kindred	keluarga	trust	0.719
charitable	sosial	trust	0.711
dedication	dedikasi	trust	0.711
guarantee	menjamin	trust	0.711
cooperation	kerja sama	trust	0.711
creditable	bisa dikreditkan	trust	0.711
consistency	konsistensi	trust	0.711
allegiance	kesetiaan	trust	0.711
cooperating	bekerja sama	trust	0.711
straightforward	mudah	trust	0.711
determination	penentuan	trust	0.711
justice	keadilan	trust	0.711
sanctuary	suaka	trust	0.703
nurture	memelihara	trust	0.703
innocent	tidak bersalah	trust	0.703
admire	mengagumi	trust	0.703
assurance	jaminan	trust	0.703
morality	moralitas	trust	0.703
prepared	siap	trust	0.703
friendliness	keramahan	trust	0.703
reliable	dapat diandalkan	trust	0.703
mentor	mentor	trust	0.703
guardianship	perwalian	trust	0.703
fulfilled	terpenuhi	trust	0.703
reverence	menghormati	trust	0.703
proof	bukti	trust	0.703
admiration	kekaguman	trust	0.703
mother	ibu	trust	0.703
protected	terlindung	trust	0.703
motherhood	keibuan	trust	0.703
marriage	pernikahan	trust	0.695
skillful	mahir	trust	0.695
indestructible	tidak bisa dihancurkan	trust	0.695
guardian	wali	trust	0.695
accountable	bertanggung jawab	trust	0.695
courage	keberanian	trust	0.695
bodyguard	pengawal	trust	0.695
agreeable	menyenangkan	trust	0.695
scientist	ilmuwan	trust	0.695
allied	bersekutu	trust	0.695
compassionate	penuh kasih sayang	trust	0.695
humanitarian	kemanusiaan	trust	0.695
approving	menyetujui	trust	0.695
united	serikat	trust	0.695
pact	pakta	trust	0.695
certified	bersertifikat	trust	0.695
morals	moral	trust	0.695
esteem	menghargai	trust	0.688
secure	aman	trust	0.688
perfection	kesempurnaan	trust	0.688
guidance	bimbingan	trust	0.688
competent	kompeten	trust	0.688
authenticity	keaslian	trust	0.688
valor	NO TRANSLATION	trust	0.688
justifiable	dapat dibenarkan	trust	0.688
humanity	kemanusiaan	trust	0.688
solidity	kepadatan	trust	0.688
adviser	penasihat	trust	0.688
pledge	janji	trust	0.688
believed	percaya	trust	0.688
understanding	pengertian	trust	0.688
monogamy	monogami	trust	0.688
expertise	keahlian	trust	0.680
diplomatic	diplomatik	trust	0.680
confidential	rahasia	trust	0.680
hope	berharap	trust	0.680
protector	pelindung	trust	0.680
agreeing	setuju	trust	0.680
diligence	ketekunan	trust	0.680
official	resmi	trust	0.680
affirm	menegaskan	trust	0.680
indivisible	tak terpisahkan	trust	0.680
grandfather	kakek	trust	0.680
humble	merendahkan	trust	0.680
strongest	NO TRANSLATION	trust	0.680
advocacy	pembelaan	trust	0.680
elders	sesepuh	trust	0.680
goodness	kebaikan	trust	0.680
commendable	terpuji	trust	0.680
inspire	mengilhami	trust	0.680
approve	menyetujui	trust	0.680
confide	curhat	trust	0.680
professional	profesional	trust	0.680
familiarity	keakraban	trust	0.680
leader	pemimpin	trust	0.680
confirmed	dikonfirmasi	trust	0.680
acceptance	penerimaan	trust	0.680
benevolence	kebajikan	trust	0.672
dignity	martabat	trust	0.672
harmoniously	secara harmonis	trust	0.672
mastery	penguasaan	trust	0.672
unwavering	teguh	trust	0.672
accredited	terakreditasi	trust	0.672
healing	penyembuhan	trust	0.672
encyclopedia	ensiklopedi	trust	0.672
accepted	NO TRANSLATION	trust	0.672
sanctify	menguduskan	trust	0.672
cohesive	kompak	trust	0.672
covenant	perjanjian	trust	0.672
believes	NO TRANSLATION	trust	0.672
faultless	sempurna	trust	0.672
safe	aman	trust	0.672
intelligent	cerdas	trust	0.672
merit	pantas	trust	0.664
impeccable	sempurna	trust	0.664
affirmatively	dengan tegas	trust	0.664
spiritual	rohani	trust	0.664
advocate	menganjurkan	trust	0.664
team	tim	trust	0.664
heroic	heroik	trust	0.664
communicate	menyampaikan	trust	0.664
disciple	murid	trust	0.664
expert	ahli	trust	0.664
proficient	ahli	trust	0.664
specialist	spesialis	trust	0.664
ambassador	duta besar	trust	0.664
accept	menerima	trust	0.664
attestation	pengesahan	trust	0.664
supporting	mendukung	trust	0.664
reliance	kepercayaan	trust	0.664
authority	wewenang	trust	0.664
accountability	akuntabilitas	trust	0.664
guidebook	buku panduan	trust	0.664
fulfillment	pemenuhan	trust	0.664
strengthening	penguatan	trust	0.661
familiar	akrab	trust	0.656
facts	fakta	trust	0.656
achieve	mencapai	trust	0.656
warranty	jaminan	trust	0.656
structure	struktur	trust	0.656
steadfast	tabah	trust	0.656
favorable	baik	trust	0.656
counsel	nasihat	trust	0.656
relationship	hubungan	trust	0.656
scientific	ilmiah	trust	0.656
gentleman	pria	trust	0.656
strength	kekuatan	trust	0.656
elder	lebih tua	trust	0.656
supports	NO TRANSLATION	trust	0.656
holiness	kekudusan	trust	0.656
excellent	luar biasa	trust	0.656
proficiency	kecakapan	trust	0.656
constancy	keteguhan	trust	0.656
defended	dipertahankan	trust	0.656
accepts	NO TRANSLATION	trust	0.648
rely	mengandalkan	trust	0.648
heroism	kepahlawanan	trust	0.648
peaceful	tenang	trust	0.648
competency	kompetensi	trust	0.648
assuredly	pasti	trust	0.648
brother	saudara	trust	0.648
counselor	konselor	trust	0.648
successful	sukses	trust	0.648
unconditionally	NO TRANSLATION	trust	0.648
protective	pelindung	trust	0.648
saint	santo	trust	0.648
harmony	harmoni	trust	0.648
matrimony	perkawinan	trust	0.648
noble	mulia	trust	0.648
inspiration	inspirasi	trust	0.648
academic	akademik	trust	0.648
assist	membantu	trust	0.648
agreed	sepakat	trust	0.648
uphold	menegakkan	trust	0.648
comrade	kawan	trust	0.648
lovable	manis	trust	0.648
advisable	sebaiknya	trust	0.648
solidarity	solidaritas	trust	0.648
worthy	layak	trust	0.643
durability	daya tahan	trust	0.641
coexist	hidup bersama	trust	0.641
assure	memastikan	trust	0.641
establish	mendirikan	trust	0.641
benefactor	dermawan	trust	0.641
relationships	NO TRANSLATION	trust	0.641
leading	terkemuka	trust	0.641
loving	penuh kasih	trust	0.641
teacher	guru	trust	0.641
judiciary	pengadilan	trust	0.641
conscientious	teliti	trust	0.641
confidence	kepercayaan	trust	0.641
lawful	sah	trust	0.641
mamma	NO TRANSLATION	trust	0.641
ordained	ditahbiskan	trust	0.641
champion	juara	trust	0.641
unity	kesatuan	trust	0.641
legal	hukum	trust	0.641
kind	jenis	trust	0.641
credence	kepercayaan	trust	0.641
real	nyata	trust	0.641
doctor	dokter	trust	0.641
intimate	intim	trust	0.634
hopeful	penuh harapan	trust	0.633
fortitude	ketabahan	trust	0.633
physician	dokter	trust	0.633
brotherly	persaudaraan	trust	0.633
aspiration	aspirasi	trust	0.633
convincing	meyakinkan	trust	0.633
sanctification	pengudusan	trust	0.633
deepest	NO TRANSLATION	trust	0.633
homage	penghormatan	trust	0.633
courageous	berani	trust	0.633
soundness	kesehatan	trust	0.633
legitimacy	legitimasi	trust	0.633
endorse	mengesahkan	trust	0.633
fidelity	kesetiaan	trust	0.633
bless	memberkati	trust	0.633
judicial	judisial	trust	0.633
important	penting	trust	0.633
saintly	suci	trust	0.633
conscience	hati nurani	trust	0.633
therapeutic	terapeutik	trust	0.633
authorize	mengizinkan	trust	0.633
devotional	renungan	trust	0.633
practiced	dipraktekkan	trust	0.633
backbone	tulang punggung	trust	0.633
approved	disetujui	trust	0.633
evident	jelas	trust	0.625
encourage	mendorong	trust	0.625
caretaker	penjaga	trust	0.625
regard	menganggap	trust	0.625
angel	malaikat	trust	0.625
engaged	bertunangan	trust	0.625
blessing	berkat	trust	0.625
professorship	jabatan profesor	trust	0.625
majestic	megah	trust	0.625
communication	komunikasi	trust	0.625
purify	memurnikan	trust	0.625
authorization	otorisasi	trust	0.625
wonderful	hebat	trust	0.625
achievement	prestasi	trust	0.625
fireman	petugas pemadam kebakaran	trust	0.625
certify	menyatakan	trust	0.625
civilized	beradab	trust	0.625
profound	mendalam	trust	0.625
accurate	tepat	trust	0.625
assured	terjamin	trust	0.625
positivity	kepositifan	trust	0.625
beliefs	NO TRANSLATION	trust	0.625
good	baik	trust	0.617
absolution	absolusi	trust	0.617
commend	memuji	trust	0.617
cherish	menghargai	trust	0.617
fundamental	mendasar	trust	0.617
advice	nasihat	trust	0.617
objective	objektif	trust	0.617
optimism	optimisme	trust	0.617
testament	Perjanjian	trust	0.617
qualities	kualitas	trust	0.617
haven	surga	trust	0.617
heroine	pahlawan wanita	trust	0.617
constantly	selalu	trust	0.617
appreciation	apresiasi	trust	0.617
triumphant	berjaya	trust	0.617
accord	sesuai	trust	0.617
reassure	meyakinkan	trust	0.617
truce	gencatan senjata	trust	0.617
thoughtful	bijaksana	trust	0.617
teach	mengajar	trust	0.617
god	Allah	trust	0.617
corroborate	menguatkan	trust	0.617
believer	orang percaya	trust	0.617
unimpeachable	tdk tercela	trust	0.617
surety	jaminan	trust	0.617
attentive	penuh perhatian	trust	0.617
gospel	Injil	trust	0.617
bedrock	batuan dasar	trust	0.617
approvement	persetujuan	trust	0.617
planning	perencanaan	trust	0.617
rational	rasional	trust	0.617
passionate	bergairah	trust	0.617
happy	senang	trust	0.609
babysitter	pengasuh anak	trust	0.609
brilliant	cemerlang	trust	0.609
praise	memuji	trust	0.609
definitive	definitif	trust	0.609
considerate	penuh perhatian	trust	0.609
patron	pelindung	trust	0.609
scripture	kitab suci	trust	0.609
heal	menyembuhkan	trust	0.609
praiseworthy	terpuji	trust	0.609
steward	pelayan	trust	0.609
awareness	kesadaran	trust	0.609
officer	petugas	trust	0.609
purification	pemurnian	trust	0.609
excel	unggul	trust	0.609
civilization	peradaban	trust	0.609
liking	menyukai	trust	0.609
