word	Chinese (Traditional)-zh-TW	emotion	emotion-intensity-score
affront	冒犯	surprise	0.531
snag	釘子	surprise	0.531
jest	NO TRANSLATION	surprise	0.531
veer	德維爾	surprise	0.523
wonder	奇蹟	surprise	0.523
immediacy	直接	surprise	0.523
undiscovered	未被發現	surprise	0.523
abandonment	放棄	surprise	0.523
rejoice	麾	surprise	0.523
improvise	湊合	surprise	0.523
majestic	雄偉	surprise	0.523
scorpion	蠍	surprise	0.523
victimized	受害	surprise	0.523
liberate	解放	surprise	0.523
yelp	喊叫	surprise	0.516
stealthily	偷偷地	surprise	0.516
tickle	癢癢	surprise	0.516
chance	機會	surprise	0.516
howl	嗥	surprise	0.516
swerve	轉彎	surprise	0.508
reflex	反射	surprise	0.508
rave	狂歡	surprise	0.508
pop	流行的	surprise	0.508
luck	運氣	surprise	0.508
magnificent	華麗的	surprise	0.508
transcendence	超越	surprise	0.508
garish	扎眼	surprise	0.508
unintentionally	無意中	surprise	0.508
pang	NO TRANSLATION	surprise	0.500
infrequent	罕見的	surprise	0.500
marvelous	奇妙	surprise	0.500
heroic	英勇	surprise	0.500
remarkable	卓越	surprise	0.500
fainting	昏暈	surprise	0.500
slayer	殺手	surprise	0.500
erotic	好色之徒	surprise	0.500
enliven	活躍	surprise	0.500
alertness	警覺	surprise	0.500
misbehavior	不當行為	surprise	0.500
embarrassment	困窘	surprise	0.500
diversion	導流	surprise	0.500
unutterable	難言	surprise	0.492
nab	捉拿	surprise	0.492
camouflage	偽裝	surprise	0.492
trump	王牌	surprise	0.492
decoy	引誘	surprise	0.492
exigent	NO TRANSLATION	surprise	0.492
chimera	嵌合體	surprise	0.492
infarct	梗塞	surprise	0.492
birthday	生日	surprise	0.492
greatness	偉大	surprise	0.492
zeal	熱情	surprise	0.484
prick	刺	surprise	0.484
magician	魔術師	surprise	0.484
underestimate	低估	surprise	0.484
horde	部落	surprise	0.484
fanfare	大張旗鼓	surprise	0.484
inexpressible	無法形容	surprise	0.484
daemon	守護進程	surprise	0.484
variable	變量	surprise	0.484
curiosity	好奇心	surprise	0.484
gawk	呆子	surprise	0.477
unguarded	無人防守的	surprise	0.477
chicane	強辯	surprise	0.477
fortune	幸運	surprise	0.477
sneeze	噴嚏	surprise	0.477
illumination	照明	surprise	0.477
incident	事件	surprise	0.477
dreadfully	可怕	surprise	0.477
strange	奇怪	surprise	0.477
subversive	顛覆	surprise	0.477
reversal	翻轉	surprise	0.469
prowl	潛行	surprise	0.469
rapid	快速	surprise	0.469
leery	持懷疑態度	surprise	0.469
wizard	巫師	surprise	0.469
coincidence	巧合	surprise	0.461
hilarious	歡鬧的	surprise	0.461
divergent	發散	surprise	0.461
subito	NO TRANSLATION	surprise	0.461
break	打破	surprise	0.461
slip	滑	surprise	0.461
wonderful	精彩	surprise	0.453
hoax	惡作劇	surprise	0.453
winning	勝利	surprise	0.453
overestimate	估計過高	surprise	0.453
confession	自白書	surprise	0.453
ordeal	考驗	surprise	0.453
evanescence	伊凡塞斯	surprise	0.453
merriment	歡樂	surprise	0.453
raffle	廢物	surprise	0.453
stound	stound	surprise	0.445
laughter	笑聲	surprise	0.445
enthusiast	愛好者	surprise	0.445
splendid	燦爛	surprise	0.445
feat	功績	surprise	0.445
perchance	或許	surprise	0.445
excel	高強	surprise	0.445
gambling	賭博	surprise	0.445
unintentional	無意	surprise	0.438
brighten	變亮	surprise	0.438
changeable	多變	surprise	0.438
rapt	全神貫注	surprise	0.438
unique	獨特	surprise	0.438
splendor	輝	surprise	0.438
senseless	無意義	surprise	0.438
gift	禮品	surprise	0.430
fascination	魅力	surprise	0.430
trepidation	不安	surprise	0.430
stealthy	鬼鬼祟祟	surprise	0.430
fiesta	節日	surprise	0.430
delighted	欣喜的	surprise	0.430
lawsuit	訴訟	surprise	0.430
intrigue	詭計	surprise	0.430
quicksilver	水銀	surprise	0.422
originality	獨創性	surprise	0.422
riddle	謎語	surprise	0.422
judgment	判斷	surprise	0.422
enchant	蠱惑	surprise	0.422
stealth	隱形	surprise	0.422
veracity	準確性	surprise	0.414
elusive	難以捉摸	surprise	0.414
perjury	偽證	surprise	0.414
spirits	酒	surprise	0.414
liberation	解放	surprise	0.414
illegitimate	非法的	surprise	0.414
syncope	昏厥	surprise	0.414
experiment	實驗	surprise	0.414
gambler	賭徒	surprise	0.406
eager	急於	surprise	0.406
inspired	啟發	surprise	0.406
fete	NO TRANSLATION	surprise	0.406
applause	掌聲	surprise	0.406
allure	引誘	surprise	0.406
parade	遊行	surprise	0.406
princely	王侯	surprise	0.398
divorce	離婚	surprise	0.398
guess	猜測	surprise	0.398
burlesque	滑稽戲	surprise	0.398
secrecy	保密	surprise	0.398
aspiration	心願	surprise	0.391
peri	圍	surprise	0.391
cheerful	快樂	surprise	0.391
hermaphrodite	雌雄同體	surprise	0.391
supremacy	霸權	surprise	0.391
incontinence	失禁	surprise	0.391
inheritance	遺產	surprise	0.383
score	得分了	surprise	0.383
lose	失去	surprise	0.383
crowning	加冕	surprise	0.383
buck	降壓	surprise	0.383
praiseworthy	可貴	surprise	0.383
cadaver	屍體	surprise	0.383
compliment	NO TRANSLATION	surprise	0.375
gulp	吞	surprise	0.375
camouflaged	NO TRANSLATION	surprise	0.375
frisky	歡躍的	surprise	0.375
mystic	神秘	surprise	0.375
succeed	成功	surprise	0.375
advance	提前	surprise	0.375
sparkle	火花	surprise	0.367
hope	希望	surprise	0.367
joker	滑稽角色	surprise	0.367
sensual	聲色	surprise	0.367
excavation	挖掘	surprise	0.367
feeling	感覺	surprise	0.359
entertainment	娛樂	surprise	0.359
clown	小丑	surprise	0.352
newcomer	新人	surprise	0.352
modify	修改	surprise	0.352
award	獎	surprise	0.352
blessings	祝福	surprise	0.352
postponement	延期	surprise	0.352
obit	訃告	surprise	0.352
celebrity	名人	surprise	0.344
hero	英雄	surprise	0.344
start	開始	surprise	0.344
wonderfully	奇妙	surprise	0.344
highest	最高	surprise	0.344
proficiency	精通	surprise	0.344
glorify	榮耀	surprise	0.344
unbeaten	不敗	surprise	0.336
memorable	難忘	surprise	0.336
sanctify	聖化	surprise	0.336
rekindle	重燃	surprise	0.336
optimism	樂觀	surprise	0.336
warned	警告	surprise	0.336
prodigious	驚人	surprise	0.336
dissolution	解散	surprise	0.336
grin	微笑	surprise	0.336
admiration	欽佩	surprise	0.328
hypertrophy	肥大	surprise	0.328
present	當下	surprise	0.320
hap	NO TRANSLATION	surprise	0.320
angel	天使	surprise	0.320
examination	檢查	surprise	0.320
catch	抓住	surprise	0.320
inaffable	NO TRANSLATION	surprise	0.312
flirt	調情	surprise	0.312
puma	美洲獅	surprise	0.312
liberty	自由	surprise	0.312
kiss	吻	surprise	0.312
embrace	擁抱	surprise	0.312
occasional	偶然	surprise	0.312
treat	對待	surprise	0.312
saint	聖	surprise	0.312
scrimmage	混戰	surprise	0.312
dismissal	解僱	surprise	0.312
perfection	完美	surprise	0.305
generosity	慷慨	surprise	0.305
gratify	取悅	surprise	0.305
saintly	聖潔	surprise	0.305
sally	出擊	surprise	0.305
polarity	極性	surprise	0.297
finally	最後	surprise	0.297
differently	不同	surprise	0.297
palpable	明顯的	surprise	0.297
warn	警告	surprise	0.297
ceremony	儀式	surprise	0.297
larger	大	surprise	0.297
favorable	有利	surprise	0.297
romance	浪漫	surprise	0.289
medal	勳章	surprise	0.289
inviting	誘人的	surprise	0.289
greeting	歡迎	surprise	0.289
candid	坦率	surprise	0.281
resignation	辭職	surprise	0.281
trip	旅	surprise	0.281
accolade	榮譽	surprise	0.281
labor	勞動	surprise	0.281
stare	盯	surprise	0.273
glimmer	微光	surprise	0.266
invite	邀請	surprise	0.266
somatic	體	surprise	0.266
admire	欣賞	surprise	0.266
immerse	沉浸	surprise	0.266
festival	節	surprise	0.266
mimicry	模仿	surprise	0.266
compensate	補償	surprise	0.266
insolvency	破產	surprise	0.266
playful	調皮	surprise	0.266
complement	補充	surprise	0.258
receiving	接收	surprise	0.258
hypothesis	假設	surprise	0.258
laugh	笑	surprise	0.258
chuckle	暗笑	surprise	0.258
honeymoon	度蜜月	surprise	0.250
marry	結婚	surprise	0.242
independence	獨立	surprise	0.242
opera	歌劇	surprise	0.242
pleasant	愉快	surprise	0.242
rhythmical	有板有眼	surprise	0.234
assessment	評定	surprise	0.234
hopeful	有希望	surprise	0.234
trophy	杯	surprise	0.234
holiness	聖潔	surprise	0.234
chant	唄	surprise	0.234
leave	離開	surprise	0.234
procession	遊行	surprise	0.227
placard	標語牌	surprise	0.227
deal	合同	surprise	0.227
cherish	珍視	surprise	0.219
good	好	surprise	0.219
shopping	購物	surprise	0.219
musical	音樂	surprise	0.219
shell	貝殼	surprise	0.211
dawn	黎明	surprise	0.211
simplify	簡化	surprise	0.211
purity	純度	surprise	0.203
nullify	廢止	surprise	0.203
money	錢	surprise	0.203
sweet	甜	surprise	0.203
morals	德	surprise	0.203
synchronize	同步	surprise	0.195
preservative	防腐劑	surprise	0.195
humanitarian	人道主義	surprise	0.195
unfulfilled	未了	surprise	0.195
precious	珍貴	surprise	0.195
obliging	隨和	surprise	0.188
singularly	奇	surprise	0.188
foresee	預料	surprise	0.180
pray	祈禱	surprise	0.180
graduation	畢業	surprise	0.180
lovely	可愛	surprise	0.180
sun	太陽	surprise	0.172
art	藝術	surprise	0.172
mouth	口	surprise	0.172
youth	青年	surprise	0.172
thirst	口渴	surprise	0.172
young	年輕	surprise	0.164
goodness	善良	surprise	0.164
overdue	過期的	surprise	0.156
visor	帽舌	surprise	0.156
practiced	練	surprise	0.156
latent	潛	surprise	0.156
loyal	忠誠	surprise	0.148
expect	期望	surprise	0.148
destination	目的地	surprise	0.148
wireless	無線	surprise	0.148
quote	引用	surprise	0.141
slush	爛泥	surprise	0.141
infant	嬰兒	surprise	0.141
cream	奶油	surprise	0.141
playground	操場	surprise	0.133
organization	組織	surprise	0.125
teach	教	surprise	0.125
vote	投票	surprise	0.125
smile	微笑	surprise	0.117
weight	重量	surprise	0.117
dolphin	海豚	surprise	0.117
sisterhood	姐妹	surprise	0.109
cable	電纜	surprise	0.109
sunny	晴朗	surprise	0.102
steady	穩定	surprise	0.094
leisure	閒暇	surprise	0.086
peaceful	平靜的	surprise	0.086
spa	溫泉	surprise	0.086
tree	樹	surprise	0.078
picnic	野餐	surprise	0.078
worm	蟲	surprise	0.055
truthfulness	真實性	trust	0.906
trusted	NO TRANSLATION	trust	0.883
trustworthy	可靠	trust	0.867
honest	誠實	trust	0.844
honesty	誠實	trust	0.844
honor	榮譽	trust	0.844
truth	真相	trust	0.844
truthful	真實	trust	0.836
trusting	信任的	trust	0.836
brotherhood	手足情誼	trust	0.820
entrust	委託	trust	0.812
committed	提交	trust	0.805
integrity	廉正	trust	0.805
loyalty	忠誠	trust	0.805
honorable	光彩	trust	0.805
credibility	可信性	trust	0.805
trust	相信	trust	0.805
faithful	可信	trust	0.797
sincere	真誠	trust	0.797
responsible	主管	trust	0.789
partnership	合夥	trust	0.789
true	NO TRANSLATION	trust	0.789
wisdom	智慧	trust	0.789
oath	誓言	trust	0.781
verification	驗證	trust	0.781
vow	發誓	trust	0.781
cooperative	合作社	trust	0.781
respectable	可敬	trust	0.773
credible	可信的	trust	0.773
hero	英雄	trust	0.773
sisterhood	姐妹	trust	0.773
promise	諾言	trust	0.773
verified	驗證	trust	0.773
qualified	合格	trust	0.766
respected	尊敬	trust	0.766
authentication	認證	trust	0.766
compassion	同情	trust	0.759
reputable	信譽	trust	0.758
safekeeping	保管	trust	0.758
reliability	可靠性	trust	0.758
moral	道德	trust	0.758
love	愛	trust	0.758
trusts	NO TRANSLATION	trust	0.758
approval	贊同	trust	0.758
stable	穩定	trust	0.750
friend	朋友	trust	0.750
genuine	真正	trust	0.750
friendships	NO TRANSLATION	trust	0.750
competence	權限	trust	0.750
loyal	忠誠	trust	0.750
ally	盟友	trust	0.750
safeguard	保障	trust	0.750
companion	伴侶	trust	0.750
advised	建議	trust	0.750
authentic	真實	trust	0.750
respect	尊重	trust	0.750
accepting	NO TRANSLATION	trust	0.742
freedom	自由	trust	0.742
proven	證明	trust	0.742
respects	尊重	trust	0.742
faith	信仰	trust	0.742
wholesome	健康	trust	0.742
heartfelt	衷心	trust	0.734
unification	統一	trust	0.734
protecting	保護	trust	0.734
reassurance	放心	trust	0.734
admirable	令人欽佩	trust	0.734
trustee	受託人	trust	0.734
supporter	支持者	trust	0.734
confirmation	確認	trust	0.734
respectful	尊敬的	trust	0.734
alliance	聯盟	trust	0.727
equality	平等	trust	0.727
friendship	友誼	trust	0.727
agreement	協議	trust	0.727
fact	事實	trust	0.727
confident	信心	trust	0.727
confidentially	NO TRANSLATION	trust	0.727
believing	相信	trust	0.727
partners	NO TRANSLATION	trust	0.727
excellence	卓越	trust	0.727
credential	憑據	trust	0.727
closeness	親近	trust	0.719
authenticate	認證	trust	0.719
intelligence	情報	trust	0.719
virtue	美德	trust	0.719
honored	榮幸	trust	0.719
virtuous	賢	trust	0.719
kindred	親屬	trust	0.719
charitable	慈善	trust	0.711
dedication	貢獻	trust	0.711
guarantee	保證	trust	0.711
cooperation	合作	trust	0.711
creditable	NO TRANSLATION	trust	0.711
consistency	一致性	trust	0.711
allegiance	忠誠	trust	0.711
cooperating	合作	trust	0.711
straightforward	直截了當	trust	0.711
determination	決心	trust	0.711
justice	正義	trust	0.711
sanctuary	避難所	trust	0.703
nurture	培育	trust	0.703
innocent	無辜	trust	0.703
admire	欣賞	trust	0.703
assurance	保證	trust	0.703
morality	道德	trust	0.703
prepared	準備	trust	0.703
friendliness	友好	trust	0.703
reliable	可靠	trust	0.703
mentor	導師	trust	0.703
guardianship	監護	trust	0.703
fulfilled	完成	trust	0.703
reverence	尊敬	trust	0.703
proof	證明	trust	0.703
admiration	欽佩	trust	0.703
mother	母親	trust	0.703
protected	保護	trust	0.703
motherhood	母親	trust	0.703
marriage	婚姻	trust	0.695
skillful	熟練	trust	0.695
indestructible	堅不可摧	trust	0.695
guardian	監護人	trust	0.695
accountable	問責	trust	0.695
courage	勇氣	trust	0.695
bodyguard	保鏢	trust	0.695
agreeable	合適的	trust	0.695
scientist	科學家	trust	0.695
allied	聯盟的	trust	0.695
compassionate	富於同情心的	trust	0.695
humanitarian	人道主義	trust	0.695
approving	滿意的	trust	0.695
united	聯合的	trust	0.695
pact	協議	trust	0.695
certified	認證	trust	0.695
morals	德	trust	0.695
esteem	尊重	trust	0.688
secure	安全	trust	0.688
perfection	完美	trust	0.688
guidance	指導	trust	0.688
competent	勝任	trust	0.688
authenticity	真偽	trust	0.688
valor	NO TRANSLATION	trust	0.688
justifiable	合理的	trust	0.688
humanity	人性	trust	0.688
solidity	堅固	trust	0.688
adviser	顧問	trust	0.688
pledge	保證	trust	0.688
believed	相信	trust	0.688
understanding	理解	trust	0.688
monogamy	一夫一妻制	trust	0.688
expertise	專門知識	trust	0.680
diplomatic	外交	trust	0.680
confidential	機密	trust	0.680
hope	希望	trust	0.680
protector	保護者	trust	0.680
agreeing	同意	trust	0.680
diligence	勤勉	trust	0.680
official	官方	trust	0.680
affirm	確認	trust	0.680
indivisible	不可分割	trust	0.680
grandfather	祖父	trust	0.680
humble	謙卑	trust	0.680
strongest	NO TRANSLATION	trust	0.680
advocacy	擁護	trust	0.680
elders	長老	trust	0.680
goodness	善良	trust	0.680
commendable	值得稱道	trust	0.680
inspire	啟發	trust	0.680
approve	批准	trust	0.680
confide	信任	trust	0.680
professional	專業的	trust	0.680
familiarity	熟悉	trust	0.680
leader	領導	trust	0.680
confirmed	確認	trust	0.680
acceptance	驗收	trust	0.680
benevolence	仁	trust	0.672
dignity	尊嚴	trust	0.672
harmoniously	和諧地	trust	0.672
mastery	征服	trust	0.672
unwavering	毫不動搖	trust	0.672
accredited	認可	trust	0.672
healing	復原	trust	0.672
encyclopedia	百科全書	trust	0.672
accepted	NO TRANSLATION	trust	0.672
sanctify	聖化	trust	0.672
cohesive	凝聚力	trust	0.672
covenant	盟約	trust	0.672
believes	NO TRANSLATION	trust	0.672
faultless	完美	trust	0.672
safe	安全	trust	0.672
intelligent	智能	trust	0.672
merit	值得	trust	0.664
impeccable	無可挑剔	trust	0.664
affirmatively	肯定地	trust	0.664
spiritual	精神	trust	0.664
advocate	主張	trust	0.664
team	球隊	trust	0.664
heroic	英勇	trust	0.664
communicate	通信	trust	0.664
disciple	弟子	trust	0.664
expert	專家	trust	0.664
proficient	精通	trust	0.664
specialist	專家	trust	0.664
ambassador	大使	trust	0.664
accept	接受	trust	0.664
attestation	認證	trust	0.664
supporting	支持	trust	0.664
reliance	依賴	trust	0.664
authority	權威	trust	0.664
accountability	問責	trust	0.664
guidebook	指南	trust	0.664
fulfillment	履行	trust	0.664
strengthening	強化	trust	0.661
familiar	熟	trust	0.656
facts	事實	trust	0.656
achieve	實現	trust	0.656
warranty	保證	trust	0.656
structure	結構體	trust	0.656
steadfast	堅定	trust	0.656
favorable	有利	trust	0.656
counsel	法律顧問	trust	0.656
relationship	關係	trust	0.656
scientific	科學	trust	0.656
gentleman	紳士	trust	0.656
strength	強度	trust	0.656
elder	長老	trust	0.656
supports	NO TRANSLATION	trust	0.656
holiness	聖潔	trust	0.656
excellent	優秀	trust	0.656
proficiency	精通	trust	0.656
constancy	恆常	trust	0.656
defended	辯護	trust	0.656
accepts	NO TRANSLATION	trust	0.648
rely	依靠	trust	0.648
heroism	英雄主義	trust	0.648
peaceful	平靜的	trust	0.648
competency	能力	trust	0.648
assuredly	無疑	trust	0.648
brother	哥哥	trust	0.648
counselor	顧問	trust	0.648
successful	成功	trust	0.648
unconditionally	NO TRANSLATION	trust	0.648
protective	保護的	trust	0.648
saint	聖	trust	0.648
harmony	和諧	trust	0.648
matrimony	婚姻	trust	0.648
noble	高貴	trust	0.648
inspiration	靈感	trust	0.648
academic	學術的	trust	0.648
assist	助攻	trust	0.648
agreed	同意	trust	0.648
uphold	堅持	trust	0.648
comrade	同志	trust	0.648
lovable	可愛	trust	0.648
advisable	可取	trust	0.648
solidarity	團結	trust	0.648
worthy	值得	trust	0.643
durability	耐久力	trust	0.641
coexist	共存	trust	0.641
assure	保證	trust	0.641
establish	建立	trust	0.641
benefactor	恩人	trust	0.641
relationships	NO TRANSLATION	trust	0.641
leading	領導	trust	0.641
loving	愛心	trust	0.641
teacher	老師	trust	0.641
judiciary	司法	trust	0.641
conscientious	有良心	trust	0.641
confidence	置信度	trust	0.641
lawful	合法	trust	0.641
mamma	NO TRANSLATION	trust	0.641
ordained	受戒	trust	0.641
champion	冠軍	trust	0.641
unity	統一	trust	0.641
legal	法律	trust	0.641
kind	類	trust	0.641
credence	信任	trust	0.641
real	真實	trust	0.641
doctor	醫生	trust	0.641
intimate	親密	trust	0.634
hopeful	有希望	trust	0.633
fortitude	堅忍不拔	trust	0.633
physician	醫師	trust	0.633
brotherly	兄弟的	trust	0.633
aspiration	心願	trust	0.633
convincing	使人信服	trust	0.633
sanctification	聖化	trust	0.633
deepest	NO TRANSLATION	trust	0.633
homage	尊敬	trust	0.633
courageous	勇敢	trust	0.633
soundness	穩健	trust	0.633
legitimacy	合法	trust	0.633
endorse	擁護	trust	0.633
fidelity	保真度	trust	0.633
bless	保佑	trust	0.633
judicial	司法	trust	0.633
important	重要	trust	0.633
saintly	聖潔	trust	0.633
conscience	良心	trust	0.633
therapeutic	治療	trust	0.633
authorize	授權	trust	0.633
devotional	信仰的	trust	0.633
practiced	練	trust	0.633
backbone	骨幹	trust	0.633
approved	批准	trust	0.633
evident	明顯	trust	0.625
encourage	鼓勵	trust	0.625
caretaker	管理人	trust	0.625
regard	看待	trust	0.625
angel	天使	trust	0.625
engaged	訂婚	trust	0.625
blessing	祝福	trust	0.625
professorship	教授	trust	0.625
majestic	雄偉	trust	0.625
