word	Lao-lo	emotion	emotion-intensity-score
hero	hero	surprise	0.344
start	ເລີ່ມຕົ້ນ	surprise	0.344
wonderfully	wonderfully	surprise	0.344
highest	ສູງສຸດ	surprise	0.344
proficiency	ຄວາມສາມາດ	surprise	0.344
glorify	glorify	surprise	0.344
unbeaten	unbeaten	surprise	0.336
memorable	memorable	surprise	0.336
sanctify	sanctify	surprise	0.336
rekindle	rekindle	surprise	0.336
optimism	optimism	surprise	0.336
warned	ເຕືອນ	surprise	0.336
prodigious	prodigious	surprise	0.336
dissolution	dissolution	surprise	0.336
grin	grin	surprise	0.336
admiration	ຊົມເຊີຍ	surprise	0.328
hypertrophy	hypertrophy	surprise	0.328
present	ປະຈຸບັນ	surprise	0.320
hap	NO TRANSLATION	surprise	0.320
angel	ທູດສະຫວັນ	surprise	0.320
examination	ການກວດສອບ	surprise	0.320
catch	ຈັບ	surprise	0.320
inaffable	NO TRANSLATION	surprise	0.312
flirt	flirt	surprise	0.312
puma	puma	surprise	0.312
liberty	liberty	surprise	0.312
kiss	kiss	surprise	0.312
embrace	ຍຶດຫມັ້ນ	surprise	0.312
occasional	ບາງຄັ້ງ	surprise	0.312
treat	ປິ່ນປົວ	surprise	0.312
saint	saint	surprise	0.312
scrimmage	scrimmage	surprise	0.312
dismissal	ຍົກເລີກ	surprise	0.312
perfection	ເລີດ	surprise	0.305
generosity	generosity	surprise	0.305
gratify	gratify	surprise	0.305
saintly	saintly	surprise	0.305
sally	sally	surprise	0.305
polarity	polarity	surprise	0.297
finally	ສຸດທ້າຍ	surprise	0.297
differently	ແຕກຕ່າງກັນ	surprise	0.297
palpable	palpable	surprise	0.297
warn	ເຕືອນ	surprise	0.297
ceremony	ພິທີກໍາ	surprise	0.297
larger	ຂະຫນາດໃຫຍ່	surprise	0.297
favorable	ສະບາຍດີ	surprise	0.297
romance	romance	surprise	0.289
medal	medal	surprise	0.289
inviting	ການເຊີນ	surprise	0.289
greeting	ຍິນດີຕ້ອນຮັບ	surprise	0.289
candid	candid	surprise	0.281
resignation	ການລາອອກ	surprise	0.281
trip	ການເດີນທາງ	surprise	0.281
accolade	ຊົມເຊີຍ	surprise	0.281
labor	ແຮງ​ງານ	surprise	0.281
stare	stare	surprise	0.273
glimmer	glimmer	surprise	0.266
invite	ເຊີນ	surprise	0.266
somatic	somatic	surprise	0.266
admire	ຊົມເຊີຍ	surprise	0.266
immerse	ແຊງ	surprise	0.266
festival	festival	surprise	0.266
mimicry	mimicry	surprise	0.266
compensate	ຊົດເຊີຍ	surprise	0.266
insolvency	insolvency	surprise	0.266
playful	ສະຫນຸກສະຫນານ	surprise	0.266
complement	ສົມບູນ	surprise	0.258
receiving	ທີ່ໄດ້ຮັບ	surprise	0.258
hypothesis	hypothesis	surprise	0.258
laugh	laugh	surprise	0.258
chuckle	chuckle	surprise	0.258
honeymoon	honeymoon	surprise	0.250
marry	ແຕ່ງວຽກ	surprise	0.242
independence	ເອ​ກະ​ລາດ	surprise	0.242
opera	opera	surprise	0.242
pleasant	ສຸກ	surprise	0.242
rhythmical	rhythmical	surprise	0.234
assessment	ການປະເມີນຜົນ	surprise	0.234
hopeful	ຫວັງວ່າ	surprise	0.234
trophy	trophy	surprise	0.234
holiness	ຄວາມສັກສິດ	surprise	0.234
chant	chant	surprise	0.234
leave	ອອກຈາກ	surprise	0.234
procession	ຂະບວນການ	surprise	0.227
placard	ຕູ້ເສື້ອຜ້າ	surprise	0.227
deal	deal	surprise	0.227
cherish	cherish	surprise	0.219
good	ດີ	surprise	0.219
shopping	shopping	surprise	0.219
musical	ດົນຕີ	surprise	0.219
shell	ຫອຍ	surprise	0.211
dawn	ອາລຸນ	surprise	0.211
simplify	ງ່າຍດາຍ	surprise	0.211
purity	ຄວາມບໍລິສຸດ	surprise	0.203
nullify	ຍົກເລີກ	surprise	0.203
money	ເງິນ	surprise	0.203
sweet	ຫວານ	surprise	0.203
morals	ສົມບັດສິນ	surprise	0.203
synchronize	synchronize	surprise	0.195
preservative	preservative	surprise	0.195
humanitarian	ມະນຸດສະທໍາ	surprise	0.195
unfulfilled	unfulfilled	surprise	0.195
precious	precious	surprise	0.195
obliging	obliging	surprise	0.188
singularly	singularly	surprise	0.188
foresee	foresee	surprise	0.180
pray	ອະທິຖານ	surprise	0.180
graduation	ຈົບການສຶກສາ	surprise	0.180
lovely	lovely	surprise	0.180
sun	ແດດ	surprise	0.172
art	art	surprise	0.172
mouth	ປາກ	surprise	0.172
youth	ຊາວຫນຸ່ມ	surprise	0.172
thirst	ຫິວ	surprise	0.172
young	ໄວຫນຸ່ມ	surprise	0.164
goodness	ຄວາມດີງາມ	surprise	0.164
overdue	overdue	surprise	0.156
visor	visor	surprise	0.156
practiced	ປະຕິບັດ	surprise	0.156
latent	latent	surprise	0.156
loyal	loyal	surprise	0.148
expect	ຄາດຫວັງວ່າ	surprise	0.148
destination	destination	surprise	0.148
wireless	wireless	surprise	0.148
quote	quote:	surprise	0.141
slush	slush	surprise	0.141
infant	ເດັກນ້ອຍ	surprise	0.141
cream	ຄີມ	surprise	0.141
playground	ສະຫນາມເດັກຫຼິ້ນ	surprise	0.133
organization	ອົງການຈັດຕັ້ງ	surprise	0.125
teach	ສອນ	surprise	0.125
vote	ລົງຜະລິດແນນ	surprise	0.125
smile	smile	surprise	0.117
weight	ນ້ໍາຫນັກ	surprise	0.117
dolphin	ປາ​ໂລ​ມາ	surprise	0.117
sisterhood	ເອື້ອຍນ້ອງ	surprise	0.109
cable	ສາຍໄຟ	surprise	0.109
sunny	ແດດ	surprise	0.102
steady	ສະຫມໍ່າສະເຫມີ	surprise	0.094
leisure	leisure	surprise	0.086
peaceful	ສັນຕິພາບ	surprise	0.086
spa	ສະປາ	surprise	0.086
tree	ຕົ້ນໄມ້	surprise	0.078
picnic	picnic	surprise	0.078
worm	worm	surprise	0.055
truthfulness	ຄວາມຈິງ	trust	0.906
trusted	NO TRANSLATION	trust	0.883
trustworthy	ເຊື່ອຖືໄດ້	trust	0.867
honest	ຊື່ສັດ	trust	0.844
honesty	ຄວາມຊື່ສັດ	trust	0.844
honor	ກຽດສັກສີ	trust	0.844
truth	ຄວາມຈິງ	trust	0.844
truthful	ຈິງໆ	trust	0.836
trusting	ເຊື່ອຫມັ້ນ	trust	0.836
brotherhood	ພີ່ນ້ອງ	trust	0.820
entrust	entrust	trust	0.812
committed	ຫມັ້ນສັນຍາ	trust	0.805
integrity	ຄວາມຊື່ສັດ	trust	0.805
loyalty	ຄວາມສັດຊື່	trust	0.805
honorable	ກຽດສັກສີ	trust	0.805
credibility	ຄວາມເຊື່ອຫມັ້ນ	trust	0.805
trust	ເຊື່ອຫມັ້ນ	trust	0.805
faithful	ຊື່ສັດ	trust	0.797
sincere	ຈິງໃຈ	trust	0.797
responsible	ຮັບຜິດຊອບ	trust	0.789
partnership	ການຮ່ວມມື	trust	0.789
true	NO TRANSLATION	trust	0.789
wisdom	ປັນຍາ	trust	0.789
oath	ຄໍາສາບານ	trust	0.781
verification	ການຢັ້ງຢືນ	trust	0.781
vow	vow	trust	0.781
cooperative	ຮ່ວມມື	trust	0.781
respectable	ຫນ້າເຊື່ອຖື	trust	0.773
credible	ເຊື່ອຖືໄດ້	trust	0.773
hero	hero	trust	0.773
sisterhood	ເອື້ອຍນ້ອງ	trust	0.773
promise	ສັນຍາວ່າຈະ	trust	0.773
verified	ຢືນຢັນ	trust	0.773
qualified	ມີຄຸນວຸດທິ	trust	0.766
respected	ນັບຖື	trust	0.766
authentication	ການກວດສອບຄວາມຖືກຕ້ອງ	trust	0.766
compassion	ຄວາມເມດຕາ	trust	0.759
reputable	ມີຊື່ສຽງ	trust	0.758
safekeeping	safekeeping	trust	0.758
reliability	ຄວາມຫນ້າເຊື່ອຖື	trust	0.758
moral	ສົມບັດສິນ	trust	0.758
love	ຮັກ	trust	0.758
trusts	NO TRANSLATION	trust	0.758
approval	ອະນຸມັດ	trust	0.758
stable	ຫມັ້ນຄົງ	trust	0.750
friend	ຫມູ່ເພື່ອນ	trust	0.750
genuine	ແທ້ຈິງ	trust	0.750
friendships	NO TRANSLATION	trust	0.750
competence	ຄວາມສາມາດ	trust	0.750
loyal	loyal	trust	0.750
ally	ພັນທະມິດ	trust	0.750
safeguard	ປ້ອງກັນ	trust	0.750
companion	companion	trust	0.750
advised	ແນະນໍາ	trust	0.750
authentic	ແທ້ຈິງ	trust	0.750
respect	ເຄົາລົບນັບຖື	trust	0.750
accepting	NO TRANSLATION	trust	0.742
freedom	ເສລີພາບ	trust	0.742
proven	proven	trust	0.742
respects	ເຄົາລົບນັບຖື	trust	0.742
faith	ສາດສະຫນາ	trust	0.742
wholesome	ຢ່າງສົມບູນ	trust	0.742
heartfelt	heartfelt	trust	0.734
unification	unification	trust	0.734
protecting	ປົກປ້ອງ	trust	0.734
reassurance	ການຮັບປະກັນ	trust	0.734
admirable	ຫນ້າຮັກ	trust	0.734
trustee	trustee	trust	0.734
supporter	ຜູ້ສະຫນັບສະຫນູນ	trust	0.734
confirmation	ການຢືນຢັນ	trust	0.734
respectful	ມີຄວາມນັບຖື	trust	0.734
alliance	ພັນທະມິດ	trust	0.727
equality	ຄວາມສະເຫມີພາບ	trust	0.727
friendship	ມິດຕະພາບ	trust	0.727
agreement	ຂໍ້ຕົກລົງ	trust	0.727
fact	ຄວາມຈິງ	trust	0.727
confident	ຫມັ້ນໃຈ	trust	0.727
confidentially	NO TRANSLATION	trust	0.727
believing	ເຊື່ອ	trust	0.727
partners	NO TRANSLATION	trust	0.727
excellence	ດີເລີດ	trust	0.727
credential	ຂໍ້ມູນຂ່າວສານ	trust	0.727
closeness	ໃກ້ຊິດ	trust	0.719
authenticate	ແທ້ຈິງ	trust	0.719
intelligence	ຄວາມຮູ້	trust	0.719
virtue	virtue	trust	0.719
honored	ເກີຍລດ	trust	0.719
virtuous	ມີຄຸນງາມຄວາມດີ	trust	0.719
kindred	kindred	trust	0.719
charitable	ຄວາມໃຈບຸນ	trust	0.711
dedication	ການອຸທິດ	trust	0.711
guarantee	ຮັບປະກັນ	trust	0.711
cooperation	ການຮ່ວມມື	trust	0.711
creditable	creditable	trust	0.711
consistency	ຄວາມສອດຄ່ອງ	trust	0.711
allegiance	ຄວາມຈົງຮັກພັກດີ	trust	0.711
cooperating	ຮ່ວມມື	trust	0.711
straightforward	straightforward	trust	0.711
determination	ການກໍານົດ	trust	0.711
justice	ຄວາມຍຸດຕິທໍາ	trust	0.711
sanctuary	sanctuary	trust	0.703
nurture	ບໍາລຸງລ້ຽງ	trust	0.703
innocent	innocent	trust	0.703
admire	ຊົມເຊີຍ	trust	0.703
assurance	ການຮັບປະກັນ	trust	0.703
morality	ສົມບັດສິນທໍາ	trust	0.703
prepared	ກຽມພ້ອມ	trust	0.703
friendliness	ຄວາມເປັນມິດ	trust	0.703
reliable	ເຊື່ອຖືໄດ້	trust	0.703
mentor	mentor	trust	0.703
guardianship	guardianship	trust	0.703
fulfilled	fulfilled	trust	0.703
reverence	reverence	trust	0.703
proof	ຫຼັກຖານສະແດງ	trust	0.703
admiration	ຊົມເຊີຍ	trust	0.703
mother	ແມ່	trust	0.703
protected	ປ້ອງກັນ	trust	0.703
motherhood	ແມ່ບ້ານ	trust	0.703
marriage	ການແຕ່ງງານ	trust	0.695
skillful	skillful	trust	0.695
indestructible	indestructible	trust	0.695
guardian	ຜູ້ປົກຄອງ	trust	0.695
accountable	ຮັບຜິດຊອບ	trust	0.695
courage	ຄວາມກ້າຫານ	trust	0.695
bodyguard	bodyguard	trust	0.695
agreeable	ຍິນດີ	trust	0.695
scientist	ນັກວິທະຍາສາດ	trust	0.695
allied	allied	trust	0.695
compassionate	ເຫັນອົກເຫັນໃຈ	trust	0.695
humanitarian	ມະນຸດສະທໍາ	trust	0.695
approving	ການອະນຸມັດ	trust	0.695
united	united	trust	0.695
pact	pact	trust	0.695
certified	ຢັ້ງຢືນ	trust	0.695
morals	ສົມບັດສິນ	trust	0.695
esteem	esteem	trust	0.688
secure	ປອດໄພ	trust	0.688
perfection	ເລີດ	trust	0.688
guidance	ການຊີ້ນໍາ	trust	0.688
competent	ມີອໍານາດ	trust	0.688
authenticity	ແທ້ຈິງ	trust	0.688
valor	NO TRANSLATION	trust	0.688
justifiable	justifiable	trust	0.688
humanity	ມະນຸດ	trust	0.688
solidity	ຄວາມແຂງແຮງ	trust	0.688
adviser	ທີ່ປຶກສາ	trust	0.688
pledge	ສັນຍາ	trust	0.688
believed	ເຊື່ອວ່າ	trust	0.688
understanding	ຄວາມເຂົ້າໃຈ	trust	0.688
monogamy	monogamy	trust	0.688
expertise	ຄວາມຊ່ຽວຊານ	trust	0.680
diplomatic	ທາງການທູດ	trust	0.680
confidential	ເປັນຄວາມລັບ	trust	0.680
hope	ຫວັງວ່າ	trust	0.680
protector	protector	trust	0.680
agreeing	ຍອມຮັບ	trust	0.680
diligence	ຄວາມດຸຫມັ່ນ	trust	0.680
official	ຢ່າງເປັນທາງການ	trust	0.680
affirm	ຢືນຢັນ	trust	0.680
indivisible	indivisible	trust	0.680
grandfather	grandfather	trust	0.680
humble	ຖ່ອມຕົວ	trust	0.680
strongest	NO TRANSLATION	trust	0.680
advocacy	ການສະຫນັບສະຫນູນ	trust	0.680
elders	ຜູ້ເຖົ້າແກ່	trust	0.680
goodness	ຄວາມດີງາມ	trust	0.680
commendable	ຫນ້າຊົມເຊີຍ	trust	0.680
inspire	inspire	trust	0.680
approve	ອະນຸມັດ	trust	0.680
confide	ໃຫ້ຄໍາປຶກສາ	trust	0.680
professional	ມື​ອາ​ຊີບ	trust	0.680
familiarity	ຄວາມຄຸ້ນເຄີຍ	trust	0.680
leader	ຜູ້ນໍາ	trust	0.680
confirmed	ຢືນຢັນ	trust	0.680
acceptance	ການຍອມຮັບ	trust	0.680
benevolence	ຄວາມເມດຕາ	trust	0.672
dignity	dignity	trust	0.672
harmoniously	ປະສົມກົມກຽວ	trust	0.672
mastery	mastery	trust	0.672
unwavering	unwavering	trust	0.672
accredited	accredited	trust	0.672
healing	ການປິ່ນປົວ	trust	0.672
encyclopedia	encyclopedia	trust	0.672
accepted	NO TRANSLATION	trust	0.672
sanctify	sanctify	trust	0.672
cohesive	cohesive	trust	0.672
covenant	ພັນທະສັນຍາ	trust	0.672
believes	NO TRANSLATION	trust	0.672
faultless	ບໍ່ຈໍາເປັນ	trust	0.672
safe	ປອດໄພ	trust	0.672
intelligent	ສະຫລາດ	trust	0.672
merit	merit	trust	0.664
impeccable	impeccable	trust	0.664
affirmatively	ຢ່າງແນ່ນອນ	trust	0.664
spiritual	ທາງວິນຍານ	trust	0.664
advocate	ສະຫນັບສະຫນູນ	trust	0.664
team	ທີມງານ	trust	0.664
heroic	heroic	trust	0.664
communicate	ຕິດຕໍ່ສື່ສານ	trust	0.664
disciple	ສາວົກ	trust	0.664
expert	ຜູ້ຊ່ຽວຊານ	trust	0.664
proficient	ສະຫມັກໃຈ	trust	0.664
specialist	ຜູ້ຊ່ຽວຊານ	trust	0.664
ambassador	ເອກອັກຄະລັດຖະທູດ	trust	0.664
accept	ຍອມ​ຮັບ	trust	0.664
attestation	attestation	trust	0.664
supporting	ສະຫນັບສະຫນູນ	trust	0.664
reliance	ຄວາມໄວ້ວາງໃຈ	trust	0.664
authority	ສິດອໍານາດ	trust	0.664
accountability	ຄວາມຮັບຜິດຊອບ	trust	0.664
guidebook	guidebook	trust	0.664
fulfillment	fulfillment	trust	0.664
strengthening	ການເສີມສ້າງ	trust	0.661
familiar	ຄຸ້ນເຄີຍ	trust	0.656
facts	ຂໍ້ເທັດຈິງ	trust	0.656
achieve	ປະສົບຜົນສໍາເລັດ	trust	0.656
warranty	ການຮັບປະກັນ	trust	0.656
structure	ໂຄງສ້າງ	trust	0.656
steadfast	ຫມັ້ນຄົງ	trust	0.656
favorable	ສະບາຍດີ	trust	0.656
counsel	ຄໍາແນະນໍາ	trust	0.656
relationship	ຄວາມສໍາພັນ	trust	0.656
scientific	ວິທະຍາສາດ	trust	0.656
gentleman	gentleman	trust	0.656
strength	ຄວາມເຂັ້ມແຂງ	trust	0.656
elder	ຜູ້ສູງອາຍຸ	trust	0.656
supports	NO TRANSLATION	trust	0.656
holiness	ຄວາມສັກສິດ	trust	0.656
excellent	ດີເລີດ	trust	0.656
proficiency	ຄວາມສາມາດ	trust	0.656
constancy	ຄວາມຄົງທີ່	trust	0.656
defended	defended	trust	0.656
accepts	NO TRANSLATION	trust	0.648
rely	ເຂົ້າໃຈ	trust	0.648
heroism	heroism	trust	0.648
peaceful	ສັນຕິພາບ	trust	0.648
competency	ຄວາມສາມາດ	trust	0.648
assuredly	ແນ່ນອນ	trust	0.648
brother	ອ້າຍ	trust	0.648
counselor	ປຶກສາ	trust	0.648
successful	ປະສົບຜົນສໍາເລັດ	trust	0.648
unconditionally	NO TRANSLATION	trust	0.648
protective	ປ້ອງກັນ	trust	0.648
saint	saint	trust	0.648
harmony	ຄວາມສະບາຍ	trust	0.648
matrimony	matrimony	trust	0.648
noble	noble	trust	0.648
inspiration	inspiration	trust	0.648
academic	ການສຶກສາ	trust	0.648
assist	ຊ່ວຍເຫຼືອ	trust	0.648
agreed	ໄດ້ຕົກລົງກັນ	trust	0.648
uphold	uphold	trust	0.648
comrade	comrade	trust	0.648
lovable	ຫນ້າຮັກ	trust	0.648
advisable	ຄວນແນະນໍາ	trust	0.648
solidarity	ຄວາມສາມັກຄີ	trust	0.648
worthy	worthy	trust	0.643
durability	ຄວາມທົນທານ	trust	0.641
coexist	ຮ່ວມກັນ	trust	0.641
assure	ຮັບປະກັນ	trust	0.641
establish	ສ້າງຕັ້ງ	trust	0.641
benefactor	benefactor	trust	0.641
relationships	NO TRANSLATION	trust	0.641
leading	ນໍາພາ	trust	0.641
loving	ຮັກແພງ	trust	0.641
teacher	ຄູສອນ	trust	0.641
judiciary	ຕໍາຫຼວດ	trust	0.641
conscientious	conscientious	trust	0.641
confidence	ຄວາມຫມັ້ນໃຈ	trust	0.641
lawful	ກົດຫມາຍ	trust	0.641
mamma	NO TRANSLATION	trust	0.641
ordained	ຖືກແຕ່ງຕັ້ງ	trust	0.641
champion	ແຊ້ມ	trust	0.641
unity	ຄວາມສາມັກຄີ	trust	0.641
legal	ກົດຫມາຍ	trust	0.641
kind	ປະເພດ	trust	0.641
credence	ຄວາມເຊື່ອ	trust	0.641
real	ຈິງ	trust	0.641
doctor	ທ່ານຫມໍ	trust	0.641
intimate	intimate	trust	0.634
hopeful	ຫວັງວ່າ	trust	0.633
fortitude	ຄວາມກ້າຫານ	trust	0.633
physician	ແພດ	trust	0.633
brotherly	ອ້າຍນ້ອງ	trust	0.633
aspiration	aspiration	trust	0.633
convincing	convincing	trust	0.633
sanctification	sanctification	trust	0.633
