word	Xhosa-xh	emotion	emotion-intensity-score
peri	ngexesha	surprise	0.391
cheerful	vuyayo	surprise	0.391
hermaphrodite	i-hermaphrodite	surprise	0.391
supremacy	ubukhulu	surprise	0.391
incontinence	ukungabikho	surprise	0.391
inheritance	ilifa	surprise	0.383
score	Inqaku	surprise	0.383
lose	lahleka	surprise	0.383
crowning	isithsaba	surprise	0.383
buck	buck	surprise	0.383
praiseworthy	ku dumisa	surprise	0.383
cadaver	cadaver	surprise	0.383
compliment	NO TRANSLATION	surprise	0.375
gulp	gulp	surprise	0.375
camouflaged	NO TRANSLATION	surprise	0.375
frisky	frisky	surprise	0.375
mystic	i-mystic	surprise	0.375
succeed	phu melela	surprise	0.375
advance	phambili	surprise	0.375
sparkle	kukhanya	surprise	0.367
hope	ithemba	surprise	0.367
joker	joker	surprise	0.367
sensual	zenyama	surprise	0.367
excavation	ukucandwa	surprise	0.367
feeling	uvakalelwa	surprise	0.359
entertainment	lonwabo	surprise	0.359
clown	clown	surprise	0.352
newcomer	omtsha	surprise	0.352
modify	guqula	surprise	0.352
award	ibhaso	surprise	0.352
blessings	iintsikelelo	surprise	0.352
postponement	ku rhoxiswa	surprise	0.352
obit	obit	surprise	0.352
celebrity	udumo	surprise	0.344
hero	iqhawe	surprise	0.344
start	qalisa	surprise	0.344
wonderfully	ngokumangalisayo	surprise	0.344
highest	phezulu	surprise	0.344
proficiency	u buchule	surprise	0.344
glorify	mzukisa	surprise	0.344
unbeaten	nga zi	surprise	0.336
memorable	khumbula	surprise	0.336
sanctify	ngcwalisa	surprise	0.336
rekindle	kuvuselela	surprise	0.336
optimism	nethemba	surprise	0.336
warned	lumkisa	surprise	0.336
prodigious	ngqinela	surprise	0.336
dissolution	ukuchithwa	surprise	0.336
grin	igrin	surprise	0.336
admiration	mxatyiswa	surprise	0.328
hypertrophy	hypertrophy	surprise	0.328
present	zikhoyo	surprise	0.320
hap	NO TRANSLATION	surprise	0.320
angel	ngelosi	surprise	0.320
examination	uviwo	surprise	0.320
catch	kubamba	surprise	0.320
inaffable	NO TRANSLATION	surprise	0.312
flirt	ngothando	surprise	0.312
puma	ipuma	surprise	0.312
liberty	inkululeko	surprise	0.312
kiss	u kumanga	surprise	0.312
embrace	kwamkela	surprise	0.312
occasional	ngezihlandlo	surprise	0.312
treat	baphathe	surprise	0.312
saint	ngcwele	surprise	0.312
scrimmage	kubhala	surprise	0.312
dismissal	ukuxothwa	surprise	0.312
perfection	ukufezeka	surprise	0.305
generosity	ububele	surprise	0.305
gratify	nelisa	surprise	0.305
saintly	ngcwele	surprise	0.305
sally	sally	surprise	0.305
polarity	iphola	surprise	0.297
finally	gqi beleni	surprise	0.297
differently	ngokwahlukileyo	surprise	0.297
palpable	zi nyiweyo	surprise	0.297
warn	lumkisa	surprise	0.297
ceremony	mthe ndeleko	surprise	0.297
larger	enkulu	surprise	0.297
favorable	efanelekileyo	surprise	0.297
romance	uthando	surprise	0.289
medal	indondo	surprise	0.289
inviting	kumema	surprise	0.289
greeting	bulisa	surprise	0.289
candid	efanelekileyo	surprise	0.281
resignation	yokuyeka emsebenzini	surprise	0.281
trip	uhambo	surprise	0.281
accolade	ukuxhamla	surprise	0.281
labor	sebenzi	surprise	0.281
stare	bajonge	surprise	0.273
glimmer	glimmer	surprise	0.266
invite	ukumema	surprise	0.266
somatic	somatic	surprise	0.266
admire	ziyamkela	surprise	0.266
immerse	philisa	surprise	0.266
festival	umthendeleko	surprise	0.266
mimicry	ukulinganisa	surprise	0.266
compensate	hlawula	surprise	0.266
insolvency	ukungabikho	surprise	0.266
playful	ukudlala	surprise	0.266
complement	ncedisa	surprise	0.258
receiving	fumana	surprise	0.258
hypothesis	ngongoma	surprise	0.258
laugh	uhleka	surprise	0.258
chuckle	kuhlutha	surprise	0.258
honeymoon	ngentsapho	surprise	0.250
marry	kutshata	surprise	0.242
independence	ukuzimela	surprise	0.242
opera	opera	surprise	0.242
pleasant	mnandi	surprise	0.242
rhythmical	ngesigqi	surprise	0.234
assessment	vavanyo	surprise	0.234
hopeful	nethemba	surprise	0.234
trophy	i trophy	surprise	0.234
holiness	ubungcwele	surprise	0.234
chant	ngoma	surprise	0.234
leave	kuhamba	surprise	0.234
procession	ukuhambela	surprise	0.227
placard	ipakethi	surprise	0.227
deal	ukujongana	surprise	0.227
cherish	xabisa	surprise	0.219
good	kulungile	surprise	0.219
shopping	ukuthenga	surprise	0.219
musical	zomculo	surprise	0.219
shell	igobolondo	surprise	0.211
dawn	kusasa	surprise	0.211
simplify	lula	surprise	0.211
purity	ku coceka	surprise	0.203
nullify	ku lungiswa	surprise	0.203
money	imali	surprise	0.203
sweet	e mnandi	surprise	0.203
morals	ukuziphatha	surprise	0.203
synchronize	ukuvumelanisa	surprise	0.195
preservative	lo ndolozo	surprise	0.195
humanitarian	yoluntu	surprise	0.195
unfulfilled	engagqibekanga	surprise	0.195
precious	ezixabisekileyo	surprise	0.195
obliging	nya nze lekile	surprise	0.188
singularly	ngokukodwa	surprise	0.188
foresee	ku bonayo	surprise	0.180
pray	thandaza	surprise	0.180
graduation	ukugqiba	surprise	0.180
lovely	thandeka	surprise	0.180
sun	ilanga	surprise	0.172
art	ubugcisa	surprise	0.172
mouth	ngomlomo	surprise	0.172
youth	ulutsha	surprise	0.172
thirst	unxaniwe	surprise	0.172
young	selula	surprise	0.164
goodness	ukulunga	surprise	0.164
overdue	kudlulileyo	surprise	0.156
visor	velor	surprise	0.156
practiced	ayenziwa	surprise	0.156
latent	efihliweyo	surprise	0.156
loyal	nya niseka	surprise	0.148
expect	lindele	surprise	0.148
destination	ukuya kuyo	surprise	0.148
wireless	wireless	surprise	0.148
quote	catshulwa	surprise	0.141
slush	slush	surprise	0.141
infant	usana	surprise	0.141
cream	ukhilimu	surprise	0.141
playground	indawo yokudlala	surprise	0.133
organization	ntlangano	surprise	0.125
teach	fundisa	surprise	0.125
vote	kuvota	surprise	0.125
smile	ncumo	surprise	0.117
weight	bunzima	surprise	0.117
dolphin	i dolphin	surprise	0.117
sisterhood	udade	surprise	0.109
cable	intambo	surprise	0.109
sunny	ilanga	surprise	0.102
steady	ngokukhawuleza	surprise	0.094
leisure	ukuzonwabisa	surprise	0.086
peaceful	uxolo	surprise	0.086
spa	spa	surprise	0.086
tree	umthi	surprise	0.078
picnic	ipikiniki	surprise	0.078
worm	imbungu	surprise	0.055
truthfulness	nyaniso	trust	0.906
trusted	NO TRANSLATION	trust	0.883
trustworthy	thembeka	trust	0.867
honest	nya niseka	trust	0.844
honesty	nya niseka	trust	0.844
honor	uzuko	trust	0.844
truth	nyaniso	trust	0.844
truthful	nyaniso	trust	0.836
trusting	thembela	trust	0.836
brotherhood	ba zalwana	trust	0.820
entrust	zibeke	trust	0.812
committed	zenziwe	trust	0.805
integrity	ingqibelelo	trust	0.805
loyalty	ukunyaniseka	trust	0.805
honorable	bahloniphekileyo	trust	0.805
credibility	ukuthembeka	trust	0.805
trust	themba	trust	0.805
faithful	ethembekileyo	trust	0.797
sincere	nya niseka	trust	0.797
responsible	xanduva	trust	0.789
partnership	nziswano	trust	0.789
true	NO TRANSLATION	trust	0.789
wisdom	bulumko	trust	0.789
oath	sifungo	trust	0.781
verification	ukuqinisekiswa	trust	0.781
vow	isibhambathiso	trust	0.781
cooperative	nziswano	trust	0.781
respectable	hlonela	trust	0.773
credible	efanelekileyo	trust	0.773
hero	iqhawe	trust	0.773
sisterhood	udade	trust	0.773
promise	thembiso	trust	0.773
verified	qi nisiwe	trust	0.773
qualified	bafanelekile	trust	0.766
respected	hlonela	trust	0.766
authentication	ukuqinisekiswa	trust	0.766
compassion	mfesane	trust	0.759
reputable	ziwayo	trust	0.758
safekeeping	kugcinwa	trust	0.758
reliability	ku thembeka	trust	0.758
moral	yokuziphatha	trust	0.758
love	uthando	trust	0.758
trusts	NO TRANSLATION	trust	0.758
approval	kuvunywa	trust	0.758
stable	zizinzile	trust	0.750
friend	ngumhlobo	trust	0.750
genuine	ngokwenene	trust	0.750
friendships	NO TRANSLATION	trust	0.750
competence	ubuchule	trust	0.750
loyal	nya niseka	trust	0.750
ally	nzisane	trust	0.750
safeguard	khusela	trust	0.750
companion	qabane	trust	0.750
advised	cebisa	trust	0.750
authentic	yinyani	trust	0.750
respect	ntlonipho	trust	0.750
accepting	NO TRANSLATION	trust	0.742
freedom	inkululeko	trust	0.742
proven	ku boniswe	trust	0.742
respects	ntlonipho	trust	0.742
faith	ukholo	trust	0.742
wholesome	ezintle	trust	0.742
heartfelt	ngokusuka enhliziyweni	trust	0.734
unification	u manyano	trust	0.734
protecting	khusela	trust	0.734
reassurance	ukuqinisekiswa	trust	0.734
admirable	ncomeka	trust	0.734
trustee	trustee	trust	0.734
supporter	umxhasi	trust	0.734
confirmation	uqinisekiso	trust	0.734
respectful	hlonela	trust	0.734
alliance	u manyano	trust	0.727
equality	lingana	trust	0.727
friendship	buhlobo	trust	0.727
agreement	melwano	trust	0.727
fact	nyaniso	trust	0.727
confident	u kholose	trust	0.727
confidentially	NO TRANSLATION	trust	0.727
believing	kholelwa	trust	0.727
partners	NO TRANSLATION	trust	0.727
excellence	ku gqwesa	trust	0.727
credential	nkcazelo	trust	0.727
closeness	ku futshane	trust	0.719
authenticate	ukuqinisekisile	trust	0.719
intelligence	zobulumko	trust	0.719
virtue	ubuhle	trust	0.719
honored	uzuke	trust	0.719
virtuous	ezintle	trust	0.719
kindred	zalwana	trust	0.719
charitable	uncedo	trust	0.711
dedication	hlulela	trust	0.711
guarantee	isiqinisekiso	trust	0.711
cooperation	intsebenziswano	trust	0.711
creditable	ityala	trust	0.711
consistency	ngokuvumelana	trust	0.711
allegiance	ukuthembeka	trust	0.711
cooperating	nziswano	trust	0.711
straightforward	ngqo	trust	0.711
determination	ukuzimisela	trust	0.711
justice	lungisa	trust	0.711
sanctuary	engcwele	trust	0.703
nurture	ku khusela	trust	0.703
innocent	limsulwa	trust	0.703
admire	ziyamkela	trust	0.703
assurance	siqinisekiso	trust	0.703
morality	ukuziphatha	trust	0.703
prepared	lu ngi selelwe	trust	0.703
friendliness	buhlobo	trust	0.703
reliable	ethembekileyo	trust	0.703
mentor	mcebisi	trust	0.703
guardianship	umgcini	trust	0.703
fulfilled	liseka	trust	0.703
reverence	ukuhlonela	trust	0.703
proof	ubungqina	trust	0.703
admiration	mxatyiswa	trust	0.703
mother	umama	trust	0.703
protected	khuselwe	trust	0.703
motherhood	umama	trust	0.703
marriage	umtshato	trust	0.695
skillful	buchule	trust	0.695
indestructible	engonakaliyo	trust	0.695
guardian	umgcini	trust	0.695
accountable	xanduva	trust	0.695
courage	sibindi	trust	0.695
bodyguard	umgcini wezilonda	trust	0.695
agreeable	vu meneyo	trust	0.695
scientist	nzu lulwazi	trust	0.695
allied	nzisane	trust	0.695
compassionate	mfesane	trust	0.695
humanitarian	yoluntu	trust	0.695
approving	vumela	trust	0.695
united	manyene	trust	0.695
pact	melwano	trust	0.695
certified	qi niweyo	trust	0.695
morals	ukuziphatha	trust	0.695
esteem	ixabiso	trust	0.688
secure	ekhuselekile	trust	0.688
perfection	ukufezeka	trust	0.688
guidance	khokelo	trust	0.688
competent	banako	trust	0.688
authenticity	ukuthembeka	trust	0.688
valor	NO TRANSLATION	trust	0.688
justifiable	efanelekileyo	trust	0.688
humanity	buntwini	trust	0.688
solidity	ukuqina	trust	0.688
adviser	mcebisi	trust	0.688
pledge	isibambiso	trust	0.688
believed	kholelwa	trust	0.688
understanding	ukuqonda	trust	0.688
monogamy	unogogo	trust	0.688
expertise	ubuchule	trust	0.680
diplomatic	idilesi	trust	0.680
confidential	yimfihlo	trust	0.680
hope	ithemba	trust	0.680
protector	mkhuseli	trust	0.680
agreeing	vu melana	trust	0.680
diligence	ukunyamekela	trust	0.680
official	igosa	trust	0.680
affirm	qi ni sekisa	trust	0.680
indivisible	ezingabonakaliyo	trust	0.680
grandfather	utatomkhulu	trust	0.680
humble	tho bekile	trust	0.680
strongest	NO TRANSLATION	trust	0.680
advocacy	ku khuthaza	trust	0.680
elders	badala	trust	0.680
goodness	ukulunga	trust	0.680
commendable	ncomeka	trust	0.680
inspire	khuthaza	trust	0.680
approve	vumela	trust	0.680
confide	ba xelele	trust	0.680
professional	bugcisa	trust	0.680
familiarity	nolwazi	trust	0.680
leader	nkokheli	trust	0.680
confirmed	qi nisiwe	trust	0.680
acceptance	kwamkelwa	trust	0.680
benevolence	bubele	trust	0.672
dignity	sidima	trust	0.672
harmoniously	ngokuvisisana	trust	0.672
mastery	ulawulo	trust	0.672
unwavering	engaguqukiyo	trust	0.672
accredited	zivunywe	trust	0.672
healing	ku philisa	trust	0.672
encyclopedia	encyclopedia	trust	0.672
accepted	NO TRANSLATION	trust	0.672
sanctify	ngcwalisa	trust	0.672
cohesive	ngokubambisana	trust	0.672
covenant	mnqophiso	trust	0.672
believes	NO TRANSLATION	trust	0.672
faultless	engenaphutha	trust	0.672
safe	khu selekile	trust	0.672
intelligent	bulumko	trust	0.672
merit	mfuneko	trust	0.664
impeccable	ngqiqweni	trust	0.664
affirmatively	ukuqinisekisile	trust	0.664
spiritual	ngokomoya	trust	0.664
advocate	ukuxhasa	trust	0.664
team	iqela	trust	0.664
heroic	ligorha	trust	0.664
communicate	ukuthetha	trust	0.664
disciple	umfundi	trust	0.664
expert	ingcali	trust	0.664
proficient	ba neleyo	trust	0.664
specialist	ngcali	trust	0.664
ambassador	ummeli	trust	0.664
accept	kwamkela	trust	0.664
attestation	ubungqinisiso	trust	0.664
supporting	inkxaso	trust	0.664
reliance	ku thembela	trust	0.664
authority	igunya	trust	0.664
accountability	ukuphendula	trust	0.664
guidebook	khokelo	trust	0.664
fulfillment	kuzaliseka	trust	0.664
strengthening	meleza	trust	0.661
familiar	qhe lekile	trust	0.656
facts	nyaniso	trust	0.656
achieve	phu melela	trust	0.656
warranty	iwaranti	trust	0.656
structure	isakhiwo	trust	0.656
steadfast	zizinzile	trust	0.656
favorable	efanelekileyo	trust	0.656
counsel	isiluleko	trust	0.656
relationship	ulwalamano	trust	0.656
scientific	zesayensi	trust	0.656
gentleman	ngeneli	trust	0.656
strength	amandla	trust	0.656
elder	ngumdala	trust	0.656
supports	NO TRANSLATION	trust	0.656
holiness	ubungcwele	trust	0.656
excellent	kakhulu	trust	0.656
proficiency	u buchule	trust	0.656
constancy	rhoqo	trust	0.656
defended	zi khuselwe	trust	0.656
accepts	NO TRANSLATION	trust	0.648
rely	thembela	trust	0.648
heroism	ubuqhawe	trust	0.648
peaceful	uxolo	trust	0.648
competency	ubuchule	trust	0.648
assuredly	ngokuqinisekileyo	trust	0.648
brother	ubhuti	trust	0.648
counselor	mcebisi	trust	0.648
successful	mpu melelo	trust	0.648
unconditionally	NO TRANSLATION	trust	0.648
protective	khusela	trust	0.648
saint	ngcwele	trust	0.648
harmony	ngokuvisisana	trust	0.648
matrimony	lomtshato	trust	0.648
noble	mhle	trust	0.648
inspiration	phe fumlelwe	trust	0.648
academic	zemfundo	trust	0.648
assist	ncedisa	trust	0.648
agreed	vu nyelwene	trust	0.648
uphold	ukuxhasa	trust	0.648
comrade	qabane	trust	0.648
lovable	thandeka	trust	0.648
advisable	cebisa	trust	0.648
solidarity	u manyano	trust	0.648
worthy	ufanelekile	trust	0.643
durability	ukuzinza	trust	0.641
coexist	ba hla nganisa	trust	0.641
assure	qi ni sekisa	trust	0.641
establish	ukuseka	trust	0.641
benefactor	umxhamli	trust	0.641
relationships	NO TRANSLATION	trust	0.641
leading	khokela	trust	0.641
loving	nothando	trust	0.641
teacher	titshala	trust	0.641
judiciary	magqwetha	trust	0.641
conscientious	nezela	trust	0.641
confidence	ntembelo	trust	0.641
lawful	mthethweni	trust	0.641
mamma	NO TRANSLATION	trust	0.641
ordained	misele	trust	0.641
champion	iqela	trust	0.641
unity	manyano	trust	0.641
legal	zomthetho	trust	0.641
kind	bubele	trust	0.641
credence	ku kholelwa	trust	0.641
real	ngokwenene	trust	0.641
doctor	ugqirha	trust	0.641
intimate	obusondeleyo	trust	0.634
hopeful	nethemba	trust	0.633
fortitude	ubugorha	trust	0.633
physician	ugqirha	trust	0.633
brotherly	zalwana	trust	0.633
aspiration	iinjongo	trust	0.633
convincing	ku kholisa	trust	0.633
sanctification	ngcwaliswa	trust	0.633
deepest	NO TRANSLATION	trust	0.633
homage	ukuhlonela	trust	0.633
courageous	sibindi	trust	0.633
soundness	ukuqonda	trust	0.633
legitimacy	mthethweni	trust	0.633
endorse	vumela	trust	0.633
fidelity	ukunyaniseka	trust	0.633
bless	kelela	trust	0.633
judicial	i sigwebo	trust	0.633
important	kubalulekile	trust	0.633
saintly	ngcwele	trust	0.633
conscience	isazela	trust	0.633
therapeutic	unyango	trust	0.633
authorize	ugunyaze	trust	0.633
devotional	kuthandaza	trust	0.633
practiced	ayenziwa	trust	0.633
backbone	umqolo	trust	0.633
approved	kuvunywe	trust	0.633
evident	kubonakala	trust	0.625
encourage	khuthaza	trust	0.625
caretaker	umgcini	trust	0.625
regard	ngqalelo	trust	0.625
angel	ngelosi	trust	0.625
engaged	zibandakanya	trust	0.625
blessing	ntsi kelelo	trust	0.625
professorship	professorship	trust	0.625
majestic	mkhulu	trust	0.625
communication	unxibelelwano	trust	0.625
purify	hla mbulula	trust	0.625
authorization	ugunyaziso	trust	0.625
wonderful	emangalisayo	trust	0.625
achievement	mpu melelo	trust	0.625
fireman	ngumlilo	trust	0.625
certify	qi ni sekisa	trust	0.625
civilized	phucule	trust	0.625
profound	kakhulu	trust	0.625
accurate	echanileyo	trust	0.625
assured	qi niseka	trust	0.625
positivity	nefuthe	trust	0.625
beliefs	NO TRANSLATION	trust	0.625
good	kulungile	trust	0.617
absolution	ukungabikho	trust	0.617
commend	ndincoma	trust	0.617
cherish	xabisa	trust	0.617
fundamental	siseko	trust	0.617
advice	cebiso	trust	0.617
objective	injongo	trust	0.617
optimism	nethemba	trust	0.617
testament	mfundiso	trust	0.617
qualities	iimpawu	trust	0.617
haven	indawo	trust	0.617
heroine	heroine	trust	0.617
constantly	rhoqo	trust	0.617
appreciation	xabiso	trust	0.617
triumphant	koyisa	trust	0.617
accord	ngokuvumelana	trust	0.617
reassure	qi ni sekisa	trust	0.617
truce	ingqungquthela	trust	0.617
thoughtful	cingisisa	trust	0.617
teach	fundisa	trust	0.617
god	uthixo	trust	0.617
corroborate	ba nzisane	trust	0.617
believer	makholwa	trust	0.617
unimpeachable	ezingenakufumaneka	trust	0.617
surety	qi niseka	trust	0.617
attentive	ngqalelo	trust	0.617
gospel	iindaba ezilungileyo	trust	0.617
bedrock	umgca	trust	0.617
approvement	ukuvunyelwa	trust	0.617
planning	cwangciso	trust	0.617
rational	ngqiqweni	trust	0.617
passionate	abanomdla	trust	0.617
happy	uvuyo	trust	0.609
babysitter	babysitter	trust	0.609
brilliant	bulumko	trust	0.609
praise	indumiso	trust	0.609
definitive	ecacileyo	trust	0.609
considerate	ngqalelo	trust	0.609
patron	umphathi	trust	0.609
scripture	sibhalo	trust	0.609
heal	philisa	trust	0.609
praiseworthy	ku dumisa	trust	0.609
steward	umphathi	trust	0.609
awareness	ukuqonda	trust	0.609
officer	igosa	trust	0.609
purification	u kucoca	trust	0.609
excel	phambili	trust	0.609
civilization	impucuko	trust	0.609
liking	kuthanda	trust	0.609
comfort	thu thuzela	trust	0.609
magnificence	ubukhulu	trust	0.609
notary	ngumbhali	trust	0.609
progression	inkqubela phambili	trust	0.609
mediator	mlamli	trust	0.609
blessings	iintsikelelo	trust	0.609
vetted	NO TRANSLATION	trust	0.609
recommend	cebisa	trust	0.609
brave	nesibindi	trust	0.602
experienced	ba namava	trust	0.602
steady	ngokukhawuleza	trust	0.602
enlightenment	ku khanyiswa	trust	0.602
brighten	kukhanya	trust	0.602
nun	NO TRANSLATION	trust	0.602
fulfill	kuzalisekisa	trust	0.602
witness	ubungqina	trust	0.602
humility	thobeka	trust	0.602
sympathetic	u velwano	trust	0.602
helpful	luncedo	trust	0.602
symmetry	i symmetry	trust	0.602
unquestionable	ngathandabuzeki	trust	0.602
peace	uxolo	trust	0.602
transcendence	ukudlula	trust	0.602
serenity	uzinzo	trust	0.602
embrace	kwamkela	trust	0.602
inspired	phe fumlelwe	trust	0.602
mainstay	kubeka phambili	trust	0.602
unconditional	ezingenammiselo	trust	0.602
guarded	ligcinwe	trust	0.602
identify	ukuchonga	trust	0.602
marry	kutshata	trust	0.594
grant	nelelo	trust	0.594
depend	xho mekeka	trust	0.594
complimentary	neenkxaso	trust	0.594
spouse	qabane	trust	0.594
tranquility	noxolo	trust	0.594
vigilant	phaphele	trust	0.594
ministry	ntsimini	trust	0.594
fairly	ngokufanelekileyo	trust	0.594
philanthropic	ububele	trust	0.594
openly	evulekileyo	trust	0.594
generous	ngobubele	trust	0.594
strengthen	meleza	trust	0.594
gratitude	mbulelo	trust	0.594
befriend	ukuba ngumhlobo	trust	0.594
substantiate	kuxhasa	trust	0.594
praised	dumisa	trust	0.594
admiral	memezo	trust	0.594
regent	regent	trust	0.594
sage	sage	trust	0.594
assessment	vavanyo	trust	0.594
enlighten	ku khanyisa	trust	0.594
eminence	ubukhulu	trust	0.594
commendation	ukunconywa	trust	0.594
efficient	ngempumelelo	trust	0.594
nurse	ngikazi	trust	0.594
visionary	mbono	trust	0.594
generosity	ububele	trust	0.594
vigilance	qapha	trust	0.594
endowment	isabelo	trust	0.594
council	kwibhunga	trust	0.594
sweetheart	mnandi	trust	0.589
attest	u bungqina	trust	0.586
prestige	udumo	trust	0.586
serene	serene	trust	0.586
unfailing	ngokungapheliyo	trust	0.586
testimony	ubungqina	trust	0.586
checklist	uluhlu lokuhlola	trust	0.586
inheritance	ilifa	trust	0.586
monk	monk	trust	0.586
godly	nobuthixo	trust	0.586
compliance	thobela	trust	0.586
rooted	zigxile	trust	0.586
constitutional	siseko	trust	0.586
conservation	ulondolozo	trust	0.586
bylaw	mthethweni	trust	0.586
helper	mncedisi	trust	0.586
joyful	uvuyo	trust	0.586
collectively	ngokubambisana	trust	0.586
meritorious	efanelekileyo	trust	0.586
acclaim	uzuko	trust	0.586
diplomacy	diplomacy	trust	0.586
educational	zemfundo	trust	0.586
husbandry	ukunyuka	trust	0.586
share	yabelana	trust	0.586
enjoying	nandipha	trust	0.586
firmness	ukuqina	trust	0.586
convince	ku kholisa	trust	0.586
