word	Yiddish-yi	emotion	emotion-intensity-score
trustee	טרעגער	trust	0.734
supporter	סאַפּאָרטער	trust	0.734
confirmation	באַשטעטיקונג	trust	0.734
respectful	respectful	trust	0.734
alliance	אַלליאַנסע	trust	0.727
equality	equality	trust	0.727
friendship	פֿרייַנדשאַפֿט	trust	0.727
agreement	מיטגליד	trust	0.727
fact	פאַקט	trust	0.727
confident	זיכער	trust	0.727
confidentially	NO TRANSLATION	trust	0.727
believing	גלויבן	trust	0.727
partners	NO TRANSLATION	trust	0.727
excellence	עקסאַלאַנס	trust	0.727
credential	credential	trust	0.727
closeness	closeness	trust	0.719
authenticate	אָטענטייט	trust	0.719
intelligence	intelligence	trust	0.719
virtue	virtue	trust	0.719
honored	honored	trust	0.719
virtuous	ווירטואָוס	trust	0.719
kindred	קרוב	trust	0.719
charitable	כיינעוודיק	trust	0.711
dedication	דעדיקאַציע	trust	0.711
guarantee	גאַראַנטירן	trust	0.711
cooperation	cooperation	trust	0.711
creditable	קרעדיט	trust	0.711
consistency	קאָנסיסטענסי	trust	0.711
allegiance	געטרייַשאַפט	trust	0.711
cooperating	קאָאָפּעראַטינג	trust	0.711
straightforward	straightforward	trust	0.711
determination	פעסטקייַט	trust	0.711
justice	יושר	trust	0.711
sanctuary	sanctuary	trust	0.703
nurture	nurture	trust	0.703
innocent	אומשולדיק	trust	0.703
admire	admire	trust	0.703
assurance	פארזיכערונג	trust	0.703
morality	מאָראַל	trust	0.703
prepared	צוגעגרייט	trust	0.703
friendliness	פרייַנדלעכקייַט	trust	0.703
reliable	פאַרלאָזלעך	trust	0.703
mentor	mentor	trust	0.703
guardianship	גאַרדיאַנשיפּ	trust	0.703
fulfilled	מקיים	trust	0.703
reverence	מורא	trust	0.703
proof	באווייז	trust	0.703
admiration	אַדמיירינג	trust	0.703
mother	מוטער	trust	0.703
protected	פּראָטעקטעד	trust	0.703
motherhood	מוטערשאַפט	trust	0.703
marriage	חתונה	trust	0.695
skillful	skillful	trust	0.695
indestructible	ינדאַסטראַקטיבאַל	trust	0.695
guardian	גאַרדיאַן	trust	0.695
accountable	אַקאַונטאַבאַל	trust	0.695
courage	מוט	trust	0.695
bodyguard	bodyguard	trust	0.695
agreeable	agreeable	trust	0.695
scientist	געלערנטער	trust	0.695
allied	אַלייד	trust	0.695
compassionate	קאַמפּאַשאַנאַט	trust	0.695
humanitarian	humanitarian	trust	0.695
approving	approving	trust	0.695
united	פֿאַראייניקטע	trust	0.695
pact	פּאַקט	trust	0.695
certified	סערטאַפייד	trust	0.695
morals	morals	trust	0.695
esteem	געדויערן	trust	0.688
secure	זיכער	trust	0.688
perfection	פּערפעקשאַן	trust	0.688
guidance	guidance	trust	0.688
competent	קאָמפּעטענט	trust	0.688
authenticity	אָטענטיסיטי	trust	0.688
valor	NO TRANSLATION	trust	0.688
justifiable	דזשאַסטאַפייאַבאַל	trust	0.688
humanity	מענטשהייַט	trust	0.688
solidity	solidity	trust	0.688
adviser	אַדווייזער	trust	0.688
pledge	פאַרוואַלטונג	trust	0.688
believed	believed	trust	0.688
understanding	understanding	trust	0.688
monogamy	monogamy	trust	0.688
expertise	עקספּערטיז	trust	0.680
diplomatic	דיפּלאַמאַטיק	trust	0.680
confidential	confidential	trust	0.680
hope	האָפֿן	trust	0.680
protector	באַשיצער	trust	0.680
agreeing	שטייענדיק	trust	0.680
diligence	דיליץ	trust	0.680
official	official	trust	0.680
affirm	affirm	trust	0.680
indivisible	indivisible	trust	0.680
grandfather	זיידע	trust	0.680
humble	האָדעווען	trust	0.680
strongest	NO TRANSLATION	trust	0.680
advocacy	אַדוואָקאַסי	trust	0.680
elders	עלטערן	trust	0.680
goodness	גוטסקייט	trust	0.680
commendable	קאָממענדאַבלע	trust	0.680
inspire	ינספּירירן	trust	0.680
approve	approve	trust	0.680
confide	confide	trust	0.680
professional	פאַכמאַן	trust	0.680
familiarity	פאַמיליעראַטי	trust	0.680
leader	leader	trust	0.680
confirmed	באשטעטיקט	trust	0.680
acceptance	אַקסעפּטאַנס	trust	0.680
benevolence	benevolence	trust	0.672
dignity	כשיוועס	trust	0.672
harmoniously	האַרמאָניאָוסלי	trust	0.672
mastery	mastery	trust	0.672
unwavering	unwavering	trust	0.672
accredited	אַקרעדיטיד	trust	0.672
healing	היילונג	trust	0.672
encyclopedia	ענציקלאָפּעדיע	trust	0.672
accepted	NO TRANSLATION	trust	0.672
sanctify	הייליקן	trust	0.672
cohesive	cohesive	trust	0.672
covenant	בונד	trust	0.672
believes	NO TRANSLATION	trust	0.672
faultless	faultless	trust	0.672
safe	זיכער	trust	0.672
intelligent	intelligent	trust	0.672
merit	זכות	trust	0.664
impeccable	ימפּעקאַבאַל	trust	0.664
affirmatively	אַפערמאַטיוולי	trust	0.664
spiritual	רוחניות	trust	0.664
advocate	שטיצן	trust	0.664
team	מאַנשאַפֿט	trust	0.664
heroic	העלדיש	trust	0.664
communicate	קאָמוניקאַציע	trust	0.664
disciple	תלמיד	trust	0.664
expert	expert	trust	0.664
proficient	געניטיק	trust	0.664
specialist	מומכע	trust	0.664
ambassador	אַמבאַסאַדאָר	trust	0.664
accept	אָננעמען	trust	0.664
attestation	אַטטעסטאַטיאָן	trust	0.664
supporting	שטיצן	trust	0.664
reliance	היילונג	trust	0.664
authority	אויטאָריטעט	trust	0.664
accountability	אַקאַונטאַביליטי	trust	0.664
guidebook	גיידבוך	trust	0.664
fulfillment	מקור	trust	0.664
strengthening	פֿאַרשטאַרקונג	trust	0.661
familiar	באַקאַנט	trust	0.656
facts	פאקטן	trust	0.656
achieve	דערגרייכן	trust	0.656
warranty	וואָראַנטי	trust	0.656
structure	סטרוקטור	trust	0.656
steadfast	סטעדפאַסט	trust	0.656
favorable	גינציק	trust	0.656
counsel	אַדוואָקאַט	trust	0.656
relationship	relationship	trust	0.656
scientific	science	trust	0.656
gentleman	gentleman	trust	0.656
strength	strength	trust	0.656
elder	עלטער	trust	0.656
supports	NO TRANSLATION	trust	0.656
holiness	הייליקייט	trust	0.656
excellent	excellent	trust	0.656
proficiency	דערפאַרונג	trust	0.656
constancy	קאָנסטאַנסי	trust	0.656
defended	פארטיידיקט	trust	0.656
accepts	NO TRANSLATION	trust	0.648
rely	פאַרלאָזנ	trust	0.648
heroism	הערעמיסם	trust	0.648
peaceful	פרידלעך	trust	0.648
competency	קאָמפּעטענסי	trust	0.648
assuredly	assuredly	trust	0.648
brother	ברודער	trust	0.648
counselor	קאָונסעלאָר	trust	0.648
successful	מצליח	trust	0.648
unconditionally	NO TRANSLATION	trust	0.648
protective	פּראַטעקטיוו	trust	0.648
saint	saint	trust	0.648
harmony	האַרמאָניע	trust	0.648
matrimony	matrimony	trust	0.648
noble	איידעלע	trust	0.648
inspiration	ינספּיראַציע	trust	0.648
academic	אַקאַדעמיק	trust	0.648
assist	אַרוישעלפן	trust	0.648
agreed	agreed	trust	0.648
uphold	uphold	trust	0.648
comrade	comrade	trust	0.648
lovable	lovable	trust	0.648
advisable	advisable	trust	0.648
solidarity	סאָלידאַרישקייַט	trust	0.648
worthy	ווערט	trust	0.643
durability	געווער	trust	0.641
coexist	coexist	trust	0.641
assure	פאַרזיכערן	trust	0.641
establish	פאַרלייגן	trust	0.641
benefactor	בענאַפאַקטער	trust	0.641
relationships	NO TRANSLATION	trust	0.641
leading	פירן	trust	0.641
loving	loving	trust	0.641
teacher	לערער	trust	0.641
judiciary	דזשודישיערי	trust	0.641
conscientious	קאַנשיענשאַס	trust	0.641
confidence	בטחון	trust	0.641
lawful	lawful	trust	0.641
mamma	NO TRANSLATION	trust	0.641
ordained	אָרדיינד	trust	0.641
champion	מייַסטער	trust	0.641
unity	אחדות	trust	0.641
legal	legal	trust	0.641
kind	מין	trust	0.641
credence	גלויבן	trust	0.641
real	פאַקטיש	trust	0.641
doctor	דאָקטער	trust	0.641
intimate	אָנווינקען	trust	0.634
hopeful	האָפענונג	trust	0.633
fortitude	שטאַרקייט	trust	0.633
physician	דאָקטער	trust	0.633
brotherly	בראַדערלי	trust	0.633
aspiration	שטייגער	trust	0.633
convincing	קאַנווינסינג	trust	0.633
sanctification	הייליקייט	trust	0.633
deepest	NO TRANSLATION	trust	0.633
homage	homage	trust	0.633
courageous	courageous	trust	0.633
soundness	געזונט	trust	0.633
legitimacy	לעגיטימאַציע	trust	0.633
endorse	ענדערן	trust	0.633
fidelity	פאַדעלאַטי	trust	0.633
bless	בענטשן	trust	0.633
judicial	דזשודישאַל	trust	0.633
important	וויכטיק	trust	0.633
saintly	saintly	trust	0.633
conscience	געוויסן	trust	0.633
therapeutic	טעראַפּיוטיק	trust	0.633
authorize	אָטערייזד	trust	0.633
devotional	devotional	trust	0.633
practiced	פּראַקטיסט	trust	0.633
backbone	backbone	trust	0.633
approved	באוויליקט	trust	0.633
evident	קענטיק	trust	0.625
encourage	מוטיקן	trust	0.625
caretaker	ופהאַלטונג	trust	0.625
regard	אכטונג	trust	0.625
angel	מלאך	trust	0.625
engaged	פאַרקנאַסט	trust	0.625
blessing	בענטשונג	trust	0.625
professorship	פּראָפעססאָרשיפּ	trust	0.625
majestic	מייַעסטעטיש	trust	0.625
communication	קאָמוניקאַציע	trust	0.625
purify	רייניקן	trust	0.625
authorization	דערלויבעניש	trust	0.625
wonderful	ווונדערלעך	trust	0.625
achievement	achievement	trust	0.625
fireman	fireman	trust	0.625
certify	באַווייַזן	trust	0.625
civilized	ציוויליזירט	trust	0.625
profound	טיף	trust	0.625
accurate	פּינטלעך	trust	0.625
assured	פאַרזיכערן	trust	0.625
positivity	positive	trust	0.625
beliefs	NO TRANSLATION	trust	0.625
good	good	trust	0.617
absolution	אַבסאָלוט	trust	0.617
commend	בענקען	trust	0.617
cherish	cherish	trust	0.617
fundamental	fundamental	trust	0.617
advice	עצה	trust	0.617
objective	אָביעקטיוו	trust	0.617
optimism	אָפּטימיזם	trust	0.617
testament	טעסטאַמענט	trust	0.617
qualities	קוואַליטעט	trust	0.617
haven	haven	trust	0.617
heroine	העלדין	trust	0.617
constantly	קעסיידער	trust	0.617
appreciation	appreciation	trust	0.617
triumphant	טרייאַמפאַנט	trust	0.617
accord	accord	trust	0.617
reassure	באַרדאַסדיק	trust	0.617
truce	טרוס	trust	0.617
thoughtful	פאַרטראַכט	trust	0.617
teach	לערנען	trust	0.617
god	גאָט	trust	0.617
corroborate	corroborate	trust	0.617
believer	גלויבן	trust	0.617
unimpeachable	ונימפּעאַטשאַבלע	trust	0.617
surety	זיכערקייַט	trust	0.617
attentive	אַטענטיוו	trust	0.617
gospel	בשורה	trust	0.617
bedrock	בעדראַק	trust	0.617
approvement	approvement	trust	0.617
planning	פּלאַנירונג	trust	0.617
rational	rational	trust	0.617
passionate	לייַדנשאַפטלעך	trust	0.617
happy	happy	trust	0.609
babysitter	בייביסיטער	trust	0.609
brilliant	בריליאַנט	trust	0.609
praise	לויב	trust	0.609
definitive	definitively	trust	0.609
considerate	באַטראַכטן	trust	0.609
patron	פּאַטראָן	trust	0.609
scripture	פסוק	trust	0.609
heal	היילן	trust	0.609
praiseworthy	praiseworthy	trust	0.609
steward	steward	trust	0.609
awareness	וויסיקייַט	trust	0.609
officer	אָפיציר	trust	0.609
purification	רייניקונג	trust	0.609
excel	excel	trust	0.609
civilization	ציוויליזאַציע	trust	0.609
liking	לייקינג	trust	0.609
comfort	טרייסט	trust	0.609
magnificence	magnificence	trust	0.609
notary	נאָטאַרי	trust	0.609
progression	פּראַגרעשאַן	trust	0.609
mediator	מעדיאַטאָר	trust	0.609
blessings	blessings	trust	0.609
vetted	NO TRANSLATION	trust	0.609
recommend	רעקאָמענדירן	trust	0.609
brave	העלדיש	trust	0.602
experienced	experienced	trust	0.602
steady	פעסט	trust	0.602
enlightenment	אויפקלערונג	trust	0.602
brighten	ברייטאַן	trust	0.602
nun	NO TRANSLATION	trust	0.602
fulfill	מקיים	trust	0.602
witness	עדות	trust	0.602
humility	humilitude	trust	0.602
sympathetic	סימפּאַטעטיק	trust	0.602
helpful	נוציק	trust	0.602
symmetry	סימעטריע	trust	0.602
unquestionable	ונקוועסטיאָנאַבלע	trust	0.602
peace	שלום	trust	0.602
transcendence	טראַנססענדענסע	trust	0.602
serenity	serenity	trust	0.602
embrace	אַרומנעמען	trust	0.602
inspired	inspired	trust	0.602
mainstay	מיינסטיי	trust	0.602
unconditional	unconditional	trust	0.602
guarded	guarded	trust	0.602
identify	ידענטיפיצירן	trust	0.602
marry	חתונה	trust	0.594
grant	גרענט	trust	0.594
depend	אָפענגען	trust	0.594
complimentary	פּאָזיטיוו	trust	0.594
spouse	ספּאַוס	trust	0.594
tranquility	זאַכטקייַט	trust	0.594
vigilant	ווידזשאַלאַנט	trust	0.594
ministry	מיניסטעריום	trust	0.594
fairly	fairly	trust	0.594
philanthropic	פילאַנטראָפּיק	trust	0.594
openly	openly	trust	0.594
generous	ברייטהאַרציק	trust	0.594
strengthen	פארשטארקן	trust	0.594
gratitude	gratitude	trust	0.594
befriend	באַקלאָגנ זיך	trust	0.594
substantiate	באַווייַזן	trust	0.594
praised	געלויבט	trust	0.594
admiral	אַדמיראַל	trust	0.594
regent	רעגענט	trust	0.594
sage	sage	trust	0.594
assessment	assessment	trust	0.594
enlighten	ענלייטאַן	trust	0.594
eminence	eminence	trust	0.594
commendation	באַאַמטער	trust	0.594
efficient	עפעקטיוו	trust	0.594
nurse	ניאַניע	trust	0.594
visionary	וויסיאָנאַרי	trust	0.594
generosity	generosity	trust	0.594
vigilance	vigilance	trust	0.594
endowment	endowment	trust	0.594
council	ראַט	trust	0.594
sweetheart	געליבטער	trust	0.589
attest	attest	trust	0.586
prestige	prestige	trust	0.586
serene	סערענע	trust	0.586
unfailing	unfailing	trust	0.586
testimony	עדות	trust	0.586
checklist	טשעקליסט	trust	0.586
inheritance	ירושה	trust	0.586
monk	מאָנק	trust	0.586
godly	godly	trust	0.586
compliance	העסקעם	trust	0.586
rooted	rooted	trust	0.586
constitutional	קאָנסטיטוטיאָנאַל	trust	0.586
conservation	קאַנסערוויישאַן	trust	0.586
bylaw	bylaw	trust	0.586
helper	העלפער	trust	0.586
joyful	פרייד	trust	0.586
collectively	collectively	trust	0.586
meritorious	meritorious	trust	0.586
acclaim	אַקליימד	trust	0.586
diplomacy	דיפּלאָומאַסי	trust	0.586
educational	בילדונגקרייז	trust	0.586
husbandry	כאַוסכאָולדז	trust	0.586
share	ייַנטיילן	trust	0.586
enjoying	enjoying	trust	0.586
firmness	פעסטקייַט	trust	0.586
convince	יבערצייַגן	trust	0.586
designation	באַצייכענונג	trust	0.586
tribe	שבט	trust	0.586
victory	נצחון	trust	0.586
magnificent	פּרעכטיק	trust	0.586
lovely	lovely	trust	0.586
seniority	עלטער	trust	0.586
angelic	angelic	trust	0.586
ambition	אַמביציע	trust	0.586
father	פאטער	trust	0.586
mate	מאַטע	trust	0.586
sobriety	צניעות	trust	0.586
revere	ויסמיידן	trust	0.586
delegate	דעלאַגאַטע	trust	0.586
navigator	נאַוויגאַטאָר	trust	0.578
watchdog	וואַטשדאָג	trust	0.578
obey	obey	trust	0.578
cheerfulness	פריילעכקייט	trust	0.578
inviting	ינווייטינג	trust	0.578
judge	ריכטער	trust	0.578
irrefutable	יראַפייטאַבאַל	trust	0.578
philanthropist	פילאַנטראָפּיסט	trust	0.578
careful	אָפּגעהיט	trust	0.578
communion	communion	trust	0.578
coexisting	coexisting	trust	0.578
impartiality	ומפּיניאַליטי	trust	0.578
unquestioned	ונקוועסטיאָנעד	trust	0.578
upright	שטייעדיג	trust	0.578
authoritative	authoritative	trust	0.578
structural	סטראַקטשעראַל	trust	0.578
convinced	קאַנווינסט	trust	0.578
smile	שמייכל	trust	0.578
commandant	קאָמאַנדע	trust	0.578
dutiful	דוטיפיק	trust	0.578
shelter	באַשיצן	trust	0.578
revival	ופלעב	trust	0.578
professor	פּראָפעסאָר	trust	0.578
adore	adore	trust	0.578
legalized	ליגאַלייזד	trust	0.578
punctual	אויף צייט	trust	0.570
counsellor	קאָונסעלאָר	trust	0.570
complement	דערגאַנג	trust	0.570
corroboration	corroboration	trust	0.570
immaculate	אָנווענדן	trust	0.570
relative	קאָרעוו	trust	0.570
apostle	שליח	trust	0.570
earned	NO TRANSLATION	trust	0.570
connective	קאַנעקטיוויטי	trust	0.570
insure	פאַרזיכערן	trust	0.570
plausible	plausible	trust	0.570
consult	באַראַטנ זיך	trust	0.570
modest	באַשיידן	trust	0.570
measured	געמאסטן	trust	0.570
pilot	פּילאָט	trust	0.570
collaborator	מיטאַרבעטער	trust	0.570
